TAX,ADC,TS
11,9979,1716265908.2936155796
11,9957,1716265908.3363716602
11,9949,1716265908.3795573711
11,9446,1716265908.4225234985
11,9149,1716265908.4655659199
11 19,9202 10050,1716265908.5084371567
11 19 28,9006  9991 11663,1716265908.5515794754
10 11 19 28,16194  8863  7747 11238,1716265908.5945832729
10 11 19 20 21 28,14203  8912  7659 14786 11616 11298,1716265908.6375269890
10 11 19 20 21 27 28 29,12929  8978  7038 13630 11569 12967 11446 12807,1716265908.6803400517
10 11 19 20 21 27 28 29,9216  8598  5746 13144 11038 12587 11134 11414,1716265908.7235941887
10 11 19 20 21 27 28 29,8680  5810  5325 12906 10982 12426 10987 11039,1716265908.7665514946
10 11 19 20 21 27 28 29,8419  5639  5041 12308 10873 12358 10963 10863,1716265908.8095598221
10 11 19 20 21 26 27 28 29,8088  4581  4617 11578 10738  9598 12483 10694 10502,1716265908.8523910046
10 11 19 20 21 26 27 28 29,7655  4169  4401 11364 10597  8646 12701 10526 10376,1716265908.8956217766
10 11 18 19 20 21 26 27 28 29 44,7426  3952 11720  4290 11129 10391  8468 12783 10462 10290 13298,1716265908.9385898113
10 11 18 19 20 21 26 27 28 29 44,7099  3764 10755  4106 10781 10105  8261 12741 10642 10140 12553,1716265908.9816188812
10 11 18 19 20 21 26 27 28 29 36,5518  3171 10174  3621  9429  9683  8052 10367  9175 10126 13753,1716265911.0884234905
10 11 18 19 20 21 26 27 28 29,6219  3331 10394  3783  9772  9889  8463 10532 10137 10270,1716265911.1315870285
10 11 18 19 20 21 26 27 28 29,6601  3845 10752  4031  9982  9940 12590 10695 10061 10361,1716265911.1745722294
10 11 19 20 21 27 28 29,6882  4411  4069 10169 10247 10852 10175 10581,1716265911.2175869942
10 11 19 20 21 27 28 29,7571  5682  4526 11048 10804 12789 10651 10820,1716265911.2602279186
10 11 19 20 21 27 28 29,8917  7225  5421 11728 11089 12884 10932 10812,1716265911.3035500050
10 11 19 20 21 28 29,10296  8705  5762 11451 11141 10827 11016,1716265911.3465063572
10 11 19 20 21 28,11392  8665  7295 11784 10973 11025,1716265911.3895778656
10 11 19 20 21 28,13465  8897  9861 12734 11310 11443,1716265911.4324653149
11 19,8758 9367,1716265911.4754862785
11,8759,1716265911.5185141563
11,8814,1716265911.5615198612
11,9166,1716265911.6043863297
11,9934,1716265911.6475527287
