TAX,ADC,TS
18,12771,1716270807.3802609444
18,12268,1716270807.4232413769
18,10678,1716270807.4661557674
18 19,10579 12158,1716270807.5091876984
18 19,8273 10970,1716270807.5522630215
18 19,8136 10883,1716270807.5952253342
18 19,8043 10002,1716270807.6381943226
11 18 19,13635  8372  9589,1716270807.6812617779
11 18 19,11366  8290  8607,1716270807.7242188454
11 18 19 20,10816  7489  8243 16303,1716270807.7672410011
11 18 19 20 29,10780  7333  8341 16211 12853,1716270807.8102462292
11 18 19 20 28 29,10344  6701  8127 15385 14586 12776,1716270807.8533568382
11 18 19 20 28 29,10267  6314  7458 15278 12623 12348,1716270807.8963704109
11 18 19 20 28 29 42,9977  5758  6847 14911 12222 11870 13890,1716270807.9392945766
11 18 19 20 28 29 42,9561  5390  5906 14390 11824 11323 15253,1716270807.9823014736
11 18 19 20 28 29 42,9523  5153  5651 14146 11533 11149 14384,1716270808.0252761841
11 18 19 20 21 27 28 29 42,9319  4880  5519 13944 13875 16072 11401 10999 12497,1716270808.0682885647
11 18 19 20 21 27 28 29 42 45,9106  4668  5257 13378 12343 13246 11183 10803 12244 13480,1716270808.1112833023
11 18 19 20 21 27 28 29 42 45,9132  4537  5135 13006 11320 12783 11140 10868 12186 12217,1716270808.1543631554
10 11 18 19 20 21 27 28 29 42 44 45,15550  8833  4535  5056 12319 11012 12688 11075 10817 12161 13530 11909,1716270808.1973242760
10 11 18 19 20 21 27 28 29 42 44 45,14130  5698  4439  4939 11770 10654 12895 11021 10789 12227 13120 11682,1716270808.2403423786
10 11 18 19 20 21 27 28 29 34 35 45,9190  3631  3579  3913  7570  9922 11329 10400  9744  9411  9803 11542,1716270810.6054017544
10 11 18 19 20 21 27 28 29 35 42,12672  3885  3460  3916 10267  9917 11374 10390  9715 11597 14545,1716270810.6482839584
10 11 18 19 20 21 27 28 29,12800  5094  3559  4012  8375 10198 11196 10356  9847,1716270810.6914412975
10 11 18 19 20 21 27 28 29 42,12818  7891  3861  4366  8515 10363 12659 10704 10169 14779,1716270810.7344307899
10 11 18 19 20 21 27 28 29,13212  8876  4070  4670  9345 10697 12898 11045 10227,1716270810.7774350643
10 11 18 19 20 21 27 28 29,13316  8917  4249  4887 11686 10943 12969 11107 10314,1716270810.8202800751
10 11 18 19 20 21 28 29,13726  9190  4650  5283 12457 11445 11533 10744,1716270810.8634548187
11 18 19 20 28 29,9207  4722  5508 12910 11664 10793,1716270810.9065096378
11 18 19 20 28 29,9552  5184  6579 14026 12090 11449,1716270810.9493944645
11 18 19 20 29,9958  5988  7474 14858 11918,1716270810.9923758507
11 18 19 20,10249  6627  7722 15834,1716270811.0354185104
11 18 19,10916  7192  8803,1716270811.0783295631
18 19,7315 10166,1716270811.1214375496
18,6881,1716270811.1644225121
18,7318,1716270811.2073123455
18,8650,1716270811.2503938675
18,9714,1716270811.2933595181
18,9333,1716270811.3363752365
