TAX,ADC,TS
44,13549,1716270964.7747118473
11 44,11194 14685,1716270964.8176844120
11 28 44,9717 14084 14955,1716270964.8605809212
11 28 44,9484 14237 14820,1716270964.9036216736
11 28 44,9357 13093 13861,1716270964.9467246532
11 28 44,9131 11836 13759,1716270964.9897267818
11 28 44,9009 11599 13343,1716270965.0326037407
11 28 44,8954 11635 13383,1716270965.0757043362
11 18 28 44,9149 13395 10976 13138,1716270965.1187138557
11 18 28 44 45,8972 10624 10703 13137 13223,1716270965.1617493629
11 18 28 44 45,8951 10467 10674 13067 11905,1716270965.2047374249
11 18 28 44 45,8877 10347 10706 12970  8853,1716270965.2477037907
11 18 28 42 44 45,8922  7139 10922 14784 13044  8626,1716270965.2906787395
11 18 20 28 29 42 44 45,8908  7005 15867 10894 11838 12851 13533  8625,1716270965.3336858749
11 18 19 20 26 28 29 37 42 44 45,9215  6659 10382 15779 12349 11233 11725 16342 12023 13107  8252,1716270965.3765721321
11 18 19 20 26 28 29 37 42 44 45,7187  6527  9899 15924 10978 10946 11461 16317 11859 12888  8152,1716270965.4200155735
11 18 19 20 26 27 28 29 37 42 44 45,6265  5506  9835 15711 10647 14734 10964 11440 15963 11340 12142  8032,1716270965.4628093243
11 18 19 20 26 27 28 29 37 42 44 45,6024  5306  9877 14700 10696 13442 10821 11381 15959 10410 12620  7862,1716270965.5058383942
11 18 19 20 26 27 28 29 37 42 44 45,4978  4769  9703 15215 10626 12894 10937 11229 15973  7170 10081  7793,1716270965.5488193035
11 18 19 20 26 27 28 29 37 42 44 45,4653  4501  7511 14476 10518 12797 10872 10907 16255  6220  9988  7505,1716270965.5918478966
11 18 19 20 21 26 27 28 29 42 44 45,4506  4388  7377 14015 14269 10366 13154 10722 10771  5461  9767  7249,1716270965.6347434521
11 18 19 20 21 26 27 28 29 42 44 45,4327  4149  6999 13504 11507 10102 12931 10695 10637  4991  7255  6917,1716270965.6777451038
11 18 19 20 26 27 28 29 35 44 45,5828  4271  6298 12706 10593 12425 10311 10691 16247  9698  7966,1716270967.9995961189
11 18 19 20 26 27 28 29 42 44 45,8630  4633  8260 13980 10711 12636 10521 10788 15419 12125  8191,1716270968.0426025391
11 18 19 20 27 28 29 44 45,8634  4791  9713 14553 12583 10538 10953 12892 11347,1716270968.0855875015
11 18 19 20 27 28 29 44,8586  5077  9687 14849 12834 10656 11091 13301,1716270968.1283650398
11 18 19 27 28 44,8618  5525  9677 15502 10402 13634,1716270968.1715967655
11 18 28 44,8636  8478 10508 13555,1716270968.2145895958
11 18 28 44,8774 10330 10777 13779,1716270968.2575440407
11 18 28 44,9117 11131 11111 14017,1716270968.3004724979
11 28 44,9255 11214 14905,1716270968.3435165882
11 28,9762 11412,1716270968.3865568638
44,15058,1716270968.4294908047
44,15725,1716270968.4724974632
