TAX,ADC,TS
11,14060,1716275732.7076482773
11,11429,1716275732.7506384850
11,11181,1716275732.7936837673
11,11098,1716275732.8365480900
11,10504,1716275732.8797075748
11,10312,1716275732.9226768017
11,10047,1716275732.9656696320
11 42,9807 14989,1716275733.0086581707
11 42,9870 13192,1716275733.0516917706
11 42,9925 13117,1716275733.0946483612
11 42,9753 13435,1716275733.1376783848
2 11 19 28 42,15970 10398 11117 12940 12862,1716275733.1806988716
2 11 19 28 42,15378 10074 10890 12388 12472,1716275733.2236838341
2 11 19 28 42,15136  9911 10730 12264 12157,1716275733.2666540146
2 11 19 28 42,15218  9681 10485 12118 11903,1716275733.3096578121
2 11 19 28 42,15028  9391 10207 11830 11484,1716275733.3526587486
2 11 19 28 42,14910  9425 10138 11653 11427,1716275733.3956513405
2 11 19 28 42,14782  9321 10101 11572 11573,1716275733.4386665821
2 11 19 28 42,14702  9321  9945 11386 11297,1716275733.4815192223
2  3 11 19 28 42,14752  9859  9391  9964 11266 11169,1716275733.5247418880
2  3 11 19 28 42,14707  9600  9325 10007 11134 11153,1716275733.5677247047
2  3 11 19 27 28 34 42,14698  9313  9290 10064 12747 11221 13334 11047,1716275733.6106486320
2  3 11 19 27 28 34 42,14608  9028  9251 10111 12776 11054 12923 10956,1716275733.6535747051
2  3 11 19 27 28 34 42,14601  8709  9138  9937 12598 11001 12324 10824,1716275733.6963860989
2  3 11 19 27 28 34 42,14362  7813  9071  9875 12532 11053 11802 10837,1716275733.7395994663
2  3 11 19 27 28 34 42,14194  7704  9078  9774 12488 11060  9140 10895,1716275733.7826182842
2  3 11 18 19 27 28 34 42,14213  7727  9081 11882  9153 12469 11021  9173 10866,1716275733.8255658150
2  3 10 11 18 19 26 27 28 34 42,14264  7807 15740  9290 11451  7625 13615 12517 11002 11635 11723,1716275733.8683750629
2  3 10 11 18 19 26 27 28 34 42,14432  7914 13654  9223 11232  7237 12235 12555 10981  9108 11663,1716275733.9115824699
2  3 10 11 18 19 26 27 28 34 42,14626  6127 12427  9301 11205  6731 11330 12575 11048  9023 11571,1716275733.9546003342
2  3 10 11 18 19 26 27 28 34 42,14478  5839 11146  9217 11086  6241 11106 12463 11083  8916 11041,1716275733.9975733757
2  3 10 11 18 19 26 27 28 34 42,14088  4978 10230  9233 11044  5927  9052 12529 11013  8813 10946,1716275734.0403461456
1  2  3 10 11 18 19 26 27 28 34 42,15243 14328  7439  9480  8989 11167  5634  9012  9315 10691  9029  9199,1716275736.5773801804
1  2  3 10 11 18 19 26 27 28 34 42,15792 14484  7692 10227  9124 11168  6051 10862 12488 10708  9057  9252,1716275736.6202845573
2  3 11 18 19 26 27 28 34 42,14500  7807  8967 11334  7058 11091 12603 10891  9242  9947,1716275736.6633751392
2  3 11 18 19 26 27 28 34 42,14522  7797  8952 14771  7290 11145 12675 10902  9309 10107,1716275736.7063996792
2  3 11 19 26 27 28 34 42,14494  8733  8935  9290 11167 12518 11247  9398 10189,1716275736.7493774891
2  3 11 19 26 27 28 34 42,14515  8725  8964  9665 11369 12561 11318  9653 10492,1716275736.7922716141
2  3 11 19 27 28 34 42,14574  8928  9029 10004 12808 11395  9715 10870,1716275736.8353645802
2  3 11 19 27 28 34 42,14744  9429  9139 10064 12976 11682  9972 11045,1716275736.8783707619
2 11 19 27 28 34 42,14735  9090 10017 12883 11707 12626 11053,1716275736.9212610722
2 11 19 27 42,14746  8952  9812 13206 11351,1716275736.9642355442
2 11 19 42,15024  9010  9754 14481,1716275737.0073313713
2 11 19,15352  9282  9919,1716275737.0503034592
2 11 19,15750  9466 10061,1716275737.0933086872
11 19,9316 10014,1716275737.1362142563
11 19,9379 10283,1716275737.1793060303
11,9059,1716275737.2222764492
11,9299,1716275737.2651891708
11,9317,1716275737.3082048893
11,9637,1716275737.3512589931
11,10120,1716275737.3942623138
11,10216,1716275737.4372575283
11,10776,1716275737.4802401066
11,15093,1716275737.5234136581
