TAX,ADC,TS
11,12058,1716261051.0295557976
11,10173,1716261051.0725893974
11,10046,1716261051.1155776978
11,9751,1716261051.1585359573
11 19,9576 11542,1716261051.2015578747
11 19 28,9302 10238 11883,1716261051.2445459366
11 19 28,9096 10000 11547,1716261051.2875390053
11 19 28,8859  9764 11291,1716261051.3305685520
11 19 20 27 28,8738  9847 15800 12944 11223,1716261051.3733353615
11 19 20 27 28,8684  9774 14050 12591 11195,1716261051.4165720940
11 19 20 27 28,8599  9605 13806 12313 11012,1716261051.4596807957
11 19 20 21 27 28,8594  7596 13070 11453 12282 11126,1716261051.5026063919
11 19 20 21 27 28,8577  7198 12316 10890 12228 11201,1716261051.5458598137
11 19 20 21 27 28,8503  6751 12454 10616 12073 10975,1716261051.5888121128
10 11 19 20 21 27 28 29,13940  8587  6503 12470 10758 12587 11291 12084,1716261051.6318290234
3 10 11 18 19 20 21 26 27 28 29,12946 13612  8747 12261  6062 11398 10658 13478 12578 11445 11450,1716261051.6747786999
3 10 11 18 19 20 21 26 27 28 29,9234 11737  8779 10966  5321 11161 10500  9051 12586 11547 11127,1716261051.7178816795
3 10 11 18 19 20 21 26 27 28 29 44,5608  9216  6014 10682  5097 10900 10373  8718 12455 11347 11071 13247,1716261051.7608184814
3 10 11 18 19 20 21 26 27 28 29 44,5192  9043  5563 10365  4842 10708 10288  8451 12228 11255 10812 12507,1716261051.8038394451
3 10 11 18 19 20 21 26 27 28 29 44,4959  8750  5166 10263  4481 10392 10184  8086  9193 10946 10568 12538,1716261051.8466844559
3 10 11 15 18 19 20 21 26 27 28 29,7937  7728  5146 13599 10066  4036  9602  9802 12435  9153 10237 10442,1716261054.0395743847
3 10 11 18 19 20 21 27 28 29,14053  8039  5119 10248  4029  9726  9811 10762 10276 10509,1716261054.0825340748
10 11 18 19 20 21 27 28 29,8191  6633 10542  4379 10239 10060 11885 10777 10595,1716261054.1253294945
10 11 19 20 21 27 28 29,10584  7922  4907 10958 10462 12125 10663 11416,1716261054.1685924530
10 11 19 20 21 27 28,12267  8365  5215 11142 10414 12180 10620,1716261054.2115283012
11 19 20 21 27 28,8428  6421 12874 10568 12966 11034,1716261054.2545845509
11 19 20 28,8687  6701 14712 11127,1716261054.2974822521
11 20 28,9124 15441 11838,1716261054.3405156136
11,9125,1716261054.3834083080
11,9325,1716261054.4265084267
11,9426,1716261054.4694607258
11,9497,1716261054.5124707222
11,10299,1716261054.5554699898
11,11698,1716261054.5984828472
