TAX,ADC,TS
28,11055,1716266261.5213394165
28,11142,1716266261.5642409325
28,11035,1716266261.6072173119
28,10729,1716266261.6502220631
27 28,13445 11034,1716266261.6932344437
27 28,12785 11045,1716266261.7363014221
11 27 28,10815 12857 11436,1716266261.7792124748
11 19 27 28,10525 11501 12851 11554,1716266261.8222441673
11 19 20 27 28,10362 11018 15802 12800 11440,1716266261.8652484417
11 19 20 27 28,10160 10817 14629 12772 11438,1716266261.9082276821
11 19 20 27 28,9961 10688 14097 12793 11339,1716266261.9512443542
11 19 20 27 28,9538 10259 13906 12986 11164,1716266261.9942150116
11 19 20 27 28,9489 10170 13599 12703 11058,1716266262.0372359753
11 19 20 27 28,9353  9320 13362 12557 10963,1716266262.0802721977
11 19 20 27 28,9210  8909 12983 12356 10859,1716266262.1232230663
11 18 19 20 27 28,9147 13008  8779 12844 12596 10794,1716266262.1662225723
11 18 19 20 27 28 44,8959 10628  8750 12609 12273 10913 13099,1716266262.2092282772
11 18 19 20 26 27 28 44,8508 10547  7792 12308 13446 12411 10878 12586,1716266262.2522222996
11 18 19 20 26 27 28 44,6025 10239  7395 11877 13240 12219 10788 12590,1716266262.2952179909
11 18 19 20 26 27 28 29 44,5235 10101  7195 11784 13166 12070 10654 11881 12429,1716266262.3382411003
10 11 18 19 20 26 27 28 29 44,12788  4771  8123  6911 11151  9679 11984 10567 11583 12506,1716266262.3813495636
10 11 18 19 20 26 27 28 29 44,10130  4579  7730  6555  9010  9604 11945 10511 11327 12273,1716266262.4243800640
10 11 18 19 20 26 27 28 29 44,9054  4358  6975  6190  8663  9542 11927 10522 11036 12285,1716266262.4674124718
10 11 18 19 20 21 26 27 28 29 44 45,6875  4156  6354  5883  8525 11356  9302 11903  9836  7694 12465 12208,1716266262.5103337765
10 11 18 19 20 21 26 27 28 29 36 44,5401  3504  4807  4772  6167 10679  6816  7566  7132  6945  8772 12379,1716266264.9614198208
10 11 18 19 20 21 26 27 28 29 36 44,6391  3818  5390  5012  6787 10951  7143  8655  9390  7355 10179 12829,1716266265.0043652058
10 11 18 19 20 26 27 28 29 44,5876  3942  7572  5515  9018  9091 10211 10153  7284 12849,1716266265.0904064178
10 11 18 19 20 26 27 28 29 44,7630  3753 10248  5965 10798 12998 10381 10154  8298 12717,1716266265.1333956718
10 11 18 19 20 21 26 27 28 29 44,9844  4843  7759  5931 11144 11174 13182  9247 10646  8658 12677,1716266265.1764004230
10 11 18 19 20 26 27 28 29 44,13696  8857  6383  8059 13334 12910 12286 10383 10722 12513,1716266265.2193453312
11 18 19 20 28 44,8835  7774  5835 12162 10151 13015,1716266265.2623879910
11 19 20 21 27 28 29,9381  5359 10087 11887 13073 11032 11390,1716266265.3053560257
11 18 19 20 21 27 28,9407 11400 10090 12816 11734 12823 10936,1716266265.3483049870
11 19 20 28,9218  8715 16147 10828,1716266265.3913335800
11 18 19 28,9459 12751 10099 11246,1716266265.4343817234
11 19 28,9081  9422 10803,1716266265.4772405624
11 19,9519 10142,1716266265.5202779770
28,10825,1716266265.5633275509
11 28,14904 11332,1716266265.6063864231
28,10470,1716266265.6493432522
19 28,10618 11938,1716266265.7052812576
