TAX,ADC,TS
11,12593,1716265309.7550096512
11 28,13026 11554,1716265309.7979664803
28,10991,1716265309.8410456181
11 28,12586 11342,1716265309.8840801716
11 28,10696 11107,1716265309.9270594120
11 28,10451 11033,1716265309.9700186253
28,10625,1716265310.0130426884
28,10594,1716265310.0559432507
28,10526,1716265310.0990524292
28,10543,1716265310.1419963837
11 28,12502 10749,1716265310.1850507259
11 28,10545 10733,1716265310.2280466557
11 28,9825 10589,1716265310.2710418701
11 28,9694 10500,1716265310.3139550686
11 28,9626 10460,1716265310.3573250771
11 28,9463 10350,1716265310.3998067379
11 20 28 45,9438 15700 10351 11331,1716265310.4427671432
11 20 21 28 45,9771 14540 11655 10814 11761,1716265310.4857952595
11 20 21 28 45,9751 14524 11410 10867  9317,1716265310.5288772583
11 20 21 28 42 45,9828 14275 11321 10899 13892  8635,1716265310.5718898773
11 20 21 26 28 42 45,9902 14304 11463 14571 10982 14957  9622,1716265310.6148021221
11 20 21 26 28 42 45,9848 14371 14001 11182 10881 13116 11776,1716265310.6578140259
11 20 26 28 42 45,9863 13955 11034 10737 14234  8815,1716265310.7008025646
11 20 26 28 42 44 45,9709 14084 10723 10717 12905 16231  9803,1716265310.7437965870
11 19 20 21 26 28 42 44 45,9961 12852 14346 14910 11117 10926 13071 14072 11944,1716265310.7868099213
11 19 20 21 26 28 42 44 45,10065 10939 14301 13258 11114 10991 13003 14850 11886,1716265310.8298130035
11 19 20 21 26 28 42 45,9794 10339 14110 12637 11049 10835 12863 11829,1716265310.8728013039
11 19 20 21 26 28 29 42 44 45 53,9810 10197 14162 11744 10891 10942 12068 12862 14105 12036 14723,1716265310.9157919884
11 19 20 21 26 28 29 42 44 45 53,9775 10249 14138 11506 11037 11071 12096 12539 13660 11908 14070,1716265310.9588329792
11 19 20 21 26 28 29 42 44 45 53,9478  9853 13890 11237 10598 10961 11610 12537 13108 11860 12415,1716265311.0018167496
11 19 20 21 26 28 29 42 44 45 53,9375  8148 13816 11257 10586 10910 11560 12277 12781 11842 11102,1716265311.0448131561
11 19 20 21 26 28 29 42 44 45 53,9223  7925 13818 11154 10437 11026 11452 12423 12468  9339 11213,1716265311.0878160000
11 19 20 21 26 28 29 42 44 45 53,9210  7868 13343 11026 10420 11056 11306 12134 12549  9188 10983,1716265311.1308062077
11 19 20 21 26 27 28 29 42 44 45 53,9151  7926 13517 10878 10411 14876 10920 11153 12273 12601  9147 11046,1716265311.1738076210
3 11 19 20 26 27 28 29 34 35 36 45,10712  9282  8072 12685 11117 10829 10873 10788 13801 15316 13814  9680,1716265314.2699885368
11 19 20 26 27 28 29 34 36 45,9180  9793 13014 11158 10838 11129 10733 13391 14007  9708,1716265314.3129932880
11 19 20 26 27 28 29 34 36 42 45,9440 10047 12778 11493 11391 11229 10725 13686 14777 14283 13424,1716265314.3559548855
11 19 20 26 27 28 29 34 36 42,9356  9962 12817 11847 15433 11154 10893 14449 14435 12608,1716265314.3988831043
11 19 20 28 29 34 36 42,9118  9700 12818 10887 10707 13556 14285 13418,1716265314.4417600632
11 19 20 28 29 34 36,9185  9767 13097 11024 10917 12931 14271,1716265314.4847192764
11 19 20 28 29 34 36,9266  9843 13275 11019 11310 14301 14809,1716265314.5277967453
11 19 20 28 29 36,9258  9918 15025 10969 11596 14691,1716265314.5707297325
11 19 20 28 29,9441  9977 16010 10832 11967,1716265314.6137466431
11 19 28 29,9445 10019 10838 12708,1716265314.6566956043
11 19 28 29,9494  9879 10834 12684,1716265314.6996140480
11 19 28 29,9424  9819 10870 12639,1716265314.7426710129
11 19 28 29,9658 10126 11154 12809,1716265314.7857232094
11 19 28 29,9812 10131 11143 12686,1716265314.8286626339
11 19 28 29,9981 10647 11329 12944,1716265314.8716528416
11 28,9504 10739,1716265314.9146387577
11 28,12128 10779,1716265314.9576745033
28,10694,1716265315.0006458759
28,10686,1716265315.0436651707
28,10783,1716265315.0866632462
28,11057,1716265315.1296439171
28,11388,1716265315.1726491451
28,11393,1716265315.2156667709
28,11702,1716265315.2586708069
