TAX,ADC,TS
19 28,11339 12554,1716270882.8296144009
19 28,9960 11075,1716270882.8725891113
11 19 28,10500 10160 11373,1716270882.9155180454
11 19 28,9910  9953 11045,1716270882.9584906101
11 19 28,9548  9501 11170,1716270883.0015289783
11 19 20 28,9264  6306 15547 10941,1716270883.0442984104
11 19 20 28,9367  5967 15183 10783,1716270883.0876123905
10 11 19 20 26 28,10652  9240  5279 14255 11740 10686,1716270883.1305382252
10 11 19 20 26 28 29,8245  9123  4933 13813 11597 10807 11327,1716270883.1735255718
10 11 18 19 20 26 28 29,7703  9013 12771  4784 13561 11549 10707 11084,1716270883.2163984776
10 11 18 19 20 26 28 29 44,6947  9000 11412  4591 12839 11419 10593 10763 13752,1716270883.2595524788
10 11 18 19 20 26 28 29 34 42 44,5759  8815 10372  4385 12320 11427 10736 10625 13433 13007 13458,1716270883.3025672436
10 11 18 19 20 26 28 29 34 42 44,5440  8759 10116  4127 11620 11698 10619 10480 12079 12833 13099,1716270883.3454942703
10 11 18 19 20 26 28 29 34 42 44 45,5340  8731 10192  3977 11074 11608 10449 10105 11963 11893 12839  9350,1716270883.3883874416
10 11 18 19 20 26 27 28 29 34 36 44,4500  8483  9512  3677  9379 10844 12529  9971  7802  9373 13651 12903,1716270885.5814411640
10 11 18 19 20 26 28 29 34,4766  8468  9810  3624  9624 10829  9997  7995 12135,1716270885.6243729591
10 11 18 19 20 26 28 29 34,4994  8542  9976  3721  9956 10777  9980 10276 15519,1716270885.6674921513
10 11 18 19 20 26 28 29,5355  8519 10175  3882 10460 10833  9958 10321,1716270885.7104594707
10 11 18 19 20 26 28 29,6815  8770 10570  4299 11294 11139 10207 10741,1716270885.7534525394
10 11 19 20 28,9460  8759  4245 11943 10097,1716270885.7963540554
10 11 19 20 28,13878  8927  4671 12606 10430,1716270885.8394341469
11 19 20 28,9422  5554 15247 10711,1716270885.8824343681
11 19 20 28,9622  6207 16354 10858,1716270885.9254260063
19 28,8553 10753,1716270885.9683506489
19 28,9932 11266,1716270886.0114221573
19 28,9988 11512,1716270886.0544273853
19 28,15708 12062,1716270886.0974142551
