TAX,ADC,TS
11,10317,1716275970.8114476204
11,9921,1716275970.8544695377
11,9752,1716275970.8976213932
11,9500,1716275970.9406838417
11,9449,1716275970.9834315777
2 11,15430  9463,1716275971.0264244080
2 11 26,14810  9879 11958,1716275971.0694880486
2 11 26,14395  9745 11437,1716275971.1124308109
2 11 26,13471  9224 10886,1716275971.1554322243
2 11 26,13025  9204 10653,1716275971.1984877586
2 11 26,12586  9239 10403,1716275971.2414152622
2  3 11 26,12214  9762  9253 10233,1716275971.2844305038
1  2  3 11 19 26 27,16268 12063  9278  9354 11477 10207 14195,1716275971.3274354935
1  2  3 10 11 19 26 27 34,16089 12017  6367 14060  9516 10742 10511 12919 12801,1716275971.3704628944
2  3 10 11 18 19 26 27 34 42,11933  6010 13498  8631 11260 10508 10635 12828  9925 12808,1716275971.4134423733
2  3 10 11 18 19 26 27 34 42,11811  5883 12292  8389  8294 10363 10756 12556  9529 12243,1716275971.4566795826
1  2  3 10 11 18 19 26 27 34 42,14842 11753  5810 12176  8215  7902 10239  8901 12558  9223 12099,1716275971.4996845722
1  2  3 10 11 18 19 26 27 34 42,11773 11688  5695 12325  7483  5913  9935  8853 12463  9057 12127,1716275971.5427770615
1  2  3 10 11 18 19 26 27 34 42,8426 11698  5580 12115  6766  5676  8802  8585 12144  9216 11634,1716275971.5857222080
1  2  3 10 11 18 19 26 27 34 42,7159 11891  5463 11775  6590  5426  7463  8486 10215  8989 11269,1716275971.6287112236
1  2  3 10 11 18 19 26 27 34 42,5898 12176  5470 11967  5609  4938  6496  6847 10186  8953 10931,1716275971.6716454029
1  2  3 10 11 18 19 26 27 34 42,4801 13409  4701  9739  5226  4613  5397  6763 10195  7670  8584,1716275971.7146763802
1  2  3 10 11 18 19 20 26 27 34 42,4745  8158  3802  9130  3295  3404  3660 16100  5098  8588  5617 10737,1716275973.3914709091
1  2  3 10 11 18 19 26 27 34 42,6592  8105  4511  9046  3616  3789  4222  5859  8537  7650 11093,1716275973.4345118999
1  2  3 10 11 18 19 26 27 34 42,9769  8055  4994  9095  3988  4089  4834  6060  9652  7893 12314,1716275973.4776182175
1  2  3 10 11 18 19 26 27 34 42,10178 10103  5127  9085  5008  4668  5902  6509 11236  8871 12575,1716275973.5205733776
1  2  3 10 11 18 19 26 27 34 42,14749 11608  5215  9158  5395  5453  7176  8156 12627  9055 14321,1716275973.5636141300
1  2  3 10 11 18 19 26 27 34,15904 11354  5439  9374  7390  5819  9087  8475 12655  9437,1716275973.6065287590
1  2  3 10 11 18 19 26 27 34,15757 11718  5643  9448  7292  6011  9312  8694 12746  9400,1716275973.6495630741
1  2  3 10 11 18 19 26 27 34,15729 11605  5803  9628  7531  7391  9832 10443 12853  9512,1716275973.6925597191
1  2  3 10 11 18 19 26 27 34,15909 11519  8850 11742  8354 11606 10289 10912 12988 12233,1716275973.7355887890
2  3 10 11 26,11293  9140 11562  9008 10942,1716275973.7785134315
2 10 11 26,11375 11781  9003 10947,1716275973.8215312958
2 10 11 26,11698 11736  9162 10907,1716275973.8643102646
2 11 26,11776  9200 11132,1716275973.9075541496
2 11 26,12152  9325 11508,1716275973.9504015446
2 11 26,14822  9346 11385,1716275973.9934468269
11,9399,1716275974.0362868309
11,9481,1716275974.0793585777
11,9415,1716275974.1224150658
11,9720,1716275974.1654095650
11,9979,1716275974.2083361149
