TAX,ADC,TS
28,11637,1716265779.6494410038
28,11058,1716265779.7343728542
11 28,10827 11224,1716265779.7774105072
11 19 28,10210 10513 11938,1716265779.8203101158
11 19 28,10173 10501 11590,1716265779.8633971214
11 19 28,10095 10252 11366,1716265779.9063956738
11 19 28,9572  9936 11213,1716265779.9494082928
11 19 28,9359  9794 10940,1716265779.9923019409
11 19 28 44,9201  9527 10919 13466,1716265780.0354111195
11 19 20 28 44,9332  9701 14968 10987 13342,1716265780.0785381794
11 19 20 21 27 28 29 44,9247  9945 14683 11885 13173 11236 12725 13073,1716265780.1214876175
11 19 20 21 27 28 29 44,9058  9295 13744 11561 12765 11173 11716 12761,1716265780.1643128395
11 19 20 21 27 28 29 44,9032  9163 13272 11162 12644 11004 11427 12751,1716265780.2075057030
11 19 20 21 27 28 29 44,8909  6839 12080 11057 12369 10934 11087 12962,1716265780.2504456043
11 19 20 21 26 27 28 29 44,8982  6559 11860 10932 12197 12468 10971 10909 12728,1716265780.2934563160
11 19 20 21 26 27 28 29 44,8794  6191 11594 10659 11590 12263 10843 10758 12601,1716265780.3363192081
11 19 20 21 26 27 28 29 44,8765  5464 11080 10381 11269 12419 10917 10592 12724,1716265780.3794836998
10 11 19 20 21 26 27 28 29 44,14748  8671  5179 10527 10445 11161 12605 10776 10446 12331,1716265780.4224739075
10 11 18 19 20 21 26 27 28 29 36 44,6251  7043  7362  3617  8648  9455  8035  8104  8787  6579 12433 10124,1716265782.7012891769
10 11 18 19 20 21 26 27 28 29 36 44,6463  7753  9942  3708  8965  9443  8131  8378 10127  7065 12829 12084,1716265782.7442116737
10 11 18 19 20 21 26 27 28 29 36 44,7176  7877 10245  3839  9352  9563  8277  8543 10263  7982 13657 12339,1716265782.7874059677
10 11 18 19 20 21 26 27 28 29 44,9272  7921 10456  3875  9549  9816 10258  8753 10083  7989 12791,1716265782.8303973675
10 11 18 19 20 21 26 27 28 29 44,9556  8471 10677  4045  9815 10034 10870 10169 10201 10023 12803,1716265782.8734569550
10 11 19 20 21 27 28 29,10893  8382  4092  9930 10044 10658 10312 10333,1716265782.9161560535
10 11 19 20 21 27 28 29,14420  8534  4996 10713 10444 12232 10460 10715,1716265782.9594092369
11 19 20 21 27 28 29,8616  5788 11095 10647 12105 10626 10926,1716265783.0024125576
11 19 20 21 27 28 29,8656  7705 11982 10892 12404 11017 11251,1716265783.0453724861
11 19 20 21 27 28,8811  9601 13322 10951 12814 10883,1716265783.0882000923
11 19 20 28,9031  9855 13662 11110,1716265783.1313989162
11 19 28,9209  9853 11009,1716265783.1743383408
11 19 28,9368  9944 11180,1716265783.2173457146
11 19 28,9828 10272 11592,1716265783.2602548599
11 28,10207 11569,1716265783.3033170700
28,11362,1716265783.3463623524
28,11407,1716265783.3891522884
