TAX,ADC,TS
28,11792,1716262701.4260411263
28,11396,1716262701.5120227337
28,11255,1716262701.5550241470
28,11065,1716262701.5981166363
28,10961,1716262701.6410341263
28,10755,1716262701.6840202808
11 28,10202 11093,1716262701.7271776199
11 19 28,10171 11030 11516,1716262701.7700710297
11 19 28,9686 10329 11226,1716262701.8132431507
11 19 27 28,9684 10217 13221 11199,1716262701.8561480045
11 19 27 28,9438 10190 13005 11013,1716262701.8991937637
11 19 27 28,9245 10034 12606 10970,1716262701.9421696663
11 19 27 28,9166  9966 12566 10870,1716262701.9850819111
11 19 27 28 44 45,8882  9563 12357 10734 13179 10551,1716262702.0282642841
11 19 27 28 44 45,8793  9531 12923 11183 13123 10318,1716262702.0711669922
11 19 27 28 44 45,8730  9463 12823 10963 13049  8766,1716262702.1141340733
11 19 21 27 28 29 36 44 45,8780  8684 12175 13015 11150 13197 12037 12791  8436,1716262702.1571097374
11 18 19 21 27 28 29 36 44 45,8845 11768  7829 11328 12969 11089 12210 12001 12641  8199,1716262702.2001657486
11 18 19 21 27 28 29 36 42 44 45,8876 10891  7405 11186 12717 11082 11492 11899 14376 12687  8023,1716262702.2431201935
11 18 19 21 27 28 29 36 42 44 45,8063 10468  6847 10779 12090 11098 11233 11615 12977  9542  7828,1716262702.2861814499
11 18 19 21 27 28 29 36 42 44 45,7814 10408  5767 10780 12106 11212 11227 11796 13275  8756  7722,1716262702.3291428089
11 18 19 21 27 28 29 36 42 44 45,7635  8530  5645 10677 12097 10999 11213  9445 12129  7688  7715,1716262702.3721284866
11 18 19 21 27 28 29 36 42 44 45,7371  6713  5330 10440 11988  8699 11168  8874 11755  5806  7538,1716262702.4152019024
11 18 19 20 21 27 28 29 36 42 44 45,7008  5665  4952 16108 10262 11474  8230 10956  8313 11735  5062  7353,1716262702.4581446648
11 18 19 20 21 27 28 29 36 44 45,5975  5555  4344 14456  9889 11217  9160 10353  8439 12631  8218,1716262704.5649702549
11 18 19 20 21 27 28 29 36 44 45,7558  6828  4885 14901 10118 11442 10709 10847  9787 12611  8739,1716262704.6079168320
11 18 19 20 21 27 28 29 36 44,7545  7797  5057 15536 10417 11644 10762 10811 12132 12906,1716262704.6508665085
11 18 19 20 21 27 28 29,8699 10246  5515 15904 10588 12033 10639 10762,1716262704.6938726902
11 18 19 21 27 28 29,8834 10486  6715 10553 12103 10490 11016,1716262704.7369091511
11 18 19 21 27 28 29,8895 10744  8751 10717 12426 10519 11084,1716262704.7799103260
11 19 21 27 28 36,8899  9454 11139 12510 10657 16313,1716262704.8229150772
11 19 27 28,8873  9539 12607 10591,1716262704.8658485413
11 19 27 28,9044  9746 12566 10959,1716262704.9088523388
11 19 27 28,9243  9977 13081 11054,1716262704.9520187378
11 28,8943 10542,1716262704.9948675632
11 28,9051 10653,1716262705.0376601219
11 28,9284 10830,1716262705.0806443691
11 28,9425 11286,1716262705.1236166954
11 28,9531 11611,1716262705.1666305065
11 28,10035 11991,1716262705.2096314430
11 28,10417 12180,1716262705.2526473999
28,11668,1716262705.2955765724
44,14621,1716262705.4656143188
