TAX,ADC,TS
44,14159,1716267620.6922323704
44,13734,1716267620.7354342937
44,13163,1716267620.7783362865
44,12935,1716267620.8214116096
44,12828,1716267620.8642210960
44,13287,1716267620.9074127674
28 44,11897 13273,1716267620.9504439831
28 44,11581 13053,1716267620.9934339523
28 44,11249 13111,1716267621.0362882614
11 28 44,12530 11574 13103,1716267621.0794546604
11 28 44,11127 11565 13027,1716267621.1224658489
11 21 28 44,10508 12378 11617 13077,1716267621.1654675007
11 20 21 28 44,10271 16109 11996 11589 13404,1716267621.2082457542
11 20 21 28 44,10082 15963 11721 11480 16377,1716267621.2514855862
11 20 21 28,9957 15432 11352 11267,1716267621.2944455147
11 20 21 28 44,9612 15449 11134 11049 14703,1716267621.3374786377
11 19 20 21 28 44,9806 12061 14175 11098 11330 13845,1716267621.3802871704
10 11 19 20 21 28 44,14454  9787 11078 13786 11049 11246 13258,1716267621.4234843254
10 11 19 20 21 28 44,13954  9642 10555 13483 10840 11130 12927,1716267621.4664430618
10 11 19 20 21 28 44,13705  9365 10312 13397 10703 11013 12837,1716267621.5095024109
10 11 19 20 21 27 28 44,13664  9295 10314 13053 10649 13809 11018 12537,1716267621.5523138046
10 11 19 20 21 26 27 28 44 45 46,13549  9340 10173 12817 10677 11867 12943 10905 12581 11838 13527,1716267621.5954494476
10 11 19 20 21 26 27 28 32 44 45 46,13426  9163 10153 12136 10722 11518 12895 11054 13401 12678 10942 12346,1716267621.6385169029
10 11 19 20 21 26 27 28 32 44 45 46,13355  9053  9979 11830 10598 11362 12737 10937 13050 12745 10549 11530,1716267621.6815276146
10 11 19 20 21 26 27 28 29 44 45 46,9871  8903  9682 10922 10282 10819 12489 10586 11524 13046 10189 13792,1716267624.4334051609
10 11 19 20 21 26 27 28 44 45,10109  9075  9769 11014 10270 11087 12969 10499 13138 10281,1716267624.4763791561
10 11 19 20 21 26 27 28 44 45,11434  9369 10101 11855 10683 11797 13120 10815 13269 10357,1716267624.5194511414
10 11 19 20 21 26 28,13563  9597 10296 12706 10952 12424 11089,1716267624.5624833107
11 20 28,9183 14077 10867,1716267624.6053829193
11 28,9591 11042,1716267624.6482791901
11 28,9847 11567,1716267624.6913955212
11 20 28,11597 16318 11819,1716267624.7344670296
28,11065,1716267624.7773582935
28,11071,1716267624.8203041553
44,12663,1716267624.8633856773
44,12610,1716267624.9063730240
19,10682,1716267625.0343601704
19 28,11202 12572,1716267625.0773890018
28,11680,1716267625.1204764843
28,11921,1716267625.1634700298
