TAX,ADC,TS
28,11754,1716267068.6285305023
28,11369,1716267068.6716365814
28,11421,1716267068.7146091461
28,11113,1716267068.7576403618
19 27 28,11220 14627 11795,1716267068.8005011082
11 19 27 28,11860 11012 13646 11820,1716267068.8435835838
11 19 27 28,10790 10831 13444 11806,1716267068.8866074085
11 19 27 28,10325 10649 13137 11731,1716267068.9295687675
11 19 27 28,10237 10538 13071 11778,1716267068.9724655151
11 19 27 28,10338  9305 13254 11843,1716267069.0156283379
11 19 20 27 28,9909  8595 16208 12985 11467,1716267069.0585527420
11 19 20 27 28,9623  7167 15862 12956 11232,1716267069.1015422344
11 19 20 26 27 28,9527  6963 14522 15994 13049 11043,1716267069.1444845200
10 11 19 20 26 27 28,15702  9468  6851 13818  9628 12838 10815,1716267069.1876535416
10 11 19 20 26 27 28,15563  9332  6563 13304  9104 12659 11045,1716267069.2307062149
10 11 19 20 26 27 28,15326  9324  6431 13007  8983 12197 10858,1716267069.2735705376
10 11 19 20 26 27 28 44,14120  9158  5961 12746  8823  9324 10911 14404,1716267069.3165321350
10 11 19 20 21 26 27 28 29 44,13070  9176  5564 12559 11526  8757  9331 11143 12655 13741,1716267069.3595552444
10 11 19 20 21 26 27 28 29 44 45,12474  9073  5210 11936 11485  8667  9253 11015 11687 13338 12750,1716267069.4025917053
10 11 18 19 20 21 26 27 28 29 44 45,12160  9050 12456  5111 11637 11442  8635  9206 11060 11471 13197 12002,1716267069.4456872940
10 11 19 20 21 26 27 28 29 36 44,10952  8887  5042 11641 10836  7116  9131  9174 10871 11583 10875,1716267071.7677264214
10 11 18 19 20 21 26 27 28 29 36,11357  9156 11276  5711 12050 10805  8028  9510 10939 10997 13535,1716267071.8107092381
11 19 20 21 26 27 28,9293  7305 12719 11026  8787 11103 10852,1716267071.8536860943
11 19 20 21 26 28,9458  7674 13194 15785  8940 10754,1716267071.8966715336
11 19 20 26 28,9638  7214 13325  9167 10720,1716267071.9397187233
11 18 19 20 21 26 28,9954 11728  7527 13461 12035 11367 10985,1716267071.9827406406
11 18 19 20 21 26 28,10266 11682  7773 14179 11729 11860 11169,1716267072.0257265568
11 18 19 20 27 28,10707 11559  8446 15010 13593 10891,1716267072.0686044693
19 20 27 28,10093 15778 11932 10802,1716267072.1116244793
19 28,9902 10738,1716267072.1546590328
19 28,9997 10875,1716267072.1976807117
28,11047,1716267072.2405304909
28,11179,1716267072.2836837769
28,11270,1716267072.3266203403
28,11332,1716267072.3761749268
