TAX,ADC,TS
19,10026,1716270877.3976516724
19,9551,1716270877.4404966831
19,9945,1716270877.4837696552
19,10002,1716270877.5267951488
19,9230,1716270877.5699026585
11 19,9672 9283,1716270877.6128976345
11 19 28,9290  9382 11603,1716270877.6559672356
11 19 28 44,9198  7589 11407 15503,1716270877.6987154484
11 19 27 28 44,9133  6891 13185 11539 13993,1716270877.7416284084
11 19 21 27 28 44,9180  6475 13218 12924 11601 13836,1716270877.7844798565
11 19 21 27 28 44,9149  6091 12481 12831 11528 13160,1716270877.8277430534
11 18 19 21 27 28 44,9123 15136  5976 11196  9681 11453 12781,1716270877.8707385063
11 18 19 21 27 28 44,9018 11135  5611 10731  9217 11199 12485,1716270877.9136793613
11 18 19 20 21 27 28 44,8827 10892  5327 16092 10551  8972 11048 12656,1716270877.9564309120
11 18 19 20 21 27 28 29 36 44,8819 10982  5405 15156 10600  9025 11228 12148 15297 12561,1716270877.9996874332
11 18 19 20 21 27 28 29 36 44,8736 10410  5098 14556 10516  8887 11191 11218 13743 12651,1716270878.0427365303
11 18 19 20 21 27 28 29 36 42 44,8707 10342  4985 14467 10389  8841 11170 11136 13640 14633 12691,1716270878.0857365131
11 18 19 20 21 27 28 29 36 42 44,8631  8177  4822 14063 10180  8853 11211 10755  9641 12731 12607,1716270878.1285398006
11 18 19 20 21 27 28 29 36 42 44,8552  7799  4706 13824 10030  8820 10990 10333 10366 12245 12107,1716270878.1716928482
11 18 19 20 21 27 28 29 36 42 44 45,8545  7597  4595 13417  9977  7958 11043 10202  9118 12211  9305 12904,1716270878.2147052288
10 11 18 19 20 21 27 28 29 36 44,11553  6936  6312  3496  9940  9296  7024 10091  7922  6591  8303,1716270880.5365214348
10 11 18 19 20 21 27 28 29 36 44,12494  8305  6502  3542 10216  9291  7060 10171  9888  6829 11722,1716270880.5796902180
10 11 18 19 20 21 27 28 29 36 44,12540  8240  6610  3622 10349  9348  7041 10230 10062  7522 12096,1716270880.6226382256
10 11 18 19 20 21 27 28 29 36 44,12897  8347  7094  3800 10894  9541  7157 10393 10316  8256 12633,1716270880.6656448841
10 11 18 19 20 21 27 28 29 36 44,13156  8406  8005  4011 11331  9832  7395 10639 10619  8810 12383,1716270880.7086195946
11 18 19 20 21 27 28 29 36 44,8402 10122  4052 12198 10085  7496 10781 10849 13767 12479,1716270880.7516665459
11 18 19 20 21 27 28 29 36 44,8445 10491  4192 12790 10139  7643 10846 15614 13889 12797,1716270880.7946870327
11 18 19 20 21 27 28 44,8549 10798  4418 13565 10014  8515 10770 13139,1716270880.8376634121
11 18 19 20 21 27 28 44,8753 11048  4698 14824 10430  8766 11131 13403,1716270880.8806810379
11 19 20 21 27 28 44,8728  4734 16123 10825  8957 11164 13521,1716270880.9237229824
11 19 21 27 28 44,8879  5210 11101 12763 11446 13365,1716270880.9666473866
11 19 21 27 28 44,9094  5776 11382 11182 11781 13082,1716270881.0096778870
11 19 28 44,9569  6568 11757 12927,1716270881.0526952744
19,7097,1716270881.0956606865
19,9129,1716270881.1386291981
19,9626,1716270881.1816630363
19,10431,1716270881.2245175838
19,10504,1716270881.2676403522
19,10758,1716270881.3208460808
