TAX,ADC,TS
28,10695,1716265273.3373801708
28,10708,1716265273.3801856041
28,10623,1716265273.4233257771
28,10639,1716265273.4663074017
28,10495,1716265273.5092506409
28 45,10533 11938,1716265273.5523369312
11 28 45,9940 10971 12122,1716265273.5954494476
11 28 42 45,9670 10925 13968 12293,1716265273.6383514404
11 28 42 45,9796 10919 13977 11647,1716265273.6812765598
11 28 42 45,9375 10745 12833 11697,1716265273.7242815495
11 19 28 42 45,9588 11724 10886 12606 11644,1716265273.7673668861
11 19 28 42 45,9555 10783 10907 12515 11593,1716265273.8103137016
11 19 28 42 45,9583 10487 10841 12575 11445,1716265273.8532712460
11 19 28 42 45,9485 10102 10847 12443 11232,1716265273.8961737156
11 19 28 42 45,9458 10114 10815 12493 11235,1716265273.9393477440
11 19 27 28 42 45,9607 10173 13851 10876 12097 11139,1716265273.9823324680
11 19 27 28 42 45,9568 10184 13315 10920 11890 11258,1716265274.0252902508
11 19 27 28 29 42 45,9502 10100 12964 10909 12729 11801 11106,1716265274.0683336258
11 19 27 28 29 42 45,9438 10074 12946 10867 12449 11631  9538,1716265274.1114084721
11 19 27 28 29 42 45,9389 10025 12950 10829 11766 11594  7991,1716265274.1543626785
11 19 27 28 29 42 45,9334  9931 12738 10879 11285 12066 10893,1716265274.1973426342
11 19 27 28 29 42 45 53,9202  9838 12584 10855 11198 12013 11194 11554,1716265274.2403295040
11 19 27 28 29 42 45 53,9170  9889 12639 10899 11090 12014 11179 10892,1716265274.2833588123
11 19 20 27 28 29 42 44 45 53,9038  9915 16314 12592 10885 10963 11263 15800 11212 10615,1716265274.3262779713
11 19 20 27 28 29 42 44 45 53,9135  9935 15743 12572 10987 10996 11343 13596 11191 10511,1716265274.3693599701
11 19 20 26 27 28 29 42 44 45 53,9178  9832 15377 12994 12642 10824 10925 11674 13150 11295 10471,1716265274.4123299122
11 19 20 26 27 28 29 42 44 45 53,9021  9739 15674 11748 12482 10806 10867 11875 12677 11109 10318,1716265274.4553384781
11 19 20 21 26 27 28 29 42 44 45 53,9193  9791 15474 12445 11695 12422 10875 11025 11877 12591  8868 10379,1716265274.4983000755
11 19 20 21 26 27 28 29 42 44 45 53,9065  9719 15301 11737 11784 12297 10873 10894 11605 12620  8798 10382,1716265274.5413923264
11 19 20 21 26 27 28 29 42 44 45 53,9123  9641 14378 11539 11636 12276 10860 10845 11759 12649  8702 10205,1716265274.5842850208
11 19 20 21 26 27 28 29 42 44 45 53,8447  7734 13107 11012 11007 10839 10522 10648 11523 13056  7113 12377,1716265278.0671586990
11 19 20 21 26 27 28 29 42 44 45 53,8570  9692 14291 11325 11442 11053 10715 10872 11703 12962  7016 12372,1716265278.1100838184
11 19 20 27 28 29 42 45 53,8327  9502 14808 10930 10602 10660 11986  6863 12645,1716265278.1530518532
11 19 27 28 29 42 45,8965  9586 10961 10559 10727 11864  6646,1716265278.1959991455
11 19 27 28 29 42 45,8970  9599 11175 10606 10723 11887  6664,1716265278.2390441895
11 19 27 28 29 42 45,8893  9513 14393 10559 10747 11163  6671,1716265278.2820694447
11 19 28 29 42 45,9007  9345 10503 10859 11391  6802,1716265278.3250524998
11 19 28 29 42 45,9126  9519 10674 10760 11163  7801,1716265278.3680481911
11 19 28 29 42 45,9252  9620 10749 11196 11165  7730,1716265278.4112432003
11 19 28 29 42 45,9315  9756 10818 11174 11793  7874,1716265278.4542453289
11 19 28 29 45,9462  9990 11063 11482  8047,1716265278.4972753525
11 19 28 29 45,9445  9979 11039 11671  9673,1716265278.5401811600
11 19 28 45,9492 10021 10891 10007,1716265278.5832552910
11 19 28 45,9439 11969 11055 10261,1716265278.6262536049
11 28,9464 10933,1716265278.6692306995
11 28,9288 10748,1716265278.7122902870
11 28,9511 10862,1716265278.7551007271
11 28,15340 10854,1716265278.7980194092
28,10834,1716265278.8410007954
28,10945,1716265278.8840100765
28,11002,1716265278.9270346165
28,11099,1716265278.9699950218
