TAX,ADC,TS
11,8990,1716192388.6846189499
11,9009,1716192388.7276198864
11,8964,1716192388.7706079483
11,8978,1716192388.8136246204
11 28,9193 11783,1716192388.8566057682
11 28,8896 11091,1716192388.8996605873
11 28,8720 10695,1716192388.9425671101
11 28 29,8737 10615 12304,1716192388.9856255054
11 28 29,8662 10605 11720,1716192389.0286579132
11 12 20 28 29,8652 15215 14897 10756 11161,1716192389.0716555119
11 12 19 20 28 29,8739 14656 11185 13703 11059 10766,1716192389.1146857738
11 12 19 20 28 29,8709 14576  9929 12275 11083 10563,1716192389.1576974392
11 12 19 20 28 29,8674 14435  9768 12087 10998 10529,1716192389.2006947994
11 12 19 20 27 28 29,8613 14466  9604 11673 14884 10995 10435,1716192389.2436795235
11 12 19 20 27 28 29,8724 12323  8542 11574 12817 10994 10289,1716192389.2866861820
11 12 18 19 20 27 28 29,8713 12203 11083  7363 11313 10293 10797 10154,1716192389.3297548294
3 11 12 18 19 20 27 28 29 36 42,9208  8802 11825  6922  6038 11067  8995 10879 10149 13983 12735,1716192389.3726060390
3 11 12 18 19 20 27 28 29 36 42 44,8771  8806 11691  5943  5472 10892  8805 10874 10105 13739 12522 14027,1716192389.4157295227
3 11 12 18 19 20 27 28 29 36 42 44,8690  8786 11562  5427  5103 10691  8511 10846 10080 12829 12100 12605,1716192389.4586927891
3  4 11 12 18 19 20 21 27 28 29 36,8244  9393  8542  6718  4719  4414  6939 11190  8280 10400  9799 11246,1716192391.3934702873
3 11 12 18 19 20 21 27 28 29 36,8418  8557  7719  5855  4999  9173 14044  8314 10521  9805 11731,1716192391.4364757538
3 11 12 18 19 20 26 27 28 29 36,9788  8720  9208 11718  5288 10261 13238  8441 10665  9875 12908,1716192391.4794766903
11 12 19 20 26 27 28 29,8668 10524  6666 10609 13066  8222 10920 10127,1716192391.5224463940
11 12 19 20 26 27 28 29,8711 11722  9228 10937 15623  8463 10708 10259,1716192391.5654580593
11 12 19 20 27 28 29,8747 11909  9657 11476  8831 11003 10623,1716192391.6084299088
11 12 19 20 26 27 28 29,8833 12147  9913 11647 15950 11089 11150 10892,1716192391.6514549255
11 12 20 28 29,8614 14428 12766 11172 10975,1716192391.6944544315
11 12 28,8580 14638 11076,1716192391.7374193668
11 12 28,8575 14611 11197,1716192391.7804334164
11 28,8843 11097,1716192391.8234224319
11,8731,1716192391.8664426804
11,8918,1716192391.9094223976
11,8962,1716192391.9524004459
11,9074,1716192391.9954934120
