TAX,ADC,TS
11,10460,1716186732.6270844936
11,9610,1716186732.6700572968
11 28,9600 11195,1716186732.7130756378
11 28,9032 10709,1716186732.7561049461
11 28,8843 10519,1716186732.7991049290
3 11 19 21 28,10467  9161 10174 11635 11107,1716186732.8420968056
3 11 19 21 28,8356  9092  9909 11226 10738,1716186732.8851113319
3 11 19 20 21 28 29,8218  9105  9869 15904 11218 11165 11896,1716186732.9281280041
3 11 19 20 21 28 29,7852  9051  9835 14629 11021 10979 11341,1716186732.9711039066
3 11 19 20 21 27 28 29,6123  9075  8123 13340 10927 13106 10877 11071,1716186733.0141232014
3 11 19 20 21 27 28 29 44,5795  8873  6874 12031 10775 12772 10786 10771 13955,1716186733.0571284294
3 11 19 20 21 27 28 29 44,5690  8815  6111 11630 10771 12414 10665 10522 12671,1716186733.1001846790
3 11 19 20 21 26 27 28 29 44,5326  8854  5397 11407 10701 11006 12452 10501 10406 12368,1716186733.1431338787
3 10 11 19 20 21 26 27 28 29 44,4594 14200  8811  4774 11073 10492  8963 12097 10493 10306 12609,1716186733.1861166954
2  3 10 11 18 19 20 21 26 27 28 29,13135  4248 13350  7895 11156  4807  9970 10247  9310  8836 10343 10301,1716186735.2931177616
2  3 11 19 20 21 27 28 29,13661  5387  8617  5579 10597 10442  8640 10189 10662,1716186735.3361771107
2  3 11 19 20 21 27 28 29,15123  5564  8782  6273 11102 10722  8809 10421 10928,1716186735.3792021275
3 11 19 20 21 27 28 29,5815  8871  9203 11694 10842 11093 10476 11174,1716186735.4221410751
3 11 19 20 21 27 28,7660  8908  9709 12366 10755 11423 10438,1716186735.4651648998
3 11 19 20 21 28,9022  8932  9790 14665 10955 10647,1716186735.5081329346
11 19 21 28,8724 10122 10933 10603,1716186735.5511887074
11 28,8763 11037,1716186735.5941832066
11,9251,1716186735.6371040344
11,10367,1716186735.6800892353
