TAX,ADC,TS
11,11160,1716182153.1093244553
11,10815,1716182153.1521956921
11,10486,1716182153.1952283382
11,10045,1716182153.2383084297
11,9684,1716182153.2812283039
11,9576,1716182153.3242261410
11,9309,1716182153.3671166897
11,9186,1716182153.4100654125
11,9015,1716182153.4532864094
11,8895,1716182153.4962759018
11,8735,1716182153.5394325256
11,8697,1716182153.5824172497
11 28,8831 11815,1716182153.6254346371
11 28,8761 11581,1716182153.6682469845
11 28,8685 11517,1716182153.7114949226
11 28,8613 11454,1716182153.7544138432
3 11 18 20 28,9609  8930 11717 14338 11498,1716182153.7974467278
3 11 18 19 20 26 27 28,6353  9441 11704 10807 13417 12114 12529 11830,1716182153.8404064178
3 11 18 19 20 26 27 28,6178  9319 11450 10335 12158 11932 11571 11726,1716182153.8831803799
3 11 18 19 20 26 27 28,6117  9285 11227 10271 11720 11647  9729 11583,1716182153.9261360168
3 11 18 19 20 21 26 27 28 44,5994  9200 10918 10154 11439 12047 11370  9409 11457 14743,1716182153.9691309929
3 11 18 19 20 21 26 27 28 44,5811  9143 10780 10085 11259 11551 11087  9338 11533 13549,1716182154.0121254921
3 11 18 19 20 21 26 27 28 44,5597  9080 10552  9889 10885 11179 10948  9030 11361 13055,1716182154.0551550388
3 11 18 19 20 21 26 27 28 29 44,5364  8915  8247  9428  9520 11001 10771  8775 11367 12209 12901,1716182154.0981404781
3 11 18 19 20 21 26 27 28 29 42 44,5292  8848  6469  9351  9483 10926  9094  8737 11354 11984 13061 12775,1716182154.1411445141
3  4 11 18 19 20 21 26 27 28 29 44,5003 10039  8674  5154  6841  8562 10723  8597  7783 10728 11920 13331,1716182156.1192281246
3  4 11 18 19 20 21 26 27 28,5031 10084  8635  5284  7694  8985 10575  8564  7962 10564,1716182156.1621947289
3  4 11 18 19 20 21 26 27 28,5161 10030  8665  5623  8937  9698 10721 10402  8543 10779,1716182156.2052118778
3  4 11 18 19 20 21 26 27 28,5334 10575  8779 10218  9747 10676 11010 10714  8887 11263,1716182156.2482132912
3 11 18 19 20 21 26 27 28,5407  8838 10741  9959 11048 11596 10949  9470 11554,1716182156.2911772728
3 11 18 19 20 26 27 28,5522  8965 11141 10091 11274 11164  9484 11583,1716182156.3341722488
3 11 18 19 20 27 28,5791  8978 11284 10274 12710 10868 11569,1716182156.3770551682
3 11 27 28,6163  8701 11562 11650,1716182156.4201498032
3 11,8878 8529,1716182156.4631888866
11,8361,1716182156.5061304569
11,8393,1716182156.5490558147
11,8547,1716182156.5920827389
11,8752,1716182156.6350917816
11,8901,1716182156.6780736446
11,9093,1716182156.7210807800
11,9325,1716182156.7640802860
11,9997,1716182156.8071186543
11,9942,1716182156.8500647545
11,10391,1716182156.8930945396
11,12321,1716182156.9360635281
11,13589,1716182156.9790837765
11,13205,1716182157.0221116543
11,13136,1716182157.0650131702
11,13122,1716182157.1152698994
