TAX,ADC,TS
11,10765,1716179537.8299765587
11,9741,1716179537.8729028702
11,9325,1716179537.9159231186
11,9129,1716179537.9589350224
11 28,9195 11503,1716179538.0019509792
11 28 29,9164 11127 11595,1716179538.0449390411
11 28 29,8959 10824 11385,1716179538.0879273415
11 21 28 29,8895 11571 10705 11279,1716179538.1309897900
11 21 28 29,8760 11205 10794 10916,1716179538.1739680767
3 11 19 21 28 29,12382  9032  9897 10916 10990 10770,1716179538.2169780731
3 11 19 20 21 28 29,8704  9006  9704 14584 10935 11346 10799,1716179538.2601501942
3 11 19 20 21 28 29,5800  8906  9513 13443 10676 10934 10603,1716179538.3031530380
3 11 19 20 21 28 29,5597  8749  9437 12787 10374 10699 10434,1716179538.3461122513
3 11 19 20 21 23 28 29,5493  8696  9358 12639 10221 14753 10622 10157,1716179538.3891935349
3 11 19 20 21 23 27 28 29,5301  8743  7631 12028 10083 13875 12617 10623 10055,1716179538.4322073460
3 11 19 20 21 23 27 28 29,5169  8691  6804 11906 10044 13321 12360 10433 10308,1716179538.4751300812
3 11 19 20 21 23 27 28 29,5088  8648  6430 11676  9956 13086 11967 10408  8794,1716179538.5181679726
3 11 19 20 21 23 27 28 29 44,4939  8603  5606 10997  9738 12694 11985 10181  8437 13703,1716179538.5612108707
3 11 19 20 21 23 27 28 29 44,4778  8509  5456 10981  9916 12843 12062 10424  8304 12585,1716179538.6042270660
3  4 11 19 20 21 23 27 28 29 36,3998  9369  8467  3942  8156  9608 12693 11459 10169  5994 12029,1716179540.1092898846
3  4 11 19 20 21 23 27 28 29 36,4052  9713  8560  4213 10194  9536 12699 11721 10156  7344 12539,1716179540.1522657871
3  4 11 19 20 21 23 27 28 29 36,4185 12837  8529  5199 10672  9692 12919 12191 10221  7783 16063,1716179540.1952552795
3 11 19 20 21 23 27 28 29,4172  8553  5672 10794  9711 12780 12251 10317  8922,1716179540.2382805347
3 11 19 20 21 23 28 29,5078  8550  6957 11145  9917 13062 10315  9308,1716179540.2812426090
3 11 19 20 21 23 28 29,5234  8610  9217 11378 10153 13557 10466  9657,1716179540.3242697716
3 11 19 20 21 28 29,5526  8675  9506 11941 10245 10576 10171,1716179540.3672533035
3 11 19 20 21 28 29,7719  8839 10014 12301 10405 10853 10621,1716179540.4102702141
11 20 21 28 29,8509 12758 10559 10721 10659,1716179540.4531981945
11 20 21 28 29,9051 14191 10805 11330 11423,1716179540.4962878227
11 21,8898 10754,1716179540.5392520428
11,9029,1716179540.5821354389
11,9900,1716179540.6251838207
