TAX,ADC,TS
11,13117,1716192833.5668447018
11,12935,1716192833.6096901894
11,12925,1716192833.6526417732
11,12808,1716192833.6958377361
11,10527,1716192833.7388374805
11,8863,1716192833.7817826271
11,8613,1716192833.8246855736
11,8504,1716192833.8677911758
11,8398,1716192833.9107518196
3 11 19,7546  8810 12365,1716192833.9538214207
3 11 19,7288  8823 10798,1716192833.9966893196
3 11 19,7203  8773 10197,1716192834.0398352146
3 11 19,5359  8698 10075,1716192834.0828025341
3 11 19 27,5271  8579 10134 13655,1716192834.1258568764
3 11 19 27,5071  8547  9945 12764,1716192834.1686108112
3 11 19 27,5013  8531  9655 12301,1716192834.2117495537
3 11 19 27,4873  8533  9558 11959,1716192834.2548172474
3 11 19 27,4853  8477  9514 11836,1716192834.2978060246
3 11 19 27,4840  8479  7623 11842,1716192834.3407411575
3 11 19 27,4782  8379  7435 12230,1716192834.3838050365
3 11 19 27,4647  8368  7380 12358,1716192834.4268276691
3 11 19 20 27 45,4518  8414  7321 14726 12626 11902,1716192834.4698503017
3 11 19 20 27 28 42 45,4029  8538  6607 13806 12324 13347 14197 11579,1716192834.5128965378
3 11 19 20 27 28 42 45,3940  8494  6207 13586 12291 11679 11277 11597,1716192834.5558834076
3 11 19 20 27 28 29 42 45,3955  7760  6042 12724 12246 11384 11983  8495 11560,1716192834.5988903046
3 11 19 20 27 28 29 42 45 53,3822  7631  5817 12320 12044 11139 11029  7530 11839  9105,1716192834.6418302059
3 11 19 20 27 28 29 42 45 53,3282  7677  5118 11970  9968 10939 10701  6782 11741  7981,1716192834.6848747730
3 11 19 20 27 28 29 42 45 53,3194  7621  5047 11711  9425 10795 10706  6106 11627  7553,1716192834.7278265953
3 11 19 20 27 28 29 42 45 53,2933  7530  4681 11419  9001 10870 10462  4786 11329  6625,1716192834.7708935738
3 11 19 20 27 28 29 42 45 53,2757  5294  4402 10335  8805 10795 10249  3882 11134  6154,1716192834.8138291836
3 11 19 20 27 28 29 42 45 53,2564  4938  4162  8715  8265 10726 10219  3389  8777  5831,1716192834.8568177223
3 11 19 20 27 28 29 35 42 44 45 53,2410  4894  3957  8476  7478 10511 10074 15279  3174 12712  7610  5826,1716192834.8998911381
3 11 19 20 27 28 29 35 42 45 53,2311  4686  3374  7716  6933  9835  8235 11677  4440  7618  5356,1716192836.6197667122
3 11 19 20 27 28 29 35 42 45 53,2548  4923  3547  8036  6930 10083  8334 11461  6021  8604  6044,1716192836.6628112793
3 11 19 20 27 28 29 35 42 45 53,2709  5471  3749  8379  7193 10249 10315 15107  6608 11049  7621,1716192836.7057392597
3 11 19 20 27 28 29 35 42 45,2879  6662  3973 10490  7991 10479 10430 15375  7515 10817,1716192836.7485723495
3 11 19 20 27 28 29 35 42 45,3222  6697  4111 10619  8933 10593 10613 15499 10657 11053,1716192836.7917687893
3 11 19 20 27 28 29 45,3554  6758  4321 10931 10589 10761 11003 11059,1716192836.8347368240
3 11 19 20 27 28 29 45,3775  6778  4470 11229 10566 11046 15605 11450,1716192836.8777976036
3 11 19 20 27 28,3805  7388  4649 11515 10645 11079,1716192836.9206254482
3 11 19 20 27 28,3794  7443  4968 12330 11612 11151,1716192836.9637382030
3 11 19 20 27,3870  7480  5525 13328 11786,1716192837.0067379475
3 11 19 20 27,3856  7537  6044 15492 11877,1716192837.0497682095
3 11 19 27,4622  8348  6758 11977,1716192837.0926027298
3 11 19 27,4656  8346  7013 12096,1716192837.1357312202
3 11 19 27,4696  8357  7273 12386,1716192837.1787447929
3 11 19 27,4783  8388  8787 12453,1716192837.2217059135
3 11 19 27,4761  8417  9213 12155,1716192837.2644741535
3 11 19 27,4867  8457  9342 12426,1716192837.3077490330
3 11 19,4899 8477 9167,1716192837.3507401943
3 11 19,5477 8477 9494,1716192837.3936989307
3 11 19,7387 8534 9691,1716192837.4365525246
3 11,8674 8370,1716192837.4797372818
11,8286,1716192837.5227081776
11,8396,1716192837.5657529831
11,8677,1716192837.6084368229
11,10572,1716192837.6516914368
11,12750,1716192837.6947739124
11,12820,1716192837.7377104759
11,13016,1716192837.7804505825
