TAX,ADC,TS
11,11895,1716186119.6676101685
11,10270,1716186119.7106111050
11 28,10163 13164,1716186119.7536141872
11 28,9447 11533,1716186119.7965803146
11 28,8884 10831,1716186119.8396165371
11 19 20 28,9216 10482 15499 11166,1716186119.8826680183
3 11 19 20 28,8582  9448 10311 13400 11308,1716186119.9256739616
3 11 19 20 28 29,8098  9310 10155 13251 11493 12080,1716186119.9685747623
3 11 19 20 28 29,6103  9137  9825 12438 11469 11376,1716186120.0116088390
3 11 19 20 28 29,5734  9000  9743 11822 11426 10786,1716186120.0546491146
3 11 19 20 28 29,5438  8841  8683 11272 11139 10481,1716186120.0976059437
3 11 19 20 21 27 28 29,5423  8862  7784 11231 13008 13080 11202 10586,1716186120.1405539513
3 11 19 20 21 27 28 29 44,5240  8868  6531 11045 11097 12658 11046 10636 13360,1716186120.1836297512
3 11 19 20 21 27 28 29 44,5103  8784  5898 10893 10906 12469 11019 10436 13022,1716186120.2266476154
3 11 19 20 21 26 27 28 29 44,5079  8988  5608 10585 10575  9127 12409 11013 10357 12532,1716186120.2696461678
3 11 19 20 21 26 27 28 29 44,4938  8793  4978 10180 10428  8540 12229 10845 10277 10738,1716186120.3126902580
3 11 19 20 21 26 27 28 29 44,3828  7586  4495  9668 10290 12853  8092 10654  9789 12663,1716186122.1616039276
3 11 19 20 21 27 28 29,3864  7584  4583  9772 10236  8623 10801 10079,1716186122.2045838833
3 11 19 20 21 27 28 29,4916  8598  5178 10278 10576 12589 10831 10468,1716186122.2476205826
3 11 19 20 21 27 28 29,5026  8633  5693 10406 10834 12545 10905 10548,1716186122.2905960083
3 11 19 20 27 28 29,5364  8774  6687 11129 12939 10887 10687,1716186122.3335986137
3 11 19 20 28 29,5526  8842  9261 11119 11090 10747,1716186122.3766305447
3 11 19 20 28 29,7891  9044  9655 12616 11380 11442,1716186122.4196007252
11 19 20 28,8858  9638 14707 11179,1716186122.4625809193
11 19 28,9158  9851 11346,1716186122.5055725574
11 28,8964 11227,1716186122.5486052036
11,9306,1716186122.5915544033
11,10548,1716186122.6345751286
