TAX,ADC,TS
11,12359,1716190693.8973972797
11,11090,1716190693.9404542446
11,10104,1716190693.9834291935
11,9921,1716190694.0264415741
11,9513,1716190694.0694229603
11,8951,1716190694.1124591827
11 20 28,9085 15996 12438,1716190694.1554796696
3 11 20 28,9555  9115 14148 11490,1716190694.1983883381
3 11 19 20 28,9325  9318 10353 14343 11375,1716190694.2413990498
3 11 19 20 27 28,9119  9454 10570 13205 11580 11589,1716190694.2845256329
3 11 19 20 27 28 29,8859  9386 10088 12928 11285 11710 11802,1716190694.3274395466
3 11 19 20 27 28 29,6121  9214  9757 12345  9393 11753 11243,1716190694.3704102039
3 11 19 20 21 27 28 29,5829  9230  9095 11865 13045  9221 11859 11272,1716190694.4134287834
3 11 19 20 21 27 28 29,6033  9123  8271 11870 11217  8827 11426 10960,1716190694.4562647343
3 11 19 20 21 27 28 29,5577  8989  7742 11341 11014  8839 11196 10797,1716190694.4994347095
3 11 19 20 21 27 28 29,5463  8920  6935 11176 10774  8803 11039 10732,1716190694.5423417091
3 11 19 20 21 27 28 29,5525  8908  6072 10941 10710  8772  8820 10610,1716190694.5854210854
2  3 11 19 20 21 26 27 28 29 44,14961  4541  9014  5910 10774 10472 11133  8375  8635 10372 14495,1716190694.6284525394
2  3 11 19 20 21 26 27 28 29 36 44,15083  4471  8846  5651 10460 10356 10561  8336  8725 10397 14490 12761,1716190694.6714298725
2  3 11 19 20 21 26 27 28 29 36 44,15070  4284  8787  4814 10384 10328 10177  8515  8626 10428 14064 12459,1716190694.7144074440
3 10 11 19 20 21 27 28 29 36,4291 13271  8523  4437 10127 10299  8349  8774 10296 12134,1716190696.6492912769
3 11 19 20 21 27 28 29,5265  8549  4780 10440 10327  8330  8627 10280,1716190696.6923043728
3 11 19 20 21 27 28 29,5303  8642  5106 10713 10455  8372  8785 10488,1716190696.7352845669
3 11 19 20 21 27 28 29,5515  8829  6449 11012 10821  8677 10967 10629,1716190696.7782595158
3 11 19 20 21 27 28 29,6179  9060  8393 11714 10904  8953 11076 11181,1716190696.8212904930
3 11 19 20 21 27 28 29,8679  9060  9402 12058 11055 10951 11339 11781,1716190696.8643143177
3 11 19 20 21 28,8834  9061 10179 12580 11293 11245,1716190696.9072566032
3 11 20 28,12351  9069 13166 11629,1716190696.9502327442
11,8802,1716190696.9932370186
11,9167,1716190697.0362200737
11,9426,1716190697.0792272091
11,9847,1716190697.1312913895
