TAX,ADC,TS
28,11750,1716195100.4950382710
28,11603,1716195100.5380930901
28,11326,1716195100.5811390877
28,11021,1716195100.6241891384
28,11043,1716195100.6671087742
19 28,13319 11492,1716195100.7100915909
19 28,12648 11298,1716195100.7531397343
19 28,11250 11199,1716195100.7961497307
19 28,10995 11158,1716195100.8391032219
19 28,10251 11109,1716195100.8820860386
19 28,10073 11035,1716195100.9251141548
19 28,9964 10994,1716195100.9681940079
19 28,9646 10911,1716195101.0109324455
19 28,9422 10790,1716195101.0539073944
11 19 28,15608  9195 10751,1716195101.0970435143
11 19 28 44,11119  9354 10746 13481,1716195101.1402034760
11 19 28 36 44,10661  8899 11064 14815 13131,1716195101.1830828190
11 19 28 29 36 44,11007  6994 11031 12264 14402 12931,1716195101.2261638641
11 19 28 29 36 44,11345  6450 10900 11919 14335 12732,1716195101.2690992355
11 19 28 29 36 44,10593  5589 10623 10177 14127 12773,1716195101.3121521473
11 19 28 29 34 36 42 44,10200  5425 10832  9866 13965 13877 12758 12871,1716195101.3551473618
11 19 28 29 34 36 42 44,10276  5259 10747  9739 14365 13664 12695 12903,1716195101.3981475830
11 19 28 29 34 36 42 44,10323  4930 10672  7635 13748 13545 12615 12938,1716195101.4411792755
11 19 27 28 29 34 36 42 44,10065  4949 13539 10796  7437 13824 13419 12217 13055,1716195101.4841256142
3 10 11 19 23 27 28 29 34 36 42 44,13542 15186 10079  4863 14615 13425 10742  7312 12812 13492 12022 13189,1716195101.5272331238
10 11 19 20 23 27 28 29 34 36 42 44,11586  9476  4353 14905 13401 13321 10346  7380 12041  7655 11666 12780,1716195104.1069405079
10 11 19 23 27 28 29 34 36 42 44,14032  9661  4483 13592 13539 10556  7563 12385  8445 12412 12977,1716195104.1497986317
10 11 19 23 27 28 29 34 36 42 44,15197  9676  4652 13877 13535 10567  9511 12125 10856 13853 13154,1716195104.1927690506
11 19 26 28 29 34 36 42 44,9702  4947 12068 10518 11077 12268 12391 12751 13545,1716195104.2357904911
11 19 26 28 29 36 44,9660  5151 12465 10585 11267 11963 12853,1716195104.2787694931
11 19 28 36 44,9589  5626 10568 12630 12990,1716195104.3217775822
11 19 28 36 44,9739  8243 10543 13219 15053,1716195104.3647542000
11 19 28 36 44,10242  8924 10620 13421 13341,1716195104.4077692032
19 28 36 44,9539 10591 14221 14489,1716195104.4507415295
19 28,9512 10475,1716195104.4937367439
19 28 44,9389 10483 13495,1716195104.5367338657
19 28 44,9876 10939 13311,1716195104.5797235966
19 28,10139 11025,1716195104.6227579117
19 28,10303 10858,1716195104.6657633781
28,10399,1716195104.7087247372
28,10558,1716195104.7517039776
28,11263,1716195104.7947006226
28,11274,1716195104.8377125263
28,11631,1716195104.8807034492
