TAX,ADC,TS
11,10362,1716186423.7576515675
11 28,10186 11987,1716186423.8005788326
11 28,9283 11046,1716186423.8436486721
11 19 28,9234 10748 11115,1716186423.8868784904
11 19 28,9138  9759 10885,1716186423.9296381474
11 19 28,8966  9599 10775,1716186423.9725780487
11 19 28,8785  9358 10655,1716186424.0155975819
11 19 28,8740  9432 10630,1716186424.0586764812
11 19 20 28 29,8801  9369 14950 10920 12183,1716186424.1017746925
11 19 20 21 28 29,8806  7335 13414 11334 11142 11950,1716186424.1450104713
3 11 19 20 21 27 28 29,9676  8961  6898 13413 11303 13067 11225 11737,1716186424.1879312992
3 11 19 20 21 27 28 29,7893  8909  6193 12469 11225 12870 11117 11303,1716186424.2308287621
3 11 19 20 21 27 28 29 44,7650  8835  5783 11838 10870 12599 11060 11071 13613,1716186424.2737166882
3 11 19 20 21 27 28 29 44,7541  8877  5434 12055 10730 12577 11122 10960 12791,1716186424.3167111874
3 11 19 20 21 27 28 29 44,5682  8784  5010 11702 10690 12434 10975 10645 12849,1716186424.3597974777
3 11 19 20 21 27 28 29 44,5548  8811  4810 11406 10499 12339 10927 10549 12455,1716186424.4028265476
3 11 19 20 21 27 28 29 36 44,5292  8660  4541 10871 10468 12228 10704 10435 15609 12773,1716186424.4457781315
3 11 19 20 21 26 27 28 29 36 44,5215  8687  4347 10649 10286 10936 12204 10677 10308 14991 12383,1716186424.4886727333
3 11 19 20 21 26 27 28 29 36 44 45,5090  8678  4297 10559 10268 10731 12175 10553 10191 13681 12467  8246,1716186424.5318040848
2  3 11 19 20 21 26 27 28 29 36 44,15431  5023  8519  4017 10404  9955 10577 12116 10200  9770 12014 12239,1716186426.8108212948
2  3 11 19 20 21 27 28 29 36 44,14589  5112  8471  4133 10536 10109 12217 10098 10134 14310 13090,1716186426.8538825512
2  3 11 19 20 21 27 28 29 36,14723  5271  8581  4355 10747 10451 12303 10247 10319 16181,1716186426.8968329430
2  3 11 19 20 21 27 28 29,14721  5445  8650  4760 11022 10405 12424 10273 10471,1716186426.9397583008
2  3 11 19 20 21 27 28 29,15454  7240  8766  4967 11330 10613 12424 10330 10773,1716186426.9828362465
2  3 11 19 20 21 27 28 29,16254  7753  8779  5623 12348 10945 12582 10364 11054,1716186427.0258736610
11 19 20 21 28 29,8708  6835 13231 11005 10459 11059,1716186427.0688159466
11 19 20 21 28 29,8724  8875 14146 11117 10716 11596,1716186427.1118621826
11 19 28,8674  9101 10529,1716186427.1548075676
11 19 28,8802  9255 10635,1716186427.1978416443
11 19 28,9022  9702 11077,1716186427.2408397198
11,8976,1716186427.2837626934
11,9293,1716186427.3268163204
