TAX,ADC,TS
11,10126,1716191338.9341313839
11,10053,1716191338.9770224094
11,9744,1716191339.0200955868
11,9291,1716191339.0631914139
11 28,9550 12068,1716191339.1060345173
11 28,9192 11059,1716191339.1491165161
11 28,8917 10842,1716191339.1921100616
11 19 28,8907 11689 10943,1716191339.2351107597
11 19 27 28,9083 10035 11510 11159,1716191339.2781264782
11 19 20 27 28 29,9207 10330 15288 11601 11448 12252,1716191339.3212211132
3 11 19 20 27 28 29,8538  9318 10353 14379 11660 11471 11992,1716191339.3641862869
3 11 19 20 21 27 28 29,6518  9297 10391 13344 13187  9727 11647 11711,1716191339.4072041512
3 11 19 20 21 27 28 29,6174  9173 10170 12971 11709  9555 11597 11370,1716191339.4500641823
3 11 19 20 21 27 28 29,5941  9044 10130 12169 11285  9434 11519 11249,1716191339.4930489063
3 11 19 20 21 27 28 29,5569  8867  7987 11791 10926  9070 11299 10680,1716191339.5362637043
3 11 19 20 21 27 28 29,5224  8713  7588 11209 10650  8726 10843 10474,1716191339.5791313648
3 11 19 20 21 27 28 29,5174  8741  7255 11038 10574  8672 10697 10428,1716191339.6220734119
3 11 19 20 21 26 27 28 29 36 44,5260  8911  6310 10890 10631 11647  9000 10964 10597 14780 13071,1716191339.6650476456
2  3 11 18 19 20 21 27 28 29 36 37,15055  4216  8637 11005  4707  9639  9986  8554 10412  8913 13007 16303,1716191341.7718305588
2  3 11 19 20 21 27 28 29 36 37,15046  4329  8582  5213 10133 10093  8709 10444 10200 13449 16319,1716191341.8147799969
2  3 11 19 20 21 27 28 29,15499  5157  8609  5654 10311 10462  8696 10485 10243,1716191341.8577558994
3 11 19 20 21 27 28 29,5215  8613  7317 10868 10724  8933 10508 10475,1716191341.9008164406
3 11 19 20 21 27 28 29,5535  8733  9636 11736 10984  9229 10646 10973,1716191341.9438917637
3 11 19 20 21 27 28 29,8105  9120 10091 12430 11455  9711 11153 11371,1716191341.9868266582
3 11 19 20 21 27 28,8508  9103 10026 12627 11245 11743 11331,1716191342.0299289227
11 19 20 21 27 28,9036 10135 12876 11262 11759 11275,1716191342.0728540421
11 28,8667 10816,1716191342.1157755852
11 28,8914 10888,1716191342.1588492393
11 28,9340 11151,1716191342.2017626762
11 28,10104 11859,1716191342.2449109554
11 28,9916 11649,1716191342.2878863811
11,10454,1716191342.3738913536
