TAX,ADC,TS
11,10484,1716178715.8299760818
11,10054,1716178715.8728504181
11 28,10076 14569,1716178715.9159257412
11 28,10198 12423,1716178715.9588572979
11 28,9939 11889,1716178716.0019226074
11 28,9837 11725,1716178716.0447342396
11 28,9565 11511,1716178716.0879240036
11 28,9516 11411,1716178716.1308946609
11 28,9575 11155,1716178716.1739149094
11 28 44,9415 11058 15085,1716178716.2166934013
11 28 29 44,9740 11477 12199 13926,1716178716.2598087788
11 28 29 44,9581 11490 11828 13297,1716178716.3029022217
11 28 29 44,9431 11541 11767 13348,1716178716.3459432125
3 11 28 29 44,10400  9714 11830 11789 13606,1716178716.3886942863
3 11 21 28 29 44,9044  9669 11973 11947 11734 13289,1716178716.4318490028
3 11 19 21 28 29 44,9023  9832 10701 11843 11731 11867 13025,1716178716.4749650955
3 11 19 20 21 28 29 44,8815  9773 10727 14243 11641 11620 11701 13039,1716178716.5180001259
3 11 19 20 21 28 29 44,6661  9692 10414 13806 11578 11532 11713 12703,1716178716.5608301163
3 11 19 20 21 28 29 44,6457  9578 10258 13264 11417 11589 11484 12646,1716178716.6039242744
3 11 19 20 21 28 29 44,6190  9500 10131 13390 11191 11406 11377 12755,1716178716.6469962597
3 11 19 20 21 28 29 44,5912  9278  9905 12896 11203 11183 11213 12681,1716178716.6899840832
3 11 19 20 21 28 29 44,5830  9168  9788 12473 11020 11067 10974 12606,1716178716.7329185009
3 11 19 20 21 28 29 44,5788  9157  9633 12360 10836 10991 10745 12462,1716178716.7759747505
3 11 19 20 21 28 29 44,5762  9122  8276 12268 10740 10962 10806 12399,1716178716.8190062046
3 11 19 20 21 28 29 44,5649  8997  7804 11529 10541 11221 10700 12267,1716178716.8619780540
3 11 19 20 21 28 29 44,5510  8947  7410 11343 10410 11321 10575 10779,1716178716.9049978256
3 11 19 20 21 27 28 29 44,5579  8873  7363 11267 10325 13869 10520 10587 10847,1716178716.9479963779
3 11 19 20 21 27 28 29 44,5521  8861  6429 10781 10201 12740  9935 10498 10739,1716178716.9909777641
3 11 19 20 21 27 28 29 44 47,5513  8848  6204 10740 10097 12531  9790 10487 10932 12279,1716178717.0339882374
3 11 19 20 21 27 28 29 44 45 47,5141  8844  6070 10744 10068 12548  9186 10386 10883 14199 11880,1716178717.0767362118
3 11 19 20 21 27 28 29 37 44 45 47,4907  8692  5513 10607 10003 12372  7441 10442 16372  9015 14181 11608,1716178717.1200037003
3 11 19 20 21 27 28 29 37 44 45 47,4753  8806  5310 10615 10041 12287  7458 10524 12768  8271 12961  9338,1716178717.1629998684
3 11 19 20 21 27 28 29 36 37 44,3881  8507  4601  9881  9579 12181  7106 10228 12405 12328  8455,1716178718.6249282360
3 11 19 20 21 27 28 29 36 37 44,4116  8571  4927 10077  9733 12278  8061 10120 15831 12750 10119,1716178718.6679310799
3 11 19 20 21 27 28 29 36 37 44,4213  8685  5358 10245  9708 12363  8862 10154 15437 12927 10567,1716178718.7109777927
3 11 19 20 21 27 28 29 44,4846  8640  5666 10211  9720 12448  9145 10233 10864,1716178718.7538521290
3 11 19 20 21 27 28 29 44,5161  8684  6297 10536  9817 12481 10821 10344 12039,1716178718.7969028950
3 11 19 20 21 28 29 44,5229  8722  7205 11103  9893 10757 10313 11926,1716178718.8399400711
3 11 19 20 21 28 29 44,5332  8794  7589 11663  9933 10881 10315 12031,1716178718.8828403950
3 11 19 20 21 28 29 44,5480  8818  9337 12027  9987 10815 10295 12377,1716178718.9258942604
3 11 19 20 21 28 29 44,5686  8942  9613 12197 10216 11184 10593 12853,1716178718.9689557552
3 11 19 20 21 28 29 44,5854  9013  9756 12440 10383 11033 10682 13045,1716178719.0119264126
3 11 19 20 21 28 29 44,6223  9213 10021 13021 10586 11097 10849 13015,1716178719.0549376011
3 11 19 20 21 28 29 44,8262  9394 10232 13788 10815 11304 11200 13028,1716178719.0981767178
3 11 19 21 28 29 44,8494  9333 10301 11173 11362 11359 12731,1716178719.1411483288
11 21 28 29 44,8914 11170 11168 11423 12871,1716178719.1839947701
11 28 29 44,9077 11246 12002 13213,1716178719.2271075249
11 28 29,9289 11209 12255,1716178719.2701482773
11 28 29,9287 11182 14168,1716178719.3131225109
11 28 29,9536 11357 14472,1716178719.3559682369
11 28 29,10073 11647 13721,1716178719.3990166187
11 28,10246 11645,1716178719.4420735836
