TAX,ADC,TS
11 28,10922 11897,1716191681.8235871792
11,9783,1716191681.8665957451
11 28,10257 12310,1716191681.9096186161
11 28,9960 11810,1716191681.9525778294
11 28,9729 11688,1716191681.9955863953
11 28,9527 11466,1716191682.0386123657
11 28,8916 10973,1716191682.0815639496
3 11 28,9387  9196 11038,1716191682.1246812344
3 11 28,7914  9207 10965,1716191682.1676273346
3 11 28,7511  9063 10791,1716191682.2106716633
3 11 28 29,7668  8979 10828 12591,1716191682.2536463737
3 11 28 29,7391  9032 10649 11627,1716191682.2965600491
2  3 11 19 28 29,15855  5903  9186 10945 10818 11385,1716191682.3395650387
2  3 11 19 28 29,13882  5028  8935  9939 10714 10890,1716191682.3826501369
2  3 11 19 28 29,13512  4872  8954  9686 10534 10672,1716191682.4256463051
2  3 11 19 28 29,13595  4774  8786  9560 10526 10498,1716191682.4687614441
2  3 11 19 28 29,13175  4657  8723  9350 10656 10238,1716191682.5118088722
2  3 11 19 26 27 28 29 42,13122  4546  8815  9376 13212 14546 10742 10133 13507,1716191682.5546536446
2  3 11 19 26 27 28 29 42,12940  4485  8813  9533 10627 12671 10729 10354 12705,1716191682.5976479053
2  3 11 19 26 27 28 29 42 45,12877  4377  8830  9429 10267 12500 10599 10318 12261 13584,1716191682.6407365799
2  3 10 11 19 20 26 27 28 29 42 45,12659  4263 14358  8757  9370 16263  9936 12285 10766 10332 12199 11513,1716191682.6837363243
2  3 10 11 19 20 26 27 28 29 42 45,12538  4167 10816  8821  9365 14313  9813 12250 10564 10166 12069  9113,1716191682.7267026901
2  3 10 11 19 20 26 27 28 29 42 45,12400  4071 10120  8725  8053 13879  9704 12244 10473 10157 11850  6477,1716191682.7697014809
2  3 10 11 19 20 26 27 28 29 42 45,12389  3992  9678  8702  6381 13396  9338 12203 10380  9922 11730  6385,1716191682.8126437664
3 11 19 20 26 27 28 29 36 44 45,3815  8509  7063 10691  8914  8244 10656  7635 12249  9643  9655,1716191685.2207906246
3 11 19 20 26 27 28 29 36 44 45,3895  8670  8868 11173 13349  8506 10543 10347 12503 12343 11857,1716191685.2637951374
3 11 19 20 27 28 29 36 44,3990  8698  9485 11496  8867 10457 10380 12504 12839,1716191685.3067693710
3 11 19 20 27 28 29 36,4206  8801  9725 12640  9072 10517 10350 13279,1716191685.3497705460
3 11 19 27 28 29,4319  8799  9599 11166 10295 10098,1716191685.3926696777
3 11 19 27 28 29,4648  8939  9895 11753 10433 10101,1716191685.4357521534
2  3 11 28 29 36,14883  5718  8998 10888 10316 13940,1716191685.4787847996
2  3 11 28 29,14777  5942  9097 10691 10679,1716191685.5218939781
2  3 11 28 29,14399  8122  9414 10941 11199,1716191685.5648915768
2  3 11 28 29,14692  9932  9864 11411 12620,1716191685.6078944206
2 11 28,14643  9685 11260,1716191685.6509239674
11 28,9580 11240,1716191685.6939363480
11 28,10310 11381,1716191685.7369165421
11 28,11216 11389,1716191685.7799482346
