TAX,ADC,TS
28,11650,1716178300.3553316593
28,11618,1716178300.3982760906
28,11637,1716178300.4412837029
11 28,10241 11885,1716178300.4842915535
11 28,9805 11791,1716178300.5273096561
11 28,9672 11722,1716178300.5702741146
11 28,9594 11610,1716178300.6133387089
11 28,9623 11742,1716178300.6562891006
11 20 28 44,9422 14847 11565 15840,1716178300.6993160248
11 20 28 44,9508 14147 11760 14368,1716178300.7423074245
11 19 20 28 29 44,9631 12941 13756 11992 12198 14463,1716178300.7853052616
11 19 20 28 29 44,9446 11562 12870 11885 11781 14303,1716178300.8283078671
11 19 20 28 29 42 44,9388 11011 12573 11937 11571 12860 13858,1716178300.8712935448
3 11 19 20 28 29 42 44,10376  9714 10548 12532 11909 11409 12672 13537,1716178300.9142417908
3 11 19 20 26 28 29 42 44,6955  9811 10318 12298 15626 11741 11242 12860 13375,1716178300.9574110508
3 11 19 20 26 28 29 42 44,6325  9628 10111 12206 15242 11605 10877 12615 10993,1716178301.0002734661
3 11 19 20 26 28 29 42 44,6209  9567 10141 12046 11787 11509 10919 12172  9698,1716178301.0432634354
3 11 19 20 26 28 29 42 44,5994  9492  9949 11615 11048 11390 10714 11977  8601,1716178301.0863599777
3 11 19 20 26 28 29 42 44,5745  9212  9709 11363 10874 11322 10668 12011  7640,1716178301.1292757988
3 11 19 20 26 27 28 29 42 44,5622  9205  9037 11286 11344 13549 11142 10491 11945  6718,1716178301.1722173691
3 11 19 20 26 27 28 29 42 44,5563  9134  7599 11093 11004 12925 11175 10469 11825  6307,1716178301.2153799534
3 10 11 19 20 26 27 28 29 42 44,5439 16382  9036  6898 10867 10925 12665 11390 10435 11857  5429,1716178301.2582566738
3 11 18 19 20 26 27 28 29 36 42 44,5199  8974 11051  5606 10679  8619 12633 10761  9766 13618 11125  6967,1716178303.0642998219
3 11 19 20 26 27 28 29 42 44,5219  8920  6041 10747  8708 12823 10823  9738 11365  8510,1716178303.1073060036
3 11 19 20 26 27 28 29 42 44,5363  8983  6736 10891  9066 13458 10925  9846 11824  9084,1716178303.1503758430
3 11 19 20 26 27 28 29 42 44,5451  9060  7112 11097  9397 15870 10977 10228 12156 12489,1716178303.1933779716
3 11 19 20 26 28 29 42 44,5733  9153  9526 11223  9817 11010 10672 12631 12463,1716178303.2361164093
3 11 19 20 26 28 29 42 44,6136  9292  9735 11498 11808 11205 10763 12663 12912,1716178303.2792501450
3 11 19 20 28 29 44,9652  9197  9800 11883 11291 11169 12853,1716178303.3223869801
3 11 19 20 28 29 44,9796  9255  9875 12182 11566 11377 13026,1716178303.3652551174
11 19 20 28 29 44,9076  9917 13183 11393 11980 13127,1716178303.4082345963
11 19 20 28 29,9382 10271 12897 11615 12508,1716178303.4513072968
11 19 20 28,9406 10163 13281 11315,1716178303.4942548275
11 20 28,9378 15182 11266,1716178303.5372819901
11 28,9621 11371,1716178303.5802140236
11 28,9727 11606,1716178303.6232938766
11 28,9724 11637,1716178303.6662962437
11 28,10232 12169,1716178303.7092802525
28,12030,1716178303.7523484230
