TAX,ADC,TS
11 20 28,9755 12000 11119,1716191840.4373767376
11 20 28,9734 12156 11164,1716191840.4804830551
11 20 28,9722 12106 11095,1716191840.5234134197
11 20 28,9683 12103 11127,1716191840.5664153099
11 20 28,9098 11300 10799,1716191840.6093819141
11 20 28,8890 10674 10784,1716191840.6524128914
11 20 28,8860  9277 10910,1716191840.6954071522
11 20 28,8698  9194 10631,1716191840.7383794785
3 11 20 28,9402  8985  8669 10814,1716191840.7814309597
2  3 11 19 20 28,14994  7798  8966 10349  7315 10973,1716191840.8243415356
2  3 10 11 19 20 28 29,15638  5959 15040  9020 10266  7169 10987 12606,1716191840.8674786091
2  3 10 11 19 20 27 28 29,15601  5870 14100  8966 10280  6977 14953 11146 11708,1716191840.9104948044
2  3 10 11 19 20 27 28 29,14654  5767 13788  8974 10250  6624 12276 11092 11389,1716191840.9532678127
2  3 10 11 19 20 27 28 29,14669  5514 13425  8705  9870  6385 11083 10925 10901,1716191840.9962766171
2  3 10 11 19 20 27 28 29,15039  5355 13362  8566  9177  6085 10686 10830 10623,1716191841.0392584801
2  3 10 11 19 20 21 26 27 28 29 44,15587  5275 13290  8653  7937  5756 13847 11492 10628 10637 10700 13535,1716191841.0822596550
2  3  4 10 11 19 20 21 27 28 29,14177  5119 12370 13160  6693  5499  4276 11024  8172 10448 10135,1716191843.2753238678
2  3 10 11 19 20 27 28 29,14386  5247 13190  7835  8028  4875 10371 10567 10440,1716191843.3183231354
2  3 10 11 19 20 27 28 29,15094  5200 13320  7901  9281  5422 10618 10703 10568,1716191843.3613440990
2  3 10 11 19 20 27 28 29,14255  5346 13440  8068  9671  5987 10807 10993 11143,1716191843.4045035839
3 10 11 19 20 27 28 29,5725 13498  9125 10022  6532 11634 11062 11335,1716191843.4475536346
3 10 11 19 20 27 28 29,9007 13528  8851  9988  6548 16366 10963 11761,1716191843.4905774593
10 11 19 20 28,13762  8847 10139  6737 10751,1716191843.5335586071
2 11 20 28,12183  8857  7033 11314,1716191843.5766236782
11 19 28,9548 11101 11609,1716191843.6195623875
28,11025,1716191843.6625626087
11,11684,1716191843.7054324150
11 28,10163 11654,1716191843.7644517422
