TAX,ADC,TS
11,10172,1716184809.0832085609
11 28,10264 13014,1716184809.1262526512
11 28,9541 11715,1716184809.1692764759
11 28,9323 11457,1716184809.2122893333
11 19 28,9431 14379 11253,1716184809.2552251816
11 19 28,9200 10809 11138,1716184809.2982850075
11 19 28,9107  9985 11002,1716184809.3412930965
3 11 19 20 28,8692  9347  9987 14879 11069,1716184809.3842737675
3 11 19 20 28 29,7999  9251  9652 14542 11230 13615,1716184809.4271485806
3 11 19 20 28 29,7963  9234  8048 13161 11135 12177,1716184809.4702451229
3 11 19 20 21 28 29,5927  9061  7766 12675 11577 11029 11550,1716184809.5132915974
3 11 19 20 21 28 29,5743  8971  6763 11952 11289 11017 11183,1716184809.5562644005
3 11 19 20 21 27 28 29 44,5582  8936  6315 11652 11203 14165 10983 10900 13883,1716184809.5992791653
3 11 19 20 21 27 28 29 44,5486  9002  5893 11422 11103 12853 10982 10839 13381,1716184809.6422793865
3 11 18 19 20 21 27 28 29 44,4824  8967 11067  5462 11147 10786 12814 10791 10666 12943,1716184809.6852984428
3 10 11 18 19 20 21 26 27 28 29 44,4553 14119  9054 11092  5090 10879 10662 11126 12699 10686 10641 12821,1716184809.7283341885
2  3 10 11 18 19 20 21 27 28 29 36,13977  4241 13167  8645 10345  4129 10019 10154 12283 10362 10001 12735,1716184811.7491953373
2  3 10 11 18 19 20 21 27 28 29 36,14090  4327 13143  8636 10551  4253 10143 10248 12342 10355  9981 13160,1716184811.7922344208
2  3 10 11 18 19 20 21 27 28 29,15931  4559 13462  8803 11012  4635 10532 10448 12414 10466 10422,1716184811.8351962566
3 11 19 20 21 27 28 29,5359  8729  5182 10887 10727 12450 10591 10821,1716184811.8781731129
3 11 19 20 21 27 28 29,5550  8766  5726 11286 11014 12861 10570 11223,1716184811.9212257862
3 11 19 20 21 28 29,7455  8875  7261 12171 11086 10862 11602,1716184811.9642577171
3 11 19 20 21 28,7807  8894  8815 13507 11378 10947,1716184812.0071761608
2 11 19 28,14447  8892  9385 11231,1716184812.0502140522
11 28,9311 10964,1716184812.0932023525
11 28,9546 11463,1716184812.1361765862
11,9337,1716184812.1791319847
11,10486,1716184812.2221081257
