TAX,ADC,TS
11,10165,1716179306.3544566631
11 28,10615 12018,1716179306.3974330425
11 28,9900 11689,1716179306.4405786991
11 28,9556 11416,1716179306.4837539196
11 28 29,9577 11689 12039,1716179306.5265295506
11 28 29,9557 11560 11818,1716179306.5695905685
11 28 29,9433 11181 11552,1716179306.6125328541
11 28 29,9338 11007 11325,1716179306.6555089951
11 19 28 29,9330 10186 11121 11332,1716179306.6984763145
3 11 19 20 21 28 29,13625  9612 10436 15238 13705 11505 11583,1716179306.7414307594
3 11 19 20 21 28 29,7006  9720 10311 13281 13661 11557 11573,1716179306.7844786644
3 11 19 20 21 28 29,6465  9549 10126 13275 11833 11803 11504,1716179306.8275351524
3 11 19 20 21 28 29,6298  9432 10005 12512 11257 11630 11333,1716179306.8705725670
3 11 19 20 21 28 29,5977  9269  9965 12076 10674 11517 11165,1716179306.9134912491
3 11 19 20 21 28 29,5778  9193  9783 11832 10657 11375 11085,1716179306.9564797878
3 11 19 20 21 28 29,5643  9153  8540 11666 10508 11213 10967,1716179306.9994869232
3 11 19 20 21 27 28 29,5608  9207  7725 11452 10363 12594 11255 10811,1716179307.0424442291
3 11 19 20 21 27 28 29,5597  9177  6288 11022 10263 12554 11189 10716,1716179307.0855524540
3 11 19 20 21 27 28 29,5501  8155  5874 10909 10284 12508 11151 10641,1716179307.1284420490
3 11 19 20 21 23 27 28 29 44,5476  8154  5599 10836 10257 15295 12353 10235 10624 13827,1716179307.1715962887
3 11 19 20 21 23 27 28 29 37 44,5446  8271  5699 10819 10207 13776 12117  6981  9297 16343 13681,1716179307.2144777775
3 11 19 20 21 23 27 28 29 37 44,5386  8127  5267 10845 10229 14457 12221  6539  8813 13008 12915,1716179307.2574238777
3 11 19 20 21 23 27 28 29 37 44 45,5354  8010  5107 10570 10241 13750 12408  5966  6785 12860 13023 12106,1716179307.3004977703
3  4 11 19 20 21 23 27 28 29 36 37,5002 12987  7907  5017 10055  9914 12932 12702  5885  6833 14591 12607,1716179308.8483126163
3 11 19 20 21 23 27 28 29,5231  7861  5268 10177  9901 12893 12571  6685  8613,1716179308.8913614750
3 11 19 20 21 23 27 28 29,5305  7902  5495 10221  9997 13218 12603  9806  9023,1716179308.9343059063
3 11 19 20 21 23 27 28 29,5395  7984  6046 10570 10041 13395 13178 10767 10417,1716179308.9773480892
3 11 19 20 21 23 28 29,5478  8982  9224 11090 10062 13195 10617 10397,1716179309.0202491283
3 11 19 20 21 23 28 29,5775  9124  9571 11672 10258 13872 10874 10507,1716179309.0633504391
3 11 19 20 21 28 29,6216  9262  9837 12798 10541 10795 10665,1716179309.1064252853
3 11 19 20 21 28 29,7733  9287 10021 13076 10606 10947 10749,1716179309.1492006779
11 20 21 28 29,9178 13682 10741 10978 11143,1716179309.1922307014
11 20 21 28 29,9474 15430 11055 11455 11487,1716179309.2353060246
11 21 28,9390 10984 11559,1716179309.2782881260
11 21 28,9622 11786 12102,1716179309.3212497234
11,9671,1716179309.3641662598
11,10010,1716179309.4074487686
