TAX,ADC,TS
28 44,11961 13129,1716183988.9385282993
28 44,11869 13385,1716183988.9815104008
28 44,12103 13279,1716183989.0245137215
28 44,12051 12935,1716183989.0674695969
28 44,11944 11766,1716183989.1104235649
28 44,11775  9577,1716183989.1534531116
28 44,11199  9375,1716183989.1965842247
28 44 45,11280  9686 12774,1716183989.2396852970
28 44 45,11302  9223 12583,1716183989.2824923992
11 28 44 45,13415 11259  7773 12398,1716183989.3254318237
11 28 44 45,10905 11109  7170 12415,1716183989.3684570789
11 19 28 44 45,10669 14134 11297  6910 10019,1716183989.4114382267
11 19 28 29 44 45,10599 12535 11485 13417  6599  9769,1716183989.4544255733
11 19 28 29 42 44 45,10216 11332 11405 12263 13306  6311  9710,1716183989.4974505901
11 19 28 29 42 44 45,10027 10544 11536 11957 12914  5964  9687,1716183989.5405802727
11 19 28 29 42 44 45,9876 10412 11275 11426 12847  5817  9690,1716183989.5835955143
3 11 19 20 21 28 29 42 44 45,15100  9918 10345 16308 11647 11199 11196 12700  5525  9610,1716183989.6266016960
3 11 19 20 21 28 29 42 44 45,15844  9554 10157 14605 11266 11196 10936 12513  5221  9422,1716183989.6694343090
3 11 19 20 21 28 29 42 44 45,14798  9487 10078 13974 11045 11136 10637 12422  5034  9322,1716183989.7125980854
3 11 19 20 21 28 29 42 44 45,9555  9462 10015 13364 11000 10952 10746 12257  4730  9185,1716183989.7556042671
3 11 19 20 21 28 29 42 44 45,8003  9339  9949 12946 10769 10895 10761 12566  4654  9116,1716183989.7985770702
3 11 19 20 21 28 29 42 44 45,7757  9437  8359 12778 10610 11010 10765 12432  4441  9075,1716183989.8415703773
3 11 19 20 21 26 28 29 42 44 45,7527  9454  7598 12653 10497 13678 10805 10709 12243  4367  8927,1716183989.8844182491
3 11 19 20 21 26 28 29 42 44 45,5771  9279  6932 12073 10414 11627 10757 10459 12075  4242  8829,1716183989.9274184704
3 11 19 20 21 27 28 29 36 44 45,7458  8903  6569 11798 10217 14501 10581 10536 15943  4735 12249,1716183992.2064468861
3 11 19 20 21 27 28 29 44 45,8905  8994  6820 12063 10418 11812 10414 10644  5065 12449,1716183992.2494568825
11 19 20 21 27 28 29 44 45,9019  8824 12979 10724 11601 10494 11033  5152 12348,1716183992.2924358845
11 19 20 21 27 28 29 44 45,9081  9820 13075 10793 11861 10574 11291  5863 12898,1716183992.3354718685
11 19 20 21 28 29 44 45,9525 10018 15259 11437 10855 11810  6361 13007,1716183992.3784461021
11 19 21 28 29 44 45,9747 10169 11452 10859 12216  7138 13168,1716183992.4214265347
11 19 21 28 44,9924 10466 11650 10794  8293,1716183992.4643158913
11 19 28 44,10370 15642 10427  9259,1716183992.5074372292
28 44,10412 11106,1716183992.5504355431
28 44,10821 11166,1716183992.5934014320
28 44,10954 12418,1716183992.6363773346
28 44,11229 12437,1716183992.6793236732
28 44,11309 12331,1716183992.7223534584
28 44,11420 12401,1716183992.7654800415
28,11607,1716183992.8083734512
28,11025,1716183992.8723821640
