TAX,ADC,TS
11,9885,1716184240.1203846931
11 28,9842 11830,1716184240.1634809971
11 28,9594 11608,1716184240.2063546181
11 28,9453 11509,1716184240.2493119240
11 28,9325 11285,1716184240.2923491001
11 19 28,9541 11992 11235,1716184240.3353192806
11 19 28,9397 11250 10975,1716184240.3783607483
11 19 28 44,9085 10348 10780 13862,1716184240.4213373661
11 19 28 44,9017 10067 10754 13132,1716184240.4645750523
11 19 28 44,8936  9935 10847 12809,1716184240.5074360371
3 11 19 28 44,8719  9087  9871 10881 12481,1716184240.5504181385
3 11 19 28 44,7758  8925  9586 10914 12451,1716184240.5934040546
2  3 11 19 28 44,13465  7879  8985  9539 10881 12575,1716184240.6364817619
2  3 11 19 20 28 29 42 44,13258  6028  9032  9590 14096 10969 11768 14385 12633,1716184240.6793868542
2  3 11 19 20 27 28 29 42 44,12783  6106  9019  9731 13136 13204 11162 11532 12725 12741,1716184240.7223756313
2  3 11 19 20 27 28 29 42 44,11649  5920  8990  9559 12703 12865 11065 11203 12676 12760,1716184240.7653479576
2  3 11 19 20 21 27 28 29 42 44,11355  5927  9013  8295 12837 11442 12852 11085 11090 12430 12503,1716184240.8083517551
2  3 11 19 20 21 27 28 29 42 44,11156  5692  8865  7652 12255 10937 12497 10771 10814 12688 12761,1716184240.8513715267
2  3 11 19 20 21 26 27 28 29 44,10869  5155  8746  5280 10608 10255 10982 12549 10301 10188 12414,1716184243.2164168358
2  3 11 19 20 21 27 28 29 44,11327  5241  8653  5757 11253 10470 12231 10273 10551 12477,1716184243.2594797611
2  3 11 19 20 21 27 28 29 44,11087  5476  8765  6479 11694 10604 12178 10522 10864 12631,1716184243.3024408817
2  3 11 19 20 21 27 28 29 44,11199  5678  8760  7916 12314 10874 12348 10784 11251 12807,1716184243.3454997540
2  3 11 19 20 21 27 28 29 44,14821  5726  8754  9207 12553 11029 12404 10783 11489 13029,1716184243.3885118961
2  3 11 19 20 21 27 28,15242  7844  8873  9438 13198 12443 12657 10735,1716184243.4314739704
2  3 11 19 20 28,14233  9144  8828  9343 15059 10694,1716184243.4744927883
2 11 19 28,13577  8737  9271 10814,1716184243.5174264908
11 19 28,8669  9393 10986,1716184243.5605068207
11 19 28,8893  9744 11223,1716184243.6034300327
11 28,8966 10993,1716184243.6463890076
11 28,9006 11019,1716184243.6894438267
11 28,9227 11112,1716184243.7323439121
11 28,9620 11407,1716184243.7754714489
11 28,9954 11532,1716184243.8184380531
11 28,10561 11653,1716184243.8614332676
11 28,11637 11625,1716184243.9043498039
