TAX,ADC,TS
28,11066,1716194131.7673118114
28,11011,1716194131.8103682995
28,11021,1716194131.8533191681
28,10860,1716194131.8962311745
28,10853,1716194131.9393827915
28 42,10797 13290,1716194131.9823083878
11 28 42,10754 11251 12604,1716194132.0253145695
11 28 42 45,10402 11211 12543 12444,1716194132.0683262348
11 28 42 45,10398 11373 12490 11524,1716194132.1113200188
11 28 42 45,10078 11287 12582 10658,1716194132.1543285847
11 28 42 45,9890 11301 12305 11072,1716194132.1971075535
11 28 42 45,9682 10982 12119  8894,1716194132.2400548458
11 28 42 45,9658 10975 11731  9587,1716194132.2831521034
11 19 28 42 45,9955 12236 11147 11560  8761,1716194132.3261401653
11 19 28 42 45,9919 12407 11167 11732  7273,1716194132.3692219257
11 19 28 42 45,9949 10914 11206 11603  8682,1716194132.4121870995
11 19 27 28 42 45,10076 10519 13951 11224 11050  8413,1716194132.4554042816
11 19 27 28 42 45,9952 10400 13363 11190 10668  7131,1716194132.4984021187
11 19 27 28 42 44 45,9814 10439 13142 11128 10943 14275  7289,1716194132.5412900448
11 19 27 28 42 44 45,9732 10189 12966 11247 10937 15483  7059,1716194132.5842940807
11 19 27 28 42 44 45,9469  9979 12706 11103 10480 15412  7223,1716194132.6274521351
11 19 26 27 28 29 42 44 45,9784 10202 11333 12886 11318 12420 10400 14754  7151,1716194132.6703982353
11 19 26 27 28 29 42 44 45,9603 10082 11248 12818 11177 12286 11324 13850  7130,1716194132.7133102417
11 19 26 27 28 29 42 44 45,9663  9981 11254 12832 11087 12260 10568 13143  7046,1716194132.7563538551
11 19 20 26 27 28 29 42 44 45,9439 10062 16027 11251 12748 11065 12178 10493 13013  6966,1716194132.7993569374
11 19 26 27 28 29 42 44 45 53,9450  9958 11048 12742 11058 11947 10641 13584  7165 14072,1716194132.8423399925
11 19 26 27 28 29 42 44 45 53,9404  9010 11011 12722 11180 11736 10573 15445  7205 11670,1716194132.8853342533
3 11 19 26 27 28 29 42 44 45 53,15317  9395  8349 11007 12740 11126 11359 10513 13885  7245 11015,1716194132.9283986092
3 11 19 26 27 28 29 42 44 45 53,12578  9401  8340 10999 12646 11133 11190 10681 14089  7269 10716,1716194132.9713690281
3 11 19 26 27 28 29 42 44 45 53,12418  9395  8323 11018 12662 11041 11176 10436 13061  7232 10483,1716194133.0141432285
3 11 19 20 26 27 28 29 42 44 45 53,12166  9323  8354 15708 10881 12607 11134 11167 10414 13129  7150 10494,1716194133.0572640896
3 11 19 20 26 27 28 29 42 44 45 53,7837  9331  7348 15539 10830 12768 11002 11056 10493 13504  7207 10504,1716194133.1002979279
3 11 19 20 26 27 28 29 42 44 45 53,7979  9338  7153 15648 10820 11895 10900 11057 11097 13185  7113 10496,1716194133.1433923244
3 11 19 20 26 27 28 29 35 42 44 45,12946  9200  6900 14008 10883 12016 10435 10760 15312 10743 12845  6789,1716194136.2823808193
3 11 19 20 26 27 28 29 42 44 45,13991  9210  7181 14793 11041 12250 10576 10969 11715 12802  6895,1716194136.3252942562
3 11 19 20 26 27 28 29 42 44 45,14026  9247  8430 15467 11115 12134 10562 11187 11073 12939  7059,1716194136.3683886528
11 19 20 26 27 28 29 42 45,9212  9807 15679 11212 12039 10548 11457 11821  6790,1716194136.4113931656
11 19 20 27 28 29 42 45,9106  9831 16030 11847 10339 15105 11023  6891,1716194136.4542031288
11 19 27 28 42 45,9146  9861 12768 10671 11184  7071,1716194136.4971113205
11 19 27 28 42 45,9493  9839 15937 10842 10623  7147,1716194136.5402054787
11 19 28 42 45,9375  9793 10860 15137  9465,1716194136.5833189487
11 19 28 42,9490  9902 11004 15429,1716194136.6263129711
11 19 28 42,9740 10094 11067 13983,1716194136.6692936420
11 19 28,9850 14452 11032,1716194136.7123918533
11 28,9469 10998,1716194136.7554006577
11 28,9989 11015,1716194136.7982842922
28,11047,1716194136.8412880898
28,10894,1716194136.8843369484
28,10938,1716194136.9274060726
28,11211,1716194136.9702811241
28,11178,1716194137.0133070946
