TAX,ADC,TS
11 28,9624 11060,1716191077.1857423782
11 28,9357 10811,1716191077.2287595272
11 28,9460 10911,1716191077.2717335224
11 28,9511 10903,1716191077.3147208691
11 28,9319 10748,1716191077.3576819897
11 19 28,9483 10728 11021,1716191077.4006021023
2 11 19 28,13346  9652 10453 11035,1716191077.4437417984
2 11 19 28,15739  9335  9950 11092,1716191077.4867410660
11 19 27 28,9315  9967 14043 11237,1716191077.5296833515
11 19 20 27 28 29,9032  9952 15781 12855 11282 12223,1716191077.5726773739
2 10 11 19 20 27 28 29,13498 13997  9293  9951 13945 12674 11421 11706,1716191077.6157548428
2 10 11 19 20 21 27 28 29,12982 13923  9301  9916 13854 12790 12820 11352 11491,1716191077.6587738991
2  3 10 11 19 20 21 27 28 29,12882 12705 13925  9330  9717 12997 11721 12663 11199 11430,1716191077.7017149925
2  3 10 11 19 20 21 27 28 29 44,13133  8657 13754  9314  8336 12018 11272 12436 11069 11103 14805,1716191077.7447574139
2  3 10 11 19 20 21 27 28 29 44,13317  6514 13625  9307  6959 12110 10996 12449 10994 10788 13801,1716191077.7877745628
2  3 10 11 19 20 21 26 27 28 29 44,12999  6400 13672  9331  6518 12172 10902 13570 12586 10987 10798 13375,1716191077.8307707310
2  3 10 11 19 20 21 26 27 28 29 44,11698  6181 13495  9309  6163 11759 10761 11495 12614 10905  9078 12849,1716191077.8737535477
2  3 10 11 19 20 21 26 27 28 29 44,11192  5303 12251  8734  4482 10497 10104  8629 11707  7411  8863 13501,1716191080.0236179829
2  3 10 11 19 20 21 27 28 29,10978  5544 13115  8702  4671 10816 10333 12213  9401  9022,1716191080.0666425228
2  3 10 11 19 20 21 27 28 29,12321  5679 13210  8797  5255 11055 10423 12258 10458  9041,1716191080.1096334457
3 11 19 20 27 28 29,6365  9276  8515 12543 12703 10969 10610,1716191080.1526861191
3 11 19 20 27 28 29 44,6523  9408 15862 12398 12896  8829 10697 14872,1716191080.1955840588
3 11 20 28 29,6583  9366 12534 11183 11333,1716191080.2385985851
3 11 20 28,9533  9338 12268 11111,1716191080.2815666199
3 11 20 28,11507  9509 13405 11198,1716191080.3246321678
11 28,9202 11640,1716191080.3675644398
11 28,9401 11619,1716191080.4105911255
11 28,9941 11970,1716191080.4535577297
11 28,9983 11963,1716191080.4965138435
28,12043,1716191080.5525424480
