TAX,ADC,TS
44,13140,1716193946.3455069065
44,13113,1716193946.3886408806
44,13115,1716193946.4316439629
44,13425,1716193946.4746196270
28,11335,1716193947.4206526279
28,11209,1716193947.4636151791
21 28,11509 11415,1716193947.5066523552
21 28,11263 11191,1716193947.5496537685
21 28 53,11185 11049 14301,1716193947.5925729275
21 28 53,11211 11083 13998,1716193947.6356506348
21 28 42 53,11122 10902 12572 13967,1716193947.6786401272
11 21 28 42 53,13841 11177 11107 12391 13982,1716193947.7216782570
11 21 28 42 53,10255 11477 11107 12267 14011,1716193947.7645225525
11 21 28 42 53,9926 11737 11022 12185 13898,1716193947.8076679707
11 21 28 42 53 61,9812 10901 10845 12373 14030  7559,1716193947.8506624699
11 21 28 42 53 61,9653 10818 10949 12443 13737  7530,1716193947.8936350346
11 21 28 42 53 61,9671 10813 10916 12271 13735  7470,1716193947.9366261959
11 21 27 28 42 53 61,9665 10853 14143 10909 12117 10663  7907,1716193947.9796679020
11 19 20 21 27 28 29 42 44 53 54 61,9949 13440 15787 11044 12728 11494 12273 11506 13681 10945 11667  8233,1716193948.0227046013
11 19 21 26 27 28 29 42 44 53 54 61,10189 13269 11040 14272 12929 11462 12488 10348 13521 10504 10519  8077,1716193948.0657241344
11 20 26 27 28 29 42 44 45 53 54 61,9704 13490 11334 11747 10972 11052  9079 11052  8921 11015 13735  7662,1716193951.1614243984
11 20 26 27 28 29 36 42 44 45 53 61,10408 15181 11426 12196 11316 11819 14345  9337 12529  9047 14858  7929,1716193951.2904100418
11 20 26 27 28 29 36 42 44 45 53 61,10481 16128 12059 11987 11242 11730 14720  8981 13022 11778 14815 12658,1716193951.3334178925
11 27 28 29 36 42 44 45 53,10395 12788 11432 11766 13928  9070 12859  9593 14711,1716193951.3764297962
11 27 28 29 36 42 44 45,10291 12831 11192 11474 14271  8945 12810 16304,1716193951.4194347858
11 27 28 29 36 42 44 45,10368 13377 11108 11606 14151  9211 12846 12805,1716193951.4624228477
11 28 29 36 42 44 45,10572 11078 11744 14648  8821 13123 14165,1716193951.5054078102
11 28 29 42 44 45,10528 11051 11606  9322 13331 11824,1716193951.5483875275
11 28 29 42 44 45,11039 11379 12116 11423 14403 12171,1716193951.5913903713
11 28 29 42 45,11204 11643 12341 11466 15639,1716193951.6343910694
11 28,11269 11151,1716193951.6773872375
28,10283,1716193951.7203607559
28,10424,1716193951.7633213997
28,10707,1716193951.8063421249
28,11244,1716193951.8493683338
28,11201,1716193951.8926057816
28,11537,1716193951.9357328415
28,11484,1716193951.9788327217
28,11207,1716193952.0218145847
28,11507,1716193952.0645866394
