TAX,ADC,TS
11 44,12035 14059,1716187093.2004048824
11 44,11864 14005,1716187093.2435433865
11 44,11860 13168,1716187093.2864856720
11 44,10220 12999,1716187093.3294827938
11 44,9760 13351,1716187093.3726234436
11 44,9391 14772,1716187093.4157080650
11 44,8937 15793,1716187093.4587018490
11,8871,1716187093.5015892982
11 28,8978 11865,1716187093.5443453789
11 28,8689 11127,1716187093.5873730183
11 28,8666 10755,1716187093.6304652691
11 28,8673 10578,1716187093.6734597683
11 28,8517 10221,1716187093.7163515091
11 19 28,8596 13214 10355,1716187093.7595274448
11 19 28,8590 11997 10296,1716187093.8023612499
11 19 20 28,8642 11665 15627 10454,1716187093.8454799652
11 19 20 28 29,8708 10255 13930 10600 11736,1716187093.8883781433
11 19 20 28 29 44,8599  9975 13201 10434 11576 14388,1716187093.9314301014
11 19 20 21 27 28 29 42 44 45,8623  9850 12926 14342 14860 10490 11631 13517 12863 13003,1716187093.9745275974
11 19 20 21 27 28 29 42 44 45,8696  9842 11767 11406 12564 10635  8348 11881 12545 11929,1716187094.0175085068
11 19 20 21 27 28 29 42 44 45,8562  9738 11740 10982  9222 10842  6887 11829 12540 11766,1716187094.0603890419
11 19 20 21 26 27 28 29 42 44 45 61,8694  9635 11531 10887 13378 12553 10767  6639 10947 12561 11737  9076,1716187094.1035315990
3 11 19 20 21 27 28 29 42 44 45,8601  7433  9219 10703 10321  8076 10193  6335 13285 12392 12516,1716187096.1243431568
3 11 19 20 21 27 28 29 42 44,9061  7651  9330 11152 10601 11561 10259  8146 13810 12461,1716187096.1674849987
11 19 20 21 27 28 29 42 44,7514  9510 11610 10595 12291 10266 11141 15596 12594,1716187096.2104833126
11 19 20 21 27 28 29 44,7599  9608 11853 10661 12367 10277 11237 12550,1716187096.2535150051
11 19 20 28 44,7607  9537 13341 10007 12631,1716187096.2962446213
11 19 20 28 44,7655  9718 14971 10159 12479,1716187096.3395950794
11 19 28 44,8515  9781 10480 12537,1716187096.3825488091
11 19 28 44,8494 11779 10506 12701,1716187096.4255769253
11 28 44,8489 10774 12928,1716187096.4684517384
11 28 44,8619 11122 12623,1716187096.5115861893
11 44,8567 12757,1716187096.5545582771
11 44,8836 12671,1716187096.5975730419
11 44,9107 13047,1716187096.6404376030
11 44,9658 13303,1716187096.6835386753
11 44,10445 14313,1716187096.7265403271
11 44,11960 14455,1716187096.7696027756
11,12173,1716187096.8124463558
