TAX,ADC,TS
28,13635,1716181432.5530090332
28,13554,1716181432.5959947109
28,13284,1716181432.6390182972
28,13188,1716181432.6820225716
28,12947,1716181432.7249763012
28,12894,1716181432.7679569721
28,12922,1716181432.8109557629
28,12630,1716181432.8539783955
28,12449,1716181432.8969426155
28,12342,1716181432.9399409294
11 28,11522 12223,1716181432.9829859734
11 28,10367 12056,1716181433.0259757042
11 28,9950 11910,1716181433.0689523220
11 28,9666 11606,1716181433.1119244099
11 28,9572 11596,1716181433.1549696922
11 28,9513 11367,1716181433.1979920864
11 28,9387 11165,1716181433.2409679890
11 28,9308 11034,1716181433.2839441299
11 28,9267 10875,1716181433.3269634247
11 28,9244 10816,1716181433.3699715137
11 28,9331 10653,1716181433.4129247665
11 28,9207 10482,1716181433.4559373856
11 28 42 45,9282 10431 12607 13983,1716181433.4989547729
11 28 42 45,9413 10722 12687 12317,1716181433.5419750214
11 19 28 42 45,9646 12853 10870 12657 12516,1716181433.5849306583
11 19 28 42 45 53,9544 12209 10763 12681 12460 15274,1716181433.6279697418
11 19 28 42 45 53,9543 10979 10861 12728 12215 14157,1716181433.6712138653
11 19 28 42 45 53,9590 11006 10859 12623 12201 13774,1716181433.7141604424
11 19 28 42 45 53,9544 10910 10805 12639 12255 11278,1716181433.7571525574
11 19 20 28 42 44 45 53,9589 10900 15635 10851 12633 14265 12382 11735,1716181433.8001265526
11 19 20 28 42 44 45 53,9541 10555 15348 10879 12500 14201 12452 11113,1716181433.8431558609
11 19 20 28 42 44 45 53,9445 10508 14669 10847 12381 14033 12406 11032,1716181433.8861644268
11 19 20 28 42 44 45 53,9374 10434 14127 10807 12265 13292 13981 10616,1716181433.9291546345
11 19 20 28 42 44 45 53,9332 10289 13983 10696 12236 12995 12996 10595,1716181433.9721455574
11 19 20 28 42 44 45 53,9360 10155 14192 10685 12189 12989 12493 10582,1716181434.0151720047
11 19 20 28 42 44 45 53,9285  9987 14152 10721 12179 13109 12286 10527,1716181434.0581812859
11 19 20 28 42 44 45 53,9196  9804 13828 10633 12239 12952 12476 10658,1716181434.1011450291
11 19 20 28 29 42 44 45 53,9205  9759 13722 10727 12964 12307 12846 12298 10633,1716181434.1442229748
11 19 20 28 29 42 44 45 53,9204  9714 13587 10727 12183 12381 12755 12093  8888,1716181434.1871638298
11 19 20 28 29 34 42 44 45 53 54,9222  9746 13406 10763 11842 13774 12205 12627 12237  8777 12527,1716181434.2301814556
11 19 20 28 29 34 42 44 45 53 54,9181  9734 13174 10755 11837 13051 11865 12632 12122  8734 12393,1716181434.2730922699
11 19 20 28 29 34 42 44 45 53 54,9046  9714 13175 10754 11781 12831 11857 12521 12121  8691 12311,1716181434.3161618710
