TAX,ADC,TS
11 28,9399 10760,1716186565.1653082371
11 28,9642 11018,1716186565.2083301544
11 28,9249 10754,1716186565.2513315678
11 19 28,9327 12222 10766,1716186565.2943441868
11 19 28,9448 10471 10898,1716186565.3373429775
11 19 21 28,9547 10245 11758 11091,1716186565.3803355694
11 19 20 21 28,8519  9948 15590 11300 11153,1716186565.4233639240
11 19 20 21 28 29,8815  9584 14362 11136 11183 12025,1716186565.4663455486
11 19 20 21 28 29,8194  8844 13050 10954 10973 11411,1716186565.5093464851
11 19 20 21 27 28 29,7999  7185 12702 10798 12812 11126 11097,1716186565.5523591042
3 11 19 20 21 27 28 29,7917  7975  6149 12842 10749 12479 10962 10840,1716186565.5953540802
3 11 19 20 21 27 28 29,5836  7892  5773 12017 10670 12371 10883 10521,1716186565.6383509636
3 11 19 20 21 27 28 29 36 44,5623  7829  5561 11898 10633 12274 10838 10433 14005 12945,1716186565.6813511848
3 10 11 19 20 21 27 28 29 36 44,5450 13976  7849  5203 11367 10433 12042 10607 10265 14315 12668,1716186565.7244617939
3 10 11 19 20 21 26 27 28 29 36 44,5286 14046  7817  4837 11007 10517 13715 12188 10571 10049 14118 12743,1716186565.7673859596
3 10 11 18 19 20 21 27 28 29 36,4997 13082  7600 13824  4380 10377  9861  9685 10515 10165 11711,1716186567.8744266033
3 10 11 19 20 21 27 28 29 36,5207 13280  7541  4374 10504 10006 11407 10397  9928 13148,1716186567.9174602032
3 11 19 20 21 27 28 29 36,5186  7558  4631 10683 10253 11825 10663 10666 13543,1716186567.9604752064
3 11 19 20 21 27 28 29,7457  7698  5035 11246 10418 11621 10687 10883,1716186568.0034515858
11 19 20 21 27 28 29,7776  5973 11973 10593 12673 10899 11241,1716186568.0463268757
11 19 20 21 28 29,7905  6771 12578 10718 10752 11584,1716186568.0894303322
11 19 20 21 28,7935  8820 13219 10683 10842,1716186568.1323196888
11 19 20 21 28,9210  9879 15183 11172 11221,1716186568.1754102707
11 19 28,9215  9883 10921,1716186568.2183799744
11 28,9122 10848,1716186568.2615060806
11 28,9211 10790,1716186568.3043427467
11 28,9375 10807,1716186568.3473911285
11 28,10279 11171,1716186568.3905434608
