TAX,ADC,TS
11,10715,1716186051.0376379490
11,10835,1716186051.0806341171
11,10479,1716186051.1236925125
11,11035,1716186051.1665661335
11,9933,1716186051.2095079422
11 28,10025 12446,1716186051.2523877621
11 28,9944 12159,1716186051.2956013680
11 28,9224 11404,1716186051.3386199474
11 28,9136 11271,1716186051.3816258907
11 20 28,8955 15002 11090,1716186051.4243862629
3 11 20 28,9614  9278 14589 11266,1716186051.4676113129
3 11 19 20 28 29,9153  9227 14654 14219 11198 12208,1716186051.5106215477
3 11 19 20 27 28 29,9004  9288 10724 14304 13124 11550 11855,1716186051.5535814762
3 11 19 20 27 28 29,6422  9205 10151 14042 12939 11655 11455,1716186051.5963823795
3 11 19 20 27 28 29,5895  8972  9739 12620 12525 11443 11184,1716186051.6396915913
3 11 19 20 27 28 29,5663  8977  8207 12604 11967 11352 10845,1716186051.6827664375
3 11 19 20 27 28 29,5543  8890  7620 12537 11814 11353 10836,1716186051.7256298065
3 11 19 20 27 28 29 44,5363  8850  6328 12303 11748 11245 10795 13309,1716186051.7685544491
3 11 19 20 26 27 28 29 36 44,5296  8920  6179 12077 12530 11998  9038 10712 13059 12635,1716186051.8117380142
3 11 19 20 26 27 28 29 36 44,5210  8918  5864 12262 11155 11943  9188 10612 12973 12689,1716186051.8547034264
3 11 18 19 20 26 27 28 29 34 36 44,5251  8910 11810  5458 11895 10907 12178  8934 10500 12285 12615 10871,1716186051.8976738453
3 11 18 19 20 26 27 28 29 34 36 44,5139  8871 10936  4900 11487  8899  9184  8859  8791 11941 11736 10385,1716186051.9404947758
3 11 18 19 20 21 26 27 28 29 36 44,4147  8729  8666  4291  9460 10077  8561  9343  8617  8783 11264 13235,1716186053.7467296124
3 11 18 19 20 21 26 27 28 29 36,4221  8713 10851  4588 11114 10327  9913 12811  8701  8869 12347,1716186053.7897746563
3 11 19 20 21 27 28 29 36,4268  8635  5017 11464 10395 12582  8702 10388 12475,1716186053.8326246738
3 11 19 20 21 27 28 29 36,5219  8695  5571 11512 10596 12678 10864 10594 12734,1716186053.8757512569
3 11 19 20 21 27 28 29 36,5432  8790  6183 11967 10927 12592 10989 10701 13196,1716186053.9187257290
3 11 19 20 27 28 29,5665  8921  8454 12169 12525 11193 10951,1716186053.9617998600
3 11 19 20 27 28 29,6317  8936  9723 12943 12240 11163 11275,1716186054.0045888424
3 11 19 20 28 29,9024  9087  9926 13039 11186 11582,1716186054.0477018356
11 19 20 28,8812 10703 13759 11358,1716186054.0906682014
11 28,8730 11203,1716186054.1337110996
11 28,8952 11257,1716186054.1764533520
11 28,9496 11766,1716186054.2196345329
11,10358,1716186054.2627220154
