TAX,ADC,TS
28,12018,1716195565.0020463467
11 28,9844 11293,1716195565.0450572968
11 19 28,9711 13893 11307,1716195565.0880849361
11 19 28,9270 10173 11239,1716195565.1310577393
11 19 28,9208 10024 11402,1716195565.1740567684
11 19 21 28,9058  9652 15050 11216,1716195565.2170624733
11 19 20 21 28,8942  9788 14894 10910 10902,1716195565.2601015568
11 19 20 21 28 29 44,8981  9085 13148 11034 10915 11936 13133,1716195565.3031327724
3 11 19 20 21 28 29 44,9188  8863  8824 12669 10903 11066 11151 12735,1716195565.3461201191
3 11 19 20 21 27 28 29 36 44,7544  8834  8767 12161 10855 14014 11062 10922 13908 12417,1716195565.3891046047
3 11 19 20 21 27 28 29 36 44,5502  8786  8851 11780 10830 13953 11151 10664 13549 12521,1716195565.4321439266
3 11 19 20 21 26 27 28 29 34 36 44,5363  8127  8244 11573 10816  9385 13978 11027 10662 12693 13296 12452,1716195565.4751150608
3 11 19 20 21 27 28 29 36 44,5044  7819  5615 10648 10131 12404 10504 10392 13087 13271,1716195567.6250731945
3 11 19 20 21 27 28 29 36,5299  7948  6865 10903 10412 12361 10545 10783 13367,1716195567.6680853367
3 11 19 20 21 27 28 29,5480  8645  6911 11156 10469 12223 10618 11210,1716195567.7110776901
3 11 19 20 21 27 28 29,8748  8767  8542 11630 10739 12389 10761 11385,1716195567.7541432381
11 19 20 21 28,8621  8641 12110 10616 10607,1716195567.7970545292
11 19 20 21 28,8775  9563 14962 10873 10765,1716195567.8400702477
11 19 21 28,9169  9689 11297 11078,1716195567.8830490112
11 19 28,9122  9926 11041,1716195567.9260640144
11 28,9318 10817,1716195567.9690196514
11 28,9558 11041,1716195568.0120675564
