TAX,ADC,TS
11,9921,1716191812.8356711864
11,9891,1716191812.8786256313
11,9918,1716191812.9215881824
11 28,10752 13197,1716191812.9645471573
11 20 28,10590 14938 12638,1716191813.0076127052
11 20 28,10536 14788 12391,1716191813.0506036282
11 20 28,10177 14591 11894,1716191813.0936210155
11 20 28,9610 12931 11403,1716191813.1365621090
11 19 20 28,9421 14985 12863 11415,1716191813.1796338558
11 19 20 28,9376 11511 13156 11336,1716191813.2226312160
11 19 20 28,9241 10175 12742 11196,1716191813.2656564713
11 19 20 28,8998 10041 12086 11035,1716191813.3085780144
11 19 20 28,8951  9828 12015 10919,1716191813.3516728878
3 11 19 20 28,8116  8974  9755 11915 10945,1716191813.3947200775
3 11 19 20 28,7615  8910  7794 11430 10979,1716191813.4376978874
3 11 19 20 21 28,7566  8998  7702 11267 13314 11007,1716191813.4806127548
3 11 19 20 21 28,7573  8923  7399 10928 11799 10725,1716191813.5236599445
3 11 19 20 21 27 28 29,5514  8836  6916 10748 11329 12703 11000 12160,1716191813.5666990280
3 11 19 20 21 27 28 29 44,5288  8882  6524 10599 10980 12545 11106 11837 14252,1716191813.6097025871
3 11 19 20 21 27 28 29 36 44,5224  8767  6111 10619 10944 12680 11341 11534 14908 12764,1716191813.6526148319
3 11 19 20 21 27 28 29 36 44,5087  8267  5558 10372 10686  9825 11314 11004 14715 12842,1716191813.6957385540
3 11 19 20 21 26 27 28 29 35 36 44,3987  7530  4368  6593 10043 12868  8092 10478 10311 14502 11334 12703,1716191815.7600247860
3 11 19 20 21 27 28 29 35 36,3987  7535  4437  7671 10137 10139 10628 10311 14793 11401,1716191815.8030467033
3 11 19 20 21 27 28 29 36,4708  7494  4616  8277 10432 12357 10418 10675 13105,1716191815.8459260464
3 11 19 20 21 27 28 29,4988  7607  5083  8380 10484 12403 10435 10822,1716191815.8888847828
3 11 19 20 21 27 28 29,5109  7731  5419 10148 10723 12687 10542 11263,1716191815.9320154190
3 11 19 20 21 28,5241  7753  6445 10326 10864 10442,1716191815.9749975204
3 11 19 20 21 28,7361  8691  7309 10525 11193 10676,1716191816.0180182457
3 11 19 20 28,7730  8749  9087 11200 10767,1716191816.0608987808
11 19 20 28,8728  9634 11336 11007,1716191816.1039700508
11 19 20 28,8935 10334 13122 11214,1716191816.1469976902
11 19 20 28,9569 11123 12530 11646,1716191816.1899743080
11 28,9172 11592,1716191816.2328519821
28,11408,1716191816.2759876251
11 28,10338 12602,1716191816.3190152645
11 28,10924 12560,1716191816.3620452881
