TAX,ADC,TS
11,9295,1716186168.4612779617
11,9250,1716186168.5041873455
11,9344,1716186168.5472180843
11,9200,1716186168.5902624130
11 28,9544 11958,1716186168.6332199574
11 19 28,9785 11663 11939,1716186168.6762320995
11 19 28,9320 10745 11267,1716186168.7192449570
11 19 28,9023  9996 11027,1716186168.7622730732
11 19 20 28,8887  9687 16155 10903,1716186168.8052446842
3 11 19 20 28,10340  9096  9591 14355 11003,1716186168.8482677937
3 11 19 20 21 27 28 29,8510  9222  9911 13066 12515 13335 11483 12480,1716186168.8913118839
2  3 11 19 20 21 27 28 29,15956  8050  9210  7398 12778 11799 13176 11557 12094,1716186168.9343082905
2  3 11 19 20 21 27 28 29,15625  6213  9191  6856 12501 11604 13009 11587 11859,1716186168.9772830009
2  3 11 19 20 21 27 28 29,14601  5985  9052  6343 11907 11127 12748 11500 11402,1716186169.0202345848
2  3 11 19 20 21 27 28 29,14359  5763  9094  5881 11551 10912 12593 11174 11184,1716186169.0634713173
2  3 11 19 20 21 27 28 29,13973  5626  8995  5397 11506 10816 12618 11078 10861,1716186169.1065137386
2  3 11 19 20 21 26 27 28 29 44,13850  5547  9073  5112 11232 10710 13610 12478 10829 10433 14124,1716186169.1494877338
2  3 10 11 19 20 21 26 27 28 29 44,14036  5487 13438  9186  4764 10907 10612  9316 11752 10757 10567 13591,1716186169.1923069954
2  3 10 11 19 20 21 27 28 29 36,16146  5053 13214  8717  4157 10122  9969 11679 10362 10164 14298,1716186171.2994186878
3 10 11 19 20 21 27 28 29,5149 13584  8725  4481 10323 10204 11916 10576 10452,1716186171.3423478603
3 11 19 20 21 27 28 29,5349  8694  4967 10545 10554 11971 10424 10629,1716186171.3853037357
3 11 19 20 21 27 28 29,5588  8886  5706 11023 10676 11931 10677 11298,1716186171.4283053875
3 11 19 20 21 27 28 29,7554  9069  6309 11888 11218 13815 10975 11760,1716186171.4714207649
3 11 19 20 21 28,7933  8964  9058 12798 11135 10872,1716186171.5142967701
11 19 20 28,8796  9391 14009 10885,1716186171.5573670864
11 19 28,8994  9808 11155,1716186171.6002786160
11 28,9128 11459,1716186171.6433389187
11,9191,1716186171.6863026619
11,9596,1716186171.7292487621
11,9979,1716186171.7722322941
