TAX,ADC,TS
11,11498,1716186708.0722711086
11,10555,1716186708.1153602600
11 28,10862 12896,1716186708.1583411694
11 28,9463 11227,1716186708.2013659477
11 28,9349 10915,1716186708.2444152832
11 28,8950 10689,1716186708.2873747349
3 11 19 20 28,11009  9417 10689 14600 11198,1716186708.3303375244
3 11 19 20 28,9571  9303 10222 13323 10982,1716186708.3733501434
3 11 19 20 28 29,8277  9431 10109 12681 11179 12196,1716186708.4163460732
3 11 19 20 21 28 29,8103  9235 10013 12308 12069 11391 12052,1716186708.4592187405
3 11 19 20 21 28 29,6091  9151  8818 11791 11279 11091 11476,1716186708.5023329258
3 11 19 20 21 28 29,6019  9038  6803 11507 11017 11135 11171,1716186708.5452985764
3 11 19 20 21 28 29,5591  8935  6229 11339 10930 11184 10996,1716186708.5883376598
3 11 18 19 20 21 27 28 29 44,4939  9052 11596  5703 10954 10617 12867 10941 10695 13533,1716186708.6313307285
3 11 18 19 20 21 27 28 29 44,4692  9015 11010  5418 10572 10597 12713 10830 10594 12633,1716186708.6743807793
3 11 18 19 20 21 27 28 29 44,4539  8933 10764  5179 10267 10502 12519 10829 10426 12713,1716186708.7172865868
3 11 18 19 20 21 26 27 28 29 44,4451  8989 10680  5060  9214 10325  9525 12583 10773 10309 12519,1716186708.7604095936
2  3 11 18 19 20 21 27 28 29 36,13593  4094  8595 10438  4433  8582  9917 11739 10294 10059 13505,1716186710.8242509365
2  3 11 18 19 20 21 27 28 29,13827  4343  8651 10510  4579  9596 10007 11844 10301 10214,1716186710.8673193455
2  3 11 18 19 20 21 27 28 29,14669  4515  8771 10804  4886  9976 10235 12430 10419 10304,1716186710.9103012085
2  3 11 19 20 21 27 28 29,15474  5469  8832  5227 10282 10564 16105 10562 10952,1716186710.9532961845
2  3 11 19 20 21 28 29,15903  5705  8802  7843 10692 10907 10711 11144,1716186710.9962980747
2  3 11 19 20 21 28 29,16002  7411  8869  9149 10811 10856 10705 11323,1716186711.0393362045
3 11 19 20 21 28,9027  9078  9942 12052 11081 10790,1716186711.0820651054
11 19 20 28,8959 10331 12726 10827,1716186711.1251454353
11 28,8932 10839,1716186711.1682076454
11 28,9369 11456,1716186711.2111990452
11,10044,1716186711.2542667389
