TAX,ADC,TS
11,10783,1716184843.2078025341
11,9675,1716184843.2509741783
11 28,10152 13071,1716184843.2938773632
11 28,9765 11734,1716184843.3369307518
2 11 19 28,12971 10249 12491 11656,1716184843.3798284531
2 11 19 28,12879  9599 11204 11245,1716184843.4229578972
2 11 19 28,11656  9465 10467 11031,1716184843.4658470154
2 11 19 28,11577  9195  9995 10993,1716184843.5086615086
2  3 11 19 20 28 29,11282  8838  9362  9691 14746 11468 13434,1716184843.5519268513
2  3 11 19 20 28 29,11148  8493  9358  9534 14222 11330 12484,1716184843.5949125290
2  3 11 19 20 27 28 29,10991  8111  9311  7612 13512 13257 11321 11924,1716184843.6379156113
2  3 11 19 20 27 28 29,10971  6283  9330  6667 13110 12903 11465 11481,1716184843.6806662083
2  3 11 19 20 27 28 29,10603  5933  9152  5951 12321 12663 11095 10881,1716184843.7239003181
2  3 11 19 20 21 27 28 29,10620  5673  9186  5386 11660 11199 12348 10811 10745,1716184843.7668609619
2  3 11 19 20 21 27 28 29,10472  5479  8972  5043 11275 10910 12243 10769 10367,1716184843.8099231720
2  3 11 19 20 21 26 27 28 29 44,10431  4694  9075  4993 11193 10913 13934 12292 10671 10382 13611,1716184843.8528969288
2  3 11 19 20 21 26 27 28 29 44,10564  4392  9123  4716 11071 10711  9230 12401 10575 10496 12682,1716184843.8958239555
2  3 11 19 20 21 26 27 28 29 36 44,10391  4234  7851  4381 10839 10511  8820 12710 10676 10361 16223 12517,1716184843.9389295578
2  3 11 18 19 20 21 26 27 28 29 36,13426  3913  7631 10850  3912  9916 10005  8629 11679 10309  9860 12045,1716184845.9178259373
2  3 11 19 20 21 26 27 28 29 36,11768  4169  7739  3926 10185 10230 12979 12638 10350 10205 12294,1716184845.9607017040
2  3 11 19 20 21 27 28 29 36,11326  4207  7663  4027 10252 10198 12385 10287 10165 16048,1716184846.0038945675
2  3 11 19 20 21 27 28 29,10890  4443  7851  4531 10655 10741 12356 10451 10447,1716184846.0468084812
2  3 11 19 20 21 27 28 29,10904  5418  8021  5186 11249 10959 12613 10475 10843,1716184846.0897836685
2  3 11 19 20 21 27 28 29,10828  5675  8917  5836 11820 11237 12733 10684 11515,1716184846.1326408386
2  3 11 19 20 28 29,10953  7652  9045  6559 12519 10751 11474,1716184846.1759054661
2  3 11 19 20 28,11023  8071  9067  9404 13294 10640,1716184846.2188794613
2 11 19 28,11017  9055  9742 11033,1716184846.2617623806
2 11 28,11503  9036 10978,1716184846.3046624660
11 28,9455 12322,1716184846.3477842808
11,9928,1716184846.3907351494
11,10580,1716184846.4337494373
11,11033,1716184846.4767971039
