TAX,ADC,TS
19,10594,1716192870.0973901749
11 19,11152 10836,1716192870.1402940750
11 19,10743 10785,1716192870.1833953857
11 19,10185 10309,1716192870.2263228893
11 19,9838 9432,1716192870.2694563866
11 18 19,9920 11710  9101,1716192870.3122568130
11 18 19,9627 11187  7949,1716192870.3554103374
11 18 19,9445 10850  6734,1716192870.3984160423
11 18 19,9530 8768 6059,1716192870.4414045811
3 11 18 19,9056 9736 8952 6115,1716192870.4843246937
3 11 18 19 20,8417  9590  8642  5759 14616,1716192870.5276577473
3 11 18 19 20,8230  9474  8570  5531 13691,1716192870.5706245899
3 11 18 19 20,6184  9381  8322  5209 12475,1716192870.6135115623
3 11 18 19 20,5892  9321  8122  4925 11943,1716192870.6562652588
3 11 18 19 20,5695  9118  7404  4662 11857,1716192870.6995050907
3 11 18 19 20,5629  9059  7372  4520 11732,1716192870.7424929142
3 11 18 19 20,5510  9040  7276  4392 11356,1716192870.7853989601
3 11 18 19 20,5523  8940  6661  4305 11106,1716192870.8282957077
3 11 18 19 20,5419  8975  6470  4159 10974,1716192870.8715493679
3 11 18 19 20,5319  8813  5749  3961 10763,1716192870.9146633148
3 11 18 19 20,4623  8808  5603  3900 10738,1716192870.9573683739
3 10 11 18 19 20,4570 16106  8755  5483  3818 10517,1716192871.0003383160
3 10 11 18 19 20 27,4318 15549  8759  5351  3903  9726 12677,1716192871.0435154438
3 10 11 18 19 20 21 27 42,4158 14796  8756  5119  3851  9910 13792 12464 13346,1716192871.0865566730
2  3 10 11 18 19 20 21 27 42,15678  4214 14506  8696  4731  3829  9609 12734 12312 12484,1716192871.1296193600
2  3 10 11 18 19 20 21 27 42 44,15550  4038 13586  8705  4486  3750  9076 11207 12170 10835 13791,1716192871.1723051071
2  3 10 11 18 19 20 21 23 27 42 44,15647  4002 13579  8714  4397  3717  8723 11052 15957 12326  8269 12957,1716192871.2155005932
2  3 10 11 18 19 20 21 23 27 42 44,15566  3785 13257  8080  4139  3589  8214 10666 15359 10425  6779 12753,1716192871.2585189342
2  3 10 11 18 19 20 21 23 27 42 44,15295  3733 13454  8041  4017  3526  8294 10485 16090 10318  5730 12932,1716192871.3014311790
2  3 10 11 18 19 20 21 23 27 42 44,15307  3610 13438  7925  3717  3433  8743 10369 14233  9150  4979 12586,1716192871.3442611694
2  3 10 11 18 19 20 21 23 27 42 44,14845  3379 13096  7839  3492  3274  8607 10357 14143  8857  4273  8617,1716192871.3875305653
2  3 10 11 18 19 20 21 23 27 42 44,14365  3285 13082  7921  3305  3177  8106 10203 13721  8411  3595  8245,1716192871.4306125641
2  3 10 11 18 19 20 21 23 27,14887  3481 13036  7641  3538  3105  7891 10250 13087  7794,1716192873.2364101410
2  3 10 11 18 19 20 21 23 27,14560  3641 13010  7723  3861  3170  8165 10330 12889  7727,1716192873.2795596123
2  3 10 11 18 19 20 21 23 27,14738  3843 13006  8087  4145  3326  8151 10623 12737  7909,1716192873.3224871159
2  3 10 11 18 19 20 21 23 27,14536  4008 13001  8089  4475  3487  8180 10875 12953  8259,1716192873.3655316830
2  3 10 11 18 19 20 21 23 27,14621  4158 13060  8736  4891  3582  8193 11143 13721  8499,1716192873.4083735943
2  3 10 11 18 19 20 27,14442  4351 13109  8655  5106  3652  8496  8372,1716192873.4515538216
2  3 10 11 18 19 20 27,13882  5179 13266  8694  5817  3770 10183 10375,1716192873.4945750237
2  3 10 11 18 19 20 27,13789  5241 13411  8818  6326  3844 10342 10477,1716192873.5374238491
2  3 11 18 19 20 27,14271  5233  8752  6353  3925 10542 10639,1716192873.5803425312
2  3 11 18 19 20 27,14567  5383  8758  6514  4095 10771 14795,1716192873.6234169006
2  3 11 18 19 20,14832  5615  8790  7002  4122 10956,1716192873.6665227413
3 11 18 19 20,5762  8935  7160  4291 11425,1716192873.7095441818
3 11 18 19 20,7619  8939  7925  4388 12495,1716192873.7523708344
3 11 18 19,7963 9131 8164 4657,1716192873.7954976559
11 18 19,9005 8213 4867,1716192873.8384170532
11 18 19,9203 10746  5192,1716192873.8815603256
11 18 19,9401 11319  6038,1716192873.9243419170
11 19,9241 6105,1716192873.9675223827
11 19,9589 9794,1716192874.0104889870
11 19,9977 10206,1716192874.0535180569
11 19,12261 10718,1716192874.0963742733
11,14318,1716192874.2683866024
11,14382,1716192874.3113987446
