TAX,ADC,TS
11,13418,1716190680.2791213989
11,12739,1716190680.3220984936
11,12768,1716190680.3650867939
11,10514,1716190680.4081296921
11,9425,1716190680.4510948658
11 28,9202 12199,1716190680.4940824509
11 28,8853 11243,1716190680.5370924473
11 19 28,8918 10194 11189,1716190680.5801684856
3 11 19 20 21 27 28,9798  9454 10506 14258 12520 12844 11722,1716190680.6231451035
3 11 19 20 21 27 28,8083  9252 10156 13671 11460 11390 11748,1716190680.6661114693
3 11 19 20 21 27 28 29,6190  9226  9885 12925 11360 11312 11881 12388,1716190680.7090902328
3 11 19 20 21 27 28 29,5922  9153  8941 12037 11101  9220 11796 11338,1716190680.7521066666
3 11 19 20 21 27 28 29,5712  9044  7874 11830 10920  9221 11630 10974,1716190680.7950994968
3 11 19 20 21 27 28 29,5565  8926  6275 11191 10703  8548 11246 10747,1716190680.8381366730
3 11 19 20 21 27 28 29,5275  8961  5538 10944 10650  8296 11270 10654,1716190680.8810739517
3 11 19 20 21 27 28 29 44,4884  8831  5041 10881 10473  8152 10987 10454 13506,1716190680.9240686893
3 11 18 19 20 21 26 27 28 29 36 44,4479  9070 11252  5151 10624 10653  9307  8601 11141 10515 13332 12391,1716190680.9670853615
3 11 18 19 20 21 26 27 28 29 36 44,4226  8851 10714  4543 10223 10438  8664  8455 10902 10244 12623 12030,1716190681.0100629330
3 10 11 18 19 20 21 26 27 28 29 36,4094 12788  8298 10278  4022  9483  9894  8485  7741  9714 10029 12387,1716190682.8161029816
3 11 18 19 20 21 26 27 28 29 36,4043  8582 10549  4226  9554 10054 12958  7875 10490  9983 12055,1716190682.8590750694
3 11 18 19 20 21 27 28 29,4192  8599 13588  4561 10287 10239  7953 10687 10270,1716190682.9021494389
3 11 19 20 21 27 28 29,4287  8667  4889 10392 10331  7981 10813 10397,1716190682.9450454712
3 11 19 20 21 27 28 29,5255  8657  5344 10637 10562  8185 10803 10513,1716190682.9880464077
3 11 19 20 21 27 28 29,5480  8784  6878 11393 10766 10464 11009 11188,1716190683.0310261250
3 11 19 20 21 27 28,7564  8931  8495 11652 10808 10599 11026,1716190683.0740826130
3 11 19 20 21 27 28,8860  9044  9914 13133 11211 11671 11371,1716190683.1170256138
3 11 19 20 21 28,9184  9063  9995 13916 11452 11427,1716190683.1600642204
11,8557,1716190683.2029683590
11,9044,1716190683.2460157871
11,9667,1716190683.2889730930
11,9962,1716190683.3319613934
