TAX,ADC,TS
11,11984,1716186878.5224425793
11,10802,1716186878.5654206276
11,10678,1716186878.6083462238
11,9736,1716186878.6514434814
11 28,9837 11943,1716186878.6945309639
11 28,9401 11407,1716186878.7373850346
11 28,9244 11214,1716186878.7804985046
11 19 28,9358 11752 11390,1716186878.8234734535
11 19 28 29,9274 11047 11488 12132,1716186878.8664975166
11 19 20 28 29,9196 10505 15110 11362 11532,1716186878.9094536304
11 19 20 28 29,8961 10034 13321 11185 11057,1716186878.9525103569
11 19 20 27 28 29,8916  9978 13078 12954 11230 10766,1716186878.9955589771
3 11 19 20 27 28 29,8397  9004  9814 12630 12680 11385 10702,1716186879.0384809971
3 11 19 20 27 28 29,6001  8959  6629 12295 12346 11101 10589,1716186879.0814540386
3 11 19 20 27 28 29,5674  8828  6149 12113 12190 11250 10517,1716186879.1243212223
3 11 19 20 21 27 28 29,5564  8871  6007 11927 11406 12182 11240 10736,1716186879.1674776077
3 11 19 20 21 27 28 29 44,5219  8794  5343 11352 10929 12251 11067 10298 12717,1716186879.2104995251
3 11 18 19 20 21 27 28 29 44,5108  8744 11645  4981 11192 10684 12380 10836 10321 12919,1716186879.2533450127
3 11 18 19 20 21 26 27 28 29 44,5081  8813 10984  4905 10884 10557 12764 12313 10760 10272 12875,1716186879.2964997292
2  3 10 11 18 19 20 21 27 28 29 36,12877  4274 12555  7631 10421  4121  8281 10525 12361 10305  9548 12193,1716186881.4463322163
2  3 11 18 19 20 21 27 28 29,13084  5016  8649 10589  4318 10166 10505 12287 10212  9628,1716186881.4893310070
2  3 11 19 20 21 27 28 29,13542  5140  8594  4443 10530 10901 12159 10309  9896,1716186881.5322415829
2  3 11 19 20 21 27 28 29,13914  5437  8712  5295 10925 11086 12572 10690 10317,1716186881.5755107403
2  3 11 19 20 27 28 29,15423  7487  8748  5614 11135 12682 10702 10256,1716186881.6185240746
11 19 20 28 29,8664  9108 11847 11009 10922,1716186881.6615223885
11 19 20 28 29,8743  9541 12324 11575 11182,1716186881.7044258118
11 19 20 28,8819  9747 13838 11418,1716186881.7473564148
11 28,8882 11254,1716186881.7902743816
11,8957,1716186881.8332524300
11,9697,1716186881.8762152195
