TAX,ADC,TS
11,10768,1716179729.4314053059
11,11405,1716179729.4743845463
11 28,10455 12078,1716179729.5172605515
11 28,10016 11887,1716179729.5602769852
11 28,9730 11785,1716179729.6033966541
11 28,9572 11786,1716179729.6463348866
11 28,9484 11567,1716179729.6893486977
11 28,9193 11024,1716179729.7323815823
11 19 28 29,9429 14434 11374 11953,1716179729.7753927708
11 28 29,9093 10930 11625,1716179729.8184075356
11 19 28 29 44,9087 10527 11089 11643 16233,1716179729.8614404202
11 19 28 29 44,9009  9747 10913 11240 13947,1716179729.9043934345
11 19 28 29 44,9014  9941 10931 11122 13947,1716179729.9473645687
11 19 28 29 44,8986  9817 10902 11133 13085,1716179729.9903931618
3 11 19 20 28 29 44,12120  9110  9716 14573 11175 10955 12771,1716179730.0333995819
3 11 19 20 21 28 29 44,8079  9125  9719 13198 14184 11244 10841 12591,1716179730.0763940811
3 11 19 20 21 28 29 44,6437  9144  9567 12823 13564 11278 10951 12715,1716179730.1194245815
3 11 19 20 21 28 29 44,6030  8951  6937 12690 11199 11216 10792 12451,1716179730.1624131203
3 11 19 20 21 28 29 44,5729  8835  6062 12032 10757 10953 10619 12434,1716179730.2053711414
3 11 19 20 21 28 29 44,5647  8790  5609 12047 10558 10859 10639 12517,1716179730.2483065128
3 11 19 20 21 28 29 44 45,5531  8842  4976 11412 10249 10578 10542 12871 11801,1716179730.2914681435
3 11 19 20 21 27 28 29 44 45,5484  8848  4807 11155 10118 14370 10602  9083 12727 11612,1716179730.3344004154
3 11 19 20 21 27 28 29 42 44 45,5487  8781  4711 10854 10027 12941 10683  8817 12151 12655 11483,1716179730.3774232864
3 11 19 20 21 27 28 29 42 44 45,5370  8757  4398 10720  9967 12595 10728  8728 11982 12321 11023,1716179730.4203548431
2  3 11 19 20 21 27 28 29 42 44 45,15103  5269  8649  4190 10347  9910 12425 10748  8551 12481 10841 10904,1716179730.4634771347
2  3 11 19 20 21 23 27 28 29 44 45,15983  5040  8536  4031  9907  9751 13775 12332 10293  6849  9770 12770,1716179732.1834731102
3 11 19 20 21 27 28 29 44,5127  8492  4145 10220  9792 12365 10281  6888  9954,1716179732.2264895439
3 11 19 20 21 27 28 29 44,5176  8518  4287 10355  9821 12461 10280  7032 12137,1716179732.2695255280
3 11 19 20 21 27 28 29 44,5266  8589  4774 11079  9985 13129 10281  7789 12171,1716179732.3124859333
3 11 19 20 21 28 29 44,5367  8643  5064 11770 10087 10335  8110 12524,1716179732.3554775715
3 11 19 20 21 28 29 44,5465  8605  5929 11883 10163 10429 10006 12751,1716179732.3984637260
3 11 19 20 21 28 29 44,5802  8662  9079 12293 10300 10568 10521 12919,1716179732.4414865971
3 11 19 20 21 28 29 44,8072  8774  9599 12867 10617 10795 10690 12997,1716179732.4844682217
11 19 20 21 28 29 44,8718  9665 13750 10716 10910 10925 12997,1716179732.5274565220
11 19 20 21 28 29,8760  9746 14133 10698 10797 11040,1716179732.5705068111
11 19 21 28 29,8775  9767 10940 11180 11157,1716179732.6134588718
11 21 28 29,8711 11050 11187 11366,1716179732.6564078331
11 21 28 29,8950 11569 11151 11811,1716179732.6994931698
11 28,9091 10831,1716179732.7424769402
11 28,9343 10928,1716179732.7854459286
11 28,9364 11186,1716179732.8284251690
11,9255,1716179732.8714456558
11,9713,1716179732.9144704342
11,10013,1716179732.9575111866
