TAX,ADC,TS
18,13119,1716193166.4958291054
18,9041,1716193166.5388944149
18,8781,1716193166.5817930698
18,8701,1716193166.6247959137
18,8082,1716193166.6677951813
18,7971,1716193166.7108130455
18,7625,1716193166.7538123131
11 18,12853  7286,1716193166.7968096733
11 18 26,10658  6985 11359,1716193166.8397517204
11 18 26,10303  6821 10962,1716193166.8828248978
2 11 18 26,11918 10418  7083 11023,1716193166.9258317947
2 10 11 18 23 26 42 47,11318 13557 10365  7132 15957 11005 13294 16093,1716193166.9688260555
2 10 11 18 23 26 42 47,10523 10822 10177  6679 16131 10949 13046 15872,1716193167.0118725300
2 10 11 18 23 26 42 47,10420 10317 10108  6589 15054 10782 12512 15710,1716193167.0549128056
2 10 11 18 23 26 42 47,8858  9679  9743  6265 13600 10523 12365 15482,1716193167.0979239941
2 10 11 18 23 26 27 42 47,8962  9309  9707  6281 13684 10453 13187 12351 11957,1716193167.1408336163
2 10 11 18 23 26 27 28 42 47,8909  8832  9706  6279 13320 10506 12863 12483 11871 11169,1716193167.1838765144
2 10 11 18 23 26 27 28 42 47,8147  7953  9695  6179 13378 10363 12601 11272 11856 11049,1716193167.2268910408
1  2 10 11 18 23 26 27 28 34 42 47,16067  7367  7283  9559  6037 13194 10358 12574 10934 14200 11514 11015,1716193167.2698812485
1  2 10 11 18 23 26 27 28 34 42 47,16011  4853  6571  9301  5356 12743  8492 11345 11182 11937 13844 14702,1716193169.5489234924
2 10 11 18 23 26 27 28 42 47,5228  6801  9314  5533 12941  8543 12287 16186 14632 14786,1716193169.5920183659
2 10 11 18 23 26 27 47,6271  7030  9510  5819 13174  8835 12391 15045,1716193169.6350150108
2 10 11 18 23 26 27,8077  7222  9595  5999 13212 10296 12363,1716193169.6779656410
2 10 11 18 23 26 27,8351  7872  9851  6244 13384 10436 12595,1716193169.7210237980
2 10 11 18 23 26,9712  7971  9870  6192 13605 10541,1716193169.7639126778
2 10 11 18 23 26,10534 10191 10027  6860 14010 11080,1716193169.8069612980
2 11 18,11256  9855  6809,1716193169.8498489857
2 11 18,11514 10078  6969,1716193169.8928096294
18,6367,1716193169.9358735085
18,7234,1716193169.9788696766
18,7465,1716193170.0219104290
18,7719,1716193170.0648324490
18,8159,1716193170.1078464985
18,11188,1716193170.1508853436
