TAX,ADC,TS
45,13361,1716193399.7562103271
45,12310,1716193399.7992064953
35 45,15030 12027,1716193399.8422689438
35 45,15436 11788,1716193399.8852512836
35 45,14157 11918,1716193399.9282767773
35 45 53,11801 10980 15120,1716193399.9712882042
35 45 53,11226 10660 14737,1716193400.0143249035
35 45 53,10787  9763 14242,1716193400.0572712421
35 45 53,10731  9686 14109,1716193400.1003572941
35 45 53,10662  8818 13949,1716193400.1432855129
35 45 53,10288  8516 13631,1716193400.1864030361
35 45 53,10129  8596 13699,1716193400.2295639515
11 35 45 53,12650 10481  8356 13120,1716193400.2725315094
11 35 45 53,10105 10349  8028 12990,1716193400.3154907227
11 35 45 53,9537 10262  8043 12293,1716193400.3584778309
11 27 35 45 53,9370 13902 10436  8017 11729,1716193400.4014909267
11 27 35 45 53,9287 13052 10477  8015 10413,1716193400.4444317818
11 27 35 45 53,9224 12629 10209  7946  9490,1716193400.4875550270
11 27 35 45 53,9147 12470 10231  7966  9336,1716193400.5304496288
11 27 35 45 53,9038 12258  8909  7028  8105,1716193400.5736598969
11 27 35 45 53,8974 12202  8562  6740  7633,1716193400.6165604591
11 27 35 45 53,8843 12111  8429  6677  7445,1716193400.6595866680
11 27 35 45 53,8793 12058  8320  6562  7038,1716193400.7025134563
11 27 35 45 53,8717 12425  8134  6624  6424,1716193400.7455954552
11 19 27 29 35 45 53,6023 11423 12610 12618  8285  6562  6294,1716193400.7885427475
11 19 27 29 35 45 53,5204 10737 12339 11944  8106  6435  6046,1716193400.8314678669
11 19 27 29 35 45 53,4772 10790 12566 11872  7881  6333  5249,1716193400.8745245934
11 19 27 28 29 35 45 53,4159 10951 12261 13720 11517  7536  6350  5231,1716193400.9175992012
11 19 27 28 29 35 45 53,3797 10386 11900 12017 11103  7454  6201  5114,1716193400.9605016708
11 19 27 28 29 35 45 53,3606  9997 11825 11694 10785  7534  6188  5171,1716193401.0035517216
11 19 27 28 29 35 36 45 53,3422  9896  9525 11506 10623  7455 13877  6149  5012,1716193401.0464909077
11 19 27 28 29 35 36 45 53,3003  9241  9341 11363 10523  7490 13633  5613  4833,1716193401.0895061493
11 19 27 28 29 35 36 45 53,2879  9019  9473 11221  7585  7230 11146  5519  4717,1716193401.1325216293
11 19 21 27 28 29 35 36 37 44 45 53,2698  8919 13140  9335 11127  7513  7147  9168 16342 13005  5575  4779,1716193401.1755816936
11 19 21 27 28 29 35 36 37 44 45 53,2589  8771 12515  9289 11006  7547  7169  8304 12716 12656  5477  4635,1716193401.2185642719
11 19 20 21 27 28 29 35 36 44 45 53,2543  6946 12489 11548  9073 10478  8031  6482  4347 12150  6628  5216,1716193403.4975268841
11 19 20 21 27 28 29 35 36 44 45 53,2675  7118 13214 12416  9126 10553 10814  6642  4816 12425  6960  5755,1716193403.5405144691
11 19 20 21 27 28 29 35 36 44 45 53,2890  7629 13306 14517  9241 10764 11123  6869  5324 12787  6959  6454,1716193403.5836217403
11 19 20 27 28 29 35 36 44 45 53,3076  8639 13439  9410 10853 11248  6903  6121 13183  7103  6851,1716193403.6265571117
11 19 27 28 29 35 36 44 45 53,3623  9364  9675 10907 12841  7225  7711 15024  7070  7014,1716193403.6695203781
11 19 27 28 35 36 45 53,3963  9483  9740 10861  7273  9076  7632  8804,1716193403.7125458717
11 19 27 28 35 36 45 53,4667  9518 11831 10943  7151  9574  7717 10234,1716193403.7555553913
11 19 27 28 35 36 45 53,5930  9790 12629 10916  7425 13058  7735 12360,1716193403.7986278534
11 19 27 28 35 36 45,8756 10398 12935 11112  7464 13380  7598,1716193403.8414990902
11 27 28 35 45,8767 13039 11095  7566  7833,1716193403.8844316006
11 27 28 35 45,9029 12884 11109  7938  8215,1716193403.9273953438
11 27 28 35 45,9258 13294 11241  8177  8280,1716193403.9705390930
11 28 35 45,9169 11215  8235 13845,1716193404.0134968758
11 28 35 45,9218 11403  8396 13818,1716193404.0565149784
35,8126,1716193404.0995562077
35,8069,1716193404.1424314976
35,8168,1716193404.1853497028
35,8313,1716193404.2283716202
35,11247,1716193404.2713928223
35,10735,1716193404.3143727779
35,11411,1716193404.3574333191
35,12116,1716193404.4003617764
35,14193,1716193404.4434514046
35,14008,1716193404.4864137173
35,14103,1716193404.5294349194
35,14120,1716193404.5724203587
35,14307,1716193404.6153740883
35,14415,1716193404.6585173607
35,14433,1716193404.7014544010
35,14636,1716193404.7444233894
35,14961,1716193404.7874147892
19 44,9867 13635,1716193405.0025079250
