TAX,ADC,TS
11,15112,1716182639.7691087723
11,11691,1716182639.8982748985
11,10212,1716182639.9412565231
11,9888,1716182639.9843466282
11,9663,1716182640.0273096561
11,9474,1716182640.0703063011
11,9244,1716182640.1132240295
11,9103,1716182640.1563720703
11,9054,1716182640.1992602348
11 20,8951 14868,1716182640.2423610687
11 20,8901 15288,1716182640.2852864265
11 20 28,9013 14632 12332,1716182640.3282427788
3 11 20 27 28,10762  9196 14850 11532 11798,1716182640.3712124825
3 11 20 27 28,8268  9115 14687 11173 11574,1716182640.4142272472
3 11 20 27 28,7904  8985 13990 10971 11320,1716182640.4572331905
3 11 20 27 28,7899  8941 13678 10762 11368,1716182640.5002911091
3 11 20 27 28 29,6757  7979 13463 10835 11280 13943,1716182640.5431561470
3 11 20 27 28 29,5857  7498 13602 10651 11042 11941,1716182640.5863142014
3 11 19 20 27 28 29,5536  7515 13765 13219  8910 11165 11601,1716182640.6292245388
3 11 19 20 27 28 29,5413  6814 11351 12874  8640 11116 11224,1716182640.6721944809
3 11 19 20 27 28 29,5362  6578  9857 13152  8605 11140 10936,1716182640.7151656151
3 11 19 20 27 28 29,5525  6386  8331 13055  8542 11021 10907,1716182640.7583429813
3 10 11 19 20 27 28 29 36,5586 13744  5903  7631 12954  8522 11266 10865 14997,1716182640.8013951778
3  4 10 11 19 20 27 28 29 36 42,5577 11016 13481  5705  7101 12546  8347  9746 10919 13631 15275,1716182640.8441286087
3  4 10 11 19 20 27 28 29 36 42,5364 10836 13614  5360  6691 12515  8315  9149 10785 13355  9890,1716182640.8872921467
3  4 10 11 19 20 21 27 28 29 36,4285  9279 12175  5238  5456 12353 10516  8208  8638 10728 12993,1716182642.6501169205
3  4 10 11 19 20 21 27 28 29 36,4384  9432 12786  6284  6046 12668 10706  8274  8740 11049 14171,1716182642.6931049824
3  4 11 19 20 21 27 28 29,4520  9625  6611  6577 12832 11031  8359 10719 11335,1716182642.7362527847
3  4 11 19 20 27 28 29,4554 10720  7063  8882 12946  8371 10630 11239,1716182642.7792840004
3 11 19 20 27 28,4473  7799 11223 13236  8509 10454,1716182642.8222255707
3 11 20 27 28,4475  8495 13477  8358 10534,1716182642.8652093410
3 11 20 27 28,4818  8592 13718 10422 10564,1716182642.9080977440
3 11 20 27 28,5790  8845 14376 10609 10910,1716182642.9512374401
3 11 20 27 28,6241  8951 14341 10823 11225,1716182642.9942257404
11 20 27 28,8901 14812 10810 11539,1716182643.0372381210
11 20 27 28,9164 15281 11137 11720,1716182643.0802788734
11,8759,1716182643.1230821609
11,9116,1716182643.1662077904
11,9493,1716182643.2092165947
11,11403,1716182643.2522320747
