TAX,ADC,TS
11,12684,1716187214.9465436935
11,10584,1716187214.9895324707
11,10078,1716187215.0324051380
11,8915,1716187215.0754809380
2 11,15164  9116,1716187215.1185169220
2 11 19 20 28,14260  9427 10559 15010 11888,1716187215.1615495682
2  3 11 19 20 21 28,13999 10649  9584 10416 13226 11985 11861,1716187215.2044456005
2  3 11 19 20 21 28,13339  8523  9291 10096 12742 11415 11455,1716187215.2475562096
2  3 11 19 20 21 28 29,12982  8177  9138  8029 12699 11467 11329 12103,1716187215.2905135155
2  3 11 19 20 21 27 28 29,12534  6139  9117  6741 12165 11148 15732 11070 11009,1716187215.3336131573
2  3 11 19 20 21 27 28 29,12790  5835  9015  6045 11939 10839 13075 10879 10804,1716187215.3766000271
2  3 11 19 20 21 27 28 29,12486  5713  8961  5707 11583 10690 12764 10821 10755,1716187215.4196200371
2  3 11 19 20 21 27 28 29,12188  4633  8829  5047 11095 10615 12561 10665 10546,1716187215.4625813961
2  3 11 18 19 20 21 27 28 29 36,12300  4514  8897 11406  4659 10782 10357 12439 10586 10351 14096,1716187215.5056035519
2  3 10 11 18 19 20 21 27 28 29 36,13702  4212  9962  8647 10395  3926  9612 10014 10944 10401  9827 10556,1716187217.4405765533
2  3 10 11 18 19 20 21 27 28 29 36,14166  4367 13590  8751 11028  4399  9964 10068 11402 10534 10185 11798,1716187217.4835169315
2  3 11 19 20 21 27 28 29,14231  4387  8658  4305 10224 10284 11636 10480 10189,1716187217.5265545845
2  3 11 19 20 21 27 28 29,14340  4699  8778  4829 10607 10579 12100 10800 10629,1716187217.5695674419
2  3 11 19 20 21 28 29,13935  5749  8900  5571 11223 10909 10907 11881,1716187217.6125097275
2  3 11 19 20 21 28,14261  7823  8943  8727 11840 10925 10849,1716187217.6555185318
2 11 19 20 21 28,14374  9117 10065 12423 11485 11700,1716187217.6984856129
2 11 20,14387  8913 12364,1716187217.7414815426
11,8745,1716187217.7844603062
11,10256,1716187217.8274891376
11,12737,1716187217.8704519272
11,14907,1716187217.9134573936
