TAX,ADC,TS
28,10513,1716191655.3092885017
11 28,12738 11278,1716191655.3523471355
11 28,11996 11707,1716191655.3953266144
11 28,10451 11547,1716191655.4383120537
11 19 28,10376 12150 11822,1716191655.4813284874
11 19 28,10048 10704 11679,1716191655.5242733955
11 19 28,9708 10203 11479,1716191655.5673413277
11 19 28,9337  9988 11283,1716191655.6103825569
11 19 28,9291  9944 11266,1716191655.6532573700
11 19 28,9255  9776 11020,1716191655.6963124275
11 19 28,8867  9473 10735,1716191655.7393412590
11 19 28 29,8895  9512 10870 13107,1716191655.7824296951
11 19 27 28 29,9001  9664 14505 11072 12279,1716191655.8253800869
11 19 27 28 29 44,8863  9459 12838 10895 11630 13170,1716191655.8682754040
11 19 27 28 29 44,8940  8313 12591 11006 11436 12804,1716191655.9113566875
11 19 27 28 29 44,8871  7375 12518 11023 11258 12704,1716191655.9543085098
2 11 19 27 28 29 44 45,15077  8829  6121 12395 10805 10959 12951 14440,1716191655.9973819256
2 11 19 27 28 29 44 45,13183  8778  5908 12435 10970 11074 12637 10799,1716191656.0404205322
2 11 19 27 28 29 42 44 45,11979  8815  5625 12299 11114 10752 14229 12819 10473,1716191656.0833480358
2 11 19 21 27 28 29 42 44 45,11106  8733  5454 12299 12218 11058  9296 12661 12695 10283,1716191656.1263802052
2 11 18 19 21 27 28 29 42 44 45,10814  8749 11931  5300 11113 12186 11119  9118 12042 12639  9944,1716191656.1693499088
2 11 18 19 20 21 27 28 29 42 44 45,10729  8688 11120  5087 14959 10882 12065 11050  9032 11541 12310  8135,1716191656.2124574184
2 11 18 19 20 21 27 28 29 44 45,10987  8512 10436  4408 13671 10576 12080 10667  9023 12434 10486,1716191658.6633024216
2 11 19 21 27 28 29 44,13013  8629  4701 10661 12243 10850  9203 12599,1716191658.7063004971
2 11 19 21 27 28 29 44,14255  8614  5051 10813 12308 10800 10689 12863,1716191658.7492613792
2 11 19 21 27 28 29 44,15558  8690  5427 10964 12428 10863 11026 12790,1716191658.7923030853
11 19 27 28 29,8865  6214 12305 11145 11104,1716191658.8352594376
11 19 27 28 29,8692  8717 12236 11385 11229,1716191658.8782846928
11 19 27 28,8738  9238 12392 11427,1716191658.9212207794
11 19 28,8655  9087 11301,1716191658.9643337727
11 19 28,9092  9507 11618,1716191659.0072586536
11 19 28,9277  9710 11752,1716191659.0502371788
11 19 28,9728 10030 11900,1716191659.0933287144
11 19,9730 9807,1716191659.1361975670
19,10116,1716191659.1791987419
