TAX,ADC,TS
11,9993,1716186202.2909400463
11,10097,1716186202.3338730335
11,10141,1716186202.3769361973
11,9920,1716186202.4199008942
11 28,9988 11977,1716186202.4629309177
11 28,9182 11055,1716186202.5058815479
11 19 28,9187 10647 11061,1716186202.5488655567
11 19 27 28,9170 10110 12018 11269,1716186202.5919330120
3 11 19 27 28,9394  9206 10136 11834 11124,1716186202.6348814964
3 11 19 21 27 28 29,8310  9320 10294 12051 11959 11572 12557,1716186202.6779432297
3 11 19 20 21 27 28 29,7827  9291 10320 14290 11617 11852 11647 12150,1716186202.7209241390
3 11 19 20 21 27 28 29,7700  9134  9879 14701 11255  9796 11489 11603,1716186202.7639369965
3 11 19 20 21 27 28 29,5956  9170  8069 14036 11053  9621 11603 11313,1716186202.8069126606
3 11 19 20 21 27 28 29,5757  9011  6795 13059 10775  9304 11413 10989,1716186202.8497400284
3 11 19 20 21 27 28 29 36,5398  8880  5787 12577 10839  9247 11103 10710 13976,1716186202.8926587105
3 11 19 20 21 27 28 29 36,5193  8803  5229 11563 10783  9018 11005 10518 13643,1716186202.9356889725
3 11 19 20 21 27 28 29 36 44,5088  8746  4930 11213 10559  8977 10943 10475 12693 13150,1716186202.9787399769
3 11 18 19 20 21 26 27 28 29 36 44,4364  8891 12006  5031 11214 10704  9754  9060 11209 10567 12162 12819,1716186203.0217456818
2  3 10 11 18 19 20 21 27 28 29 36,12212  4215 12110  7605 10801  4171  9988  9996  7858 10452  9906 10540,1716186205.0426442623
2  3 11 19 20 21 27 28 29 36,12103  4183  8483  4157 10327 10031  7861 10371 10236 10655,1716186205.0856659412
2  3 11 19 20 21 27 28 29 36,12522  4681  8600  4454 10628 10198  8120 10374 10492 12031,1716186205.1286244392
2  3 11 19 20 21 27 28 29 36,12999  5269  8696  4933 11129 10566  8589 10680 10772 12730,1716186205.1716690063
2  3 11 19 20 21 27 28 29,13261  5560  8818  5843 11810 10933  8831 11278 11193,1716186205.2146637440
2  3 11 19 20 21 27 28 29,14203  7221  8855  7121 12360 10964 10466 11254 11507,1716186205.2576391697
2  3 11 19 20 21 27 28 29,16058  7705  8955  9644 13816 11398 15309 11261 11487,1716186205.3006505966
3 11 19 21 28 29,8894  9027  9566 11247 11131 12073,1716186205.3436591625
11 19 28,8801  9374 10936,1716186205.3866226673
11 19 28,9068  9953 11365,1716186205.4296195507
11 28,9170 11586,1716186205.4725639820
11,9234,1716186205.5156354904
11,9354,1716186205.5786211491
