TAX,ADC,TS
11 28,13934 10733,1716195433.9293277264
11 28,10213 10986,1716195433.9722106457
11 28,9985 10926,1716195434.0152015686
11 28,9531 10761,1716195434.0583572388
11 28,9381 10567,1716195434.1012804508
11 28,9227 10678,1716195434.1442971230
11 19 28,9348 11563 10634,1716195434.1872432232
11 19 20 27 28,9151 10591 15970 13043 10754,1716195434.2302656174
3 11 19 20 27 28,9383  9364 10649 14149 12992 10760,1716195434.2732892036
3 11 19 20 27 28,8147  9244 10517 13266 12720 10711,1716195434.3160901070
3 11 19 20 27 28 29,7536  9150 10337 12827 12513 11010 11502,1716195434.3590884209
3 11 19 20 27 28 29,5099  9086 10198 12305 12484 11024 11165,1716195434.4021098614
3 11 19 20 27 28 29,4928  9061 10094 12127 12471 10859 10935,1716195434.4450716972
3 11 19 20 27 28 29 44,4802  9003  9837 11848 12758 10692 10719 13379,1716195434.4881417751
3 11 19 20 21 27 28 29 36 44,4831  9014  8173 11615 11410 12898 10953 10590 16043 13079,1716195434.5311241150
3 11 19 20 21 26 27 28 29 36 44,4797  9095  8105 11457 11127 11182 13015 11344 10516 14219 12859,1716195434.5741243362
3 11 19 20 21 26 27 28 29 36 44,4697  9046  7981 11320 10767  9609 12929 11493 10379 13921 12719,1716195434.6171121597
3 11 19 20 21 26 27 28 29 36 44,4338  8889  7683 10859 10469  8993 12646 11409 10184 13232 12483,1716195434.6601216793
3 11 19 20 21 26 27 28 29 36 44,4275  8810  7382 10418 10319  8821 12608 11281 10164 13113 12316,1716195434.7031064034
3 10 11 19 20 21 26 27 28 29 36 44,4103 15026  8844  6822  8365 10327  8535 10274 11095 10146 13051  9676,1716195434.7461302280
3 10 11 19 20 21 26 27 28 29 36 44,3825 12580  8746  5079  7918  9979  8534  7569 10628  8267 12572 12756,1716195436.8111529350
3 11 19 20 21 26 27 28 29 36 44,3939  8807  5485  9709 10128  8790  7607 10584  8503 12597 12815,1716195436.8542916775
3 11 19 20 21 26 27 28 29 36,4155  8730  5795  9872 10143 12980  7699 10613  9919 13033,1716195436.8972525597
3 11 19 20 21 27 28 29 36,4495  8734  7265 10388 10518  9025 10597 10346 13882,1716195436.9402403831
3 11 19 20 21 27 28 29 36,4620  8913  7690 10717 10742  8997 10795 10519 13951,1716195436.9832639694
3 11 19 20 21 27 28 29,4679  8946  7980 11019 10841  8871 10779 10511,1716195437.0262196064
3 11 19 20 21 27 28 29,5833  9148 10002 11613 11167  9277 10859 11259,1716195437.0692336559
3 11 19 20 27 28,9574  9116  9964 12772 12834 10694,1716195437.1122260094
11 19 20 28,9079  9873 15058 10631,1716195437.1552035809
11 19 28,9014 11148 10641,1716195437.1981990337
11 28,9077 10835,1716195437.2412202358
11 28,9271 10982,1716195437.2841713428
11 28,9778 11092,1716195437.3272235394
28,11526,1716195437.3712379932
