TAX,ADC,TS
11,14079,1716182644.9413592815
11,13388,1716182644.9844017029
11,11647,1716182645.0274624825
11,10496,1716182645.0702373981
11,10037,1716182645.1131596565
11,9583,1716182645.1561551094
11,9467,1716182645.1993894577
11,9166,1716182645.2421405315
11,9093,1716182645.2850370407
11 28,9092 12374,1716182645.3280673027
11 28,8959 11566,1716182645.3710577488
11 20 27 28,9146 14762 13739 11557,1716182645.4140825272
11 20 27 28,9075 13951 12570 11250,1716182645.4571568966
11 20 27 28,8847 13490 12537 11057,1716182645.5000994205
11 20 27 28,8764 13085 12168 10958,1716182645.5430679321
11 20 27 28,8691 12771 12186 10919,1716182645.5861182213
3 11 18 20 27 28 44,8863  8959 11302 12551 12229 11121 14457,1716182645.6291120052
3 11 18 20 27 28 44,8178  9041 11011 12312 12125 11277 13989,1716182645.6721231937
3 11 18 20 26 27 28 44,8375  9105 11020 12175 11117 11731 11025 13095,1716182645.7151036263
3 11 18 19 20 26 27 28 29 44,7915  8976 10831 14061 12036 10871 11751  8993 11794 12963,1716182645.7581167221
3 11 18 19 20 26 27 28 29 36 44,7664  8881 10576 12059 11995 10749 12368  8841 11213 15669 13111,1716182645.8010683060
3 11 18 19 20 26 27 28 29 36 44,7425  8858 10523 11605 11883 10860 12544  8826 10957 14091 12820,1716182645.8441452980
3 11 18 19 20 26 27 28 29 36 44,6475  8777 10377 11039 11662 10501 12461  7879 10810 13828 12790,1716182645.8871173859
3  4 11 18 19 20 26 27 28 29 36 44,5713 11646  8769 10335 10561 11519 10494 12170  7760 10720 13319 12562,1716182645.9301261902
3  4 11 18 19 20 26 27 28 29 36,5339 10636  8738 10493  5369 11167 10868 11757  8879 11172 12707,1716182647.8648653030
3 11 18 19 20 27 28,5593  8656 10585  6109 11235 10538 10455,1716182647.9081249237
3 11 18 19 20 27 28,5721  8626 11112  9605 11629 11769 10293,1716182647.9511163235
3 11 18 19 20 27 28,5849  8651 11117 12943 11862 11869 10623,1716182647.9941101074
3 11 18 19 20 27 28,6035  8691 11436 15792 11859 12284 10516,1716182648.0371751785
3 11 20 27 28,6397  8666 12392 12484 10688,1716182648.0800762177
3 11 20 27 28,9960  8901 13343 12787 11516,1716182648.1230564117
11,8348,1716182648.1660308838
11,8527,1716182648.2090313435
11,8831,1716182648.2519457340
11,9138,1716182648.2950441837
11,9286,1716182648.3380601406
11,9710,1716182648.3810832500
11,10385,1716182648.4240012169
11,10277,1716182648.4669249058
