TAX,ADC,TS
11,9247,1716179892.1912925243
11,9262,1716179892.2342240810
11,9243,1716179892.2772996426
11,9083,1716179892.3202118874
11,8920,1716179892.3632364273
11 28,9156 11961,1716179892.4062619209
11 28,8949 11831,1716179892.4492511749
11 28,8750 11641,1716179892.4922544956
11 19 28,8931 12058 11814,1716179892.5352344513
3 11 19 28,8831  9281 10151 11786,1716179892.5782840252
3 11 19 28,6358  9286  9760 11299,1716179892.6212565899
3 11 19 28,6221  9172  9660 11142,1716179892.6643445492
3 11 19 28,5984  9000  9478 10838,1716179892.7072353363
3 11 19 20 28 29,5951  9074  9716 14888 11065 11826,1716179892.7502751350
3 11 19 20 28 29,5806  8926  9636 14189 10901 11641,1716179892.7933034897
3 11 19 20 27 28 29,5734  9019  9728 14068 13430 10970 11549,1716179892.8363020420
3 11 19 20 27 28 29,5653  8873  9640 13247 12855 10911 11349,1716179892.8792309761
3 11 19 20 27 28 29,4789  8836  8029 12139 12748 10987 10843,1716179892.9223546982
3 11 19 20 21 27 28 29,4637  8765  7880 11723 12051 12640 11128 10876,1716179892.9652111530
3 11 19 20 21 26 27 28 29 42 44,4472  8809  6710 11271 11272 15572 12564 11111 10630 12958 13680,1716179893.0083074570
3 11 18 19 20 21 26 27 28 29 42 44,4469  8917 11455  6548 11115 11107 14847 12589 11211 10661 12765 13299,1716179893.0512855053
3 11 18 19 20 21 26 27 28 29 42 44,4373  8772 11164  5879 10964 10950 14489 12547 11136 10779 12294 13053,1716179893.0943670273
3 11 18 19 20 21 26 27 28 29 42 44,4306  8713 10766  5443 10853 10774 14006 12406 11042 10690 11255 12663,1716179893.1374266148
3 11 18 19 20 21 26 27 28 29 42 44,4077  8687 10542  5271 10455 10545 10529 12278 10760 10509 10612 12371,1716179893.1802716255
3 11 18 19 20 21 26 27 28 29 42 44,3971  8656 10416  5055 10131 10317 10516 12269 10761 10504  9228 12325,1716179893.2232768536
3 11 18 19 20 21 26 27 28 29,3748  8573 10301  4500  9946  9962  9464 11701 10277  8777,1716179894.9863352776
3 11 18 19 20 21 26 27 28 29,3882  8551 10448  4671  9957 10160 11104 12596 10186 10272,1716179895.0293343067
3 11 18 19 20 21 26 27 28 29,4075  8587 10639  5059 10069 10187 12115 12397 10302 10254,1716179895.0722610950
3 11 18 19 20 21 26 27 28 29,4068  8629 10893  5259 10431 10323 12528 12339 10442 10381,1716179895.1153216362
3 11 18 19 20 21 26 27 28 29,4205  8652 11508  6045 10577 10623 15043 12473 10599 10566,1716179895.1583688259
3 11 19 20 21 27 28 29,4185  8581  7487 10938 10945 12420 10654 10927,1716179895.2013242245
3 11 19 20 21 27 28 29,4816  8673  9100 11297 11384 12588 10674 11076,1716179895.2442495823
3 11 19 20 27 28 29,5015  8678  9509 12703 12855 10720 11505,1716179895.2873001099
3 11 19 20 28 29,5503  8680  9628 12755 10817 11703,1716179895.3303489685
3 11 19 20 28,5618  8806  9455 14211 11081,1716179895.3732953072
3 11 19 28,5979  8819  9505 10944,1716179895.4163446426
3 11 19 28,6243  8903  9650 10947,1716179895.4593129158
11 19 28,8754 10182 10807,1716179895.5021960735
11 28,8506 10699,1716179895.5452539921
11 28,8789 11186,1716179895.5882580280
11,8675,1716179895.6311805248
11,8828,1716179895.6742250919
11,9445,1716179895.7171502113
11,9519,1716179895.7602331638
11,10014,1716179895.8031485081
11,11420,1716179895.8461968899
