TAX,ADC,TS
11,10159,1716190671.1444668770
11,10087,1716190671.1873965263
11,10077,1716190671.2304334641
11,9589,1716190671.2734663486
11,9337,1716190671.3164508343
11,8782,1716190671.3594079018
3 11 28,8356  9185 11587,1716190671.4024605751
3 11 19 28,8335  9337 10210 11375,1716190671.4453442097
2  3 11 19 20 28,16014  6587  9428 10181 15899 11528,1716190671.4883172512
2  3 11 19 20 27 28,14783  6635  9449 10209 14322 11435 11675,1716190671.5315074921
2  3 11 19 20 27 28,14498  6211  9341  9981 13506 11123 11579,1716190671.5744764805
2  3 11 19 20 27 28 29,13762  6132  9230  9945 12729 11136 11471 12056,1716190671.6175088882
2  3 11 19 20 21 27 28 29,14006  5270  9191  8886 12090 12418  9426 11739 11559,1716190671.6604175568
2  3 11 19 20 21 27 28 29,14416  4944  9018  6721 11834 11174  8979 11409 10943,1716190671.7033469677
2  3 11 19 20 21 27 28 29,13794  4671  8874  5805 11602 10830  8407 11066 10906,1716190671.7465062141
2  3 11 18 19 20 21 27 28 29,13384  4686  9010 11292  5444 11265 10868  8426 11030 10839,1716190671.7894887924
2  3 11 18 19 20 21 27 28 29 36,13583  4386  8895 10956  4728 10876 10685  8099 10897 10518 12715,1716190671.8323528767
2  3 11 18 19 20 21 27 28 29 36 44,13503  4187  8815 10579  4441 10606 10621  8015 10706 10403 12359 13001,1716190671.8754110336
3 11 18 19 20 21 26 27 28 29 35 36,3679  8522  7795  3921  8827 10058  9551  7833  8700 10000 14563 11337,1716190673.8533678055
3 11 18 19 20 21 27 28 29 36,3808  8453 10332  3940  9754 10177  7806  9306 10128 10954,1716190673.8963181973
3 11 18 19 20 21 27 28 29 36,3898  8581 10450  4135 10167 10300  8037 10644 10222 11729,1716190673.9393663406
3 11 18 19 20 21 27 28 29 36,4067  8701 10905  4356 10382 10617  8187 10689 10436 13329,1716190673.9824039936
2  3 11 18 19 20 21 27 28 29,15227  4599  8843 11398  5199 10591 10899  8494 10919 10887,1716190674.0254063606
2  3 11 19 20 21 27 28 29,15074  4714  8857  5862 11155 11276  8722 11103 11572,1716190674.0683624744
2  3 11 19 20 27 28,12355  5148  9025  7247 11588 10617 11085,1716190674.1114339828
2  3 11 19 20 27 28,12086  6217  9332  9727 12431 11179 11319,1716190674.1543705463
2  3 11 19 20 28,12896  6646  9500 10177 14995 12184,1716190674.1973834038
2  3 11,14143  8130  8898,1716190674.2404007912
11,8767,1716190674.2833485603
11,9587,1716190674.3262915611
11,9565,1716190674.3693978786
11,10099,1716190674.4124426842
