TAX,ADC,TS
11 28,10361 12670,1716185200.0249090195
11 28,10057 11899,1716185200.0679442883
11 28,9537 11295,1716185200.1111888885
11 28,9162 10754,1716185200.1540861130
11 19 28,9367 11123 11028,1716185200.1971454620
11 19 20 28,9193 10587 15153 10932,1716185200.2400197983
11 19 20 28 29,9151  9991 13459 11291 12415,1716185200.2831196785
11 19 20 28 29,9037  9807 12949 11279 11700,1716185200.3260283470
3 11 19 20 27 28 29,9968  9266  9941 12274 13215 11436 11563,1716185200.3690657616
3 11 19 20 27 28 29,9466  9106  9766 12131 12779 11450 11232,1716185200.4121162891
3 11 19 20 21 27 28 29 44,6033  8996  9685 11934 12057 12454 11251 11101 14807,1716185200.4551422596
3 11 19 20 21 27 28 29 44,5754  8977  7863 12108 11554 12357 11154 10927 13458,1716185200.4981276989
3 11 19 20 21 27 28 29 44,5614  8843  7420 11999 11301 12245 11073 10826 12682,1716185200.5411078930
3 11 19 20 21 26 27 28 29 44,5532  8861  6223 11721 10881 13346 12146 11105 10643 12665,1716185200.5841341019
3 11 19 20 21 26 27 28 29 36 44,5311  8872  5618 10993 10589  9226 11633 10941 10580 13552 12886,1716185200.6271674633
3 11 19 20 21 26 27 28 29 36 44,5175  8852  5323 10732 10551  8891 11458 10828 10525 14291 10478,1716185200.6701273918
3 11 18 19 20 21 26 27 28 29 36 44,5105  8858 11424  4989 10404 10510  8617 11588 10808 10261 12895  7217,1716185200.7130548954
3 11 18 19 20 21 26 27 28 29 36 44,5071  8784 10814  4668 10266 10391  8380 11403  9639 10121 12721  6597,1716185200.7560338974
3 11 18 19 20 21 26 27 28 29 36 44,3982  8549 10400  4207  7129 10014  8185  7917  8904  9797 12315 12495,1716185202.7341117859
3 11 18 19 20 21 26 27 28 29 36 44,4149  8620 10904  4660  9927 10140 12806  8227 10552 10055 12238 12773,1716185202.7768805027
3 11 18 19 20 21 26 27 28 29 36 44,5026  8678 14600  4788 10056 10225 12937  9328 10692 10142 12351 12976,1716185202.8198802471
3 11 19 20 21 27 28 29 36,5158  8567  4850 10196 10541 12326 10533 10312 16241,1716185202.8627645969
3 11 19 20 21 27 28 29,5320  8725  5597 10565 10652 12494 10695 10451,1716185202.9057672024
3 11 19 20 21 27 28 29,5615  8863  6598 10709 10703 12655 10674 10679,1716185202.9488456249
3 11 19 20 21 27 28 29,7800  8935  7834 11166 11131 12487 10924 11148,1716185202.9918322563
3 11 19 20 21 27 28 29,9364  9082  9758 12069 11411 11094 11189 11632,1716185203.0347297192
11 19 20 27 28,9009  9898 12579 11883 11180,1716185203.0777444839
11 19 20 27 28,9132 10157 13406 11741 11298,1716185203.1207458973
11 28,8808 10861,1716185203.1638612747
11 28,9409 11091,1716185203.2067637444
11 28,9702 11589,1716185203.2497928143
11 28,9909 11794,1716185203.2927999496
