TAX,ADC,TS
11,11028,1716184946.9098141193
11,11384,1716184946.9527242184
11,11276,1716184946.9958176613
11,11066,1716184947.0388197899
11,10900,1716184947.0816106796
11 28,10677 12474,1716184947.1246066093
11 28,9432 11247,1716184947.1677088737
11 28,9293 11183,1716184947.2106885910
11 28,9029 11030,1716184947.2536661625
11 28,8694 10687,1716184947.2965595722
11 19 28 29,8763 13297 10932 11759,1716184947.3396816254
3 11 19 28 29,9745  8926 10017 11019 11299,1716184947.3826704025
3 11 19 28 29,7815  8897  9960 11113 11057,1716184947.4257595539
3 11 19 20 21 27 28 29,7623  9097 10093 14466 11293 14054 11226 11133,1716184947.4686133862
3 11 19 20 21 27 28 29,7587  8982 10043 13114 11143 12828 11140 10939,1716184947.5116252899
3 11 19 20 21 27 28 29,7434  8857  9843 12598 11026 12669 11224 10887,1716184947.5546033382
2  3 11 19 20 21 27 28 29,14543  5622  8853  9364 12988 10861 12358 11011 10717,1716184947.5976023674
2  3 11 19 20 21 27 28 29 44,14232  5483  8803  9154 12536 10792 12369 10873 10647 13205,1716184947.6406476498
2  3 11 19 20 21 27 28 29 44,14167  4986  8823  7103 12228 10475 12278  9806 10746 12607,1716184947.6836979389
1  2  3 11 19 20 21 26 27 28 29 44,16322 14049  4939  8829  6021 11576 10398  9316 12235  9627 10673 12451,1716184947.7266306877
1  2  3 11 19 20 21 26 27 28 29 44,16293 13637  4840  8869  5573 11351 10413  9149 12268  9442 10659 12503,1716184947.7696156502
1  2  3 10 11 19 20 21 26 27 28 29,14280 10498  4685 14896  8680  4595 10343 10077 13235 12099  7444 10176,1716184949.8334589005
1  2  3 11 19 20 21 27 28 29,14556 11502  4809  8556  5149 10815 10196 12174  9261 10107,1716184949.8764407635
1  2  3 11 19 20 21 27 28 29,15216 11422  4873  8555  6318 11113 10387 12390 10287 10211,1716184949.9194476604
2  3 11 19 20 21 27 28 29,11430  5395  8603  9232 11640 10580 12258 10403 10564,1716184949.9624059200
2  3 11 19 20 21 27 28 29,12207  7434  8707  9636 12092 10788 12412 10417 10755,1716184950.0054631233
2  3 11 19 20 21 28 29,13339  7713  8857  9831 13046 10961 10563 11098,1716184950.0484211445
2  3 11 19 21 28 29,13335  8009  8938  9990 11189 10975 11419,1716184950.0914804935
2 11 28,13349  8566 10539,1716184950.1346690655
11 28,8832 10855,1716184950.1773855686
11 28,8903 10921,1716184950.2203137875
11 28,9781 11844,1716184950.2633554935
11,10570,1716184950.3063216209
