TAX,ADC,TS
11,9407,1716190831.5816330910
11,9427,1716190831.6245658398
11,9413,1716190831.6676526070
11 20 28,9647 15205 11900,1716190831.7106208801
11 20 28,9188 13375 11639,1716190831.7536377907
11 20 28,9035 11743 11459,1716190831.7965857983
11 20 28,8804 11421 11330,1716190831.8396363258
11 20 27 28,8914 11165 14016 11274,1716190831.8826415539
3 11 19 20 27 28 29,9822  9532 10846 11495 11507 11800 12249,1716190831.9256794453
3 11 19 20 27 28 29,7936  9313 10352 11071 11068 11558 11565,1716190831.9686076641
3 11 19 20 27 28 29,7883  9204 10217 10806 10915 11361 11015,1716190832.0116686821
3 11 19 20 27 28 29,6045  9232 10085  9262  8488 11508 10685,1716190832.0546700954
3 11 19 20 27 28 29,5828  9013  9988  9008  8184 11457 10555,1716190832.0976853371
3 11 19 20 27 28 29,5610  8846  8932  8513  7828 11279 10575,1716190832.1407465935
3 11 19 20 21 27 28 29,5530  8853  7755  8406 11515  7700 11130 10609,1716190832.1837244034
3 11 19 20 21 27 28 29,5017  8650  6637  8168 10996  7486 11124 10514,1716190832.2266499996
3 11 19 20 21 27 28 29 44,4444  8308  5926  7810 10683  7413 10922 10356 14539,1716190832.2696661949
3 11 19 20 21 26 27 28 29 44,4463  8189  5723  7944 10557 11144  7628 11033 10336 13004,1716190832.3126640320
3 11 19 20 21 26 27 28 29 44,4199  8071  5425  7678 10438 11075  7338 10717 10225 12581,1716190832.3556833267
3 11 18 19 20 21 26 27 28 29 36 44,4134  8061 11283  5471  7149 10431 10942  7273 10646 10348 14314 12307,1716190832.3986539841
3 11 18 19 20 21 26 27 28 29 36,3895  7562 10755  4365  5890 10325 10671  6962 10523 10083 12425,1716190834.3765449524
3 11 18 19 20 21 27 28 29 36,3899  7591 12649  4319  7179 10411  6794 10268 10094 15963,1716190834.4195094109
3 11 19 20 21 27 28 29,4089  7596  4616  7335 10571  6921 10383 10149,1716190834.4624834061
3 11 19 20 21 27 28 29,4287  7724  5241  7559 10640  7256 10569 10233,1716190834.5054852962
3 11 19 20 21 27 28 29,5311  7921  6979  8071 11139  7505 10623 10578,1716190834.5485463142
3 11 19 20 21 27 28 29,5567  8786  9562  8276 11344  8611 11195 10854,1716190834.5914859772
3 11 19 20 27 28 29,5805  8873 10018 10075 10508 11285 11197,1716190834.6344656944
3 11 19 20 27 28 29,7957  9062 10257 10750 10880 11491 11538,1716190834.6774725914
11 20 28,8755 10489 11196,1716190834.7204909325
11 20 28,9004 11784 11163,1716190834.7634360790
11 20 28,9388 14045 10902,1716190834.8064727783
11 19 28,9753 11616 10887,1716190834.8494336605
11 28,9407 10955,1716190834.8924806118
11 28,9409 11369,1716190834.9355828762
