TAX,ADC,TS
44,13745,1716195324.8006315231
44,14064,1716195324.8435719013
44,13732,1716195324.8865695000
28,11632,1716195325.0145928860
28,11498,1716195325.0575594902
11 28,11439 11878,1716195325.1006343365
11 28,10109 11591,1716195325.1436481476
11 28,9205 11160,1716195325.1866519451
11 28,9070 11088,1716195325.2296438217
11 28,8921 10755,1716195325.2725286484
3 11 19 28,10546  9288 12029 11048,1716195325.3156321049
3 11 19 20 21 28 29,8179  9403 10473 15082 12121 11538 11847,1716195325.3586783409
3 11 19 20 21 27 28 29,7750  9282 10266 13832 11552 14268 11702 11301,1716195325.4017057419
3 11 19 20 21 27 28 29,5856  9172  8377 13699 11111 13109 11500 10927,1716195325.4446175098
3 11 18 19 20 21 27 28 29,5808  9265 12528  8042 13469 10820 12729 11263 10613,1716195325.4877078533
3 11 18 19 20 21 27 28 29,5647  9163 11350  6962 12625 10695 12414 11530  9155,1716195325.5306875706
3 11 18 19 20 21 27 28 29 36 44,5423  9053 10735  5877 12118 10602 12344 11182  8870 13901 13761,1716195325.5736188889
3 11 18 19 20 21 27 28 29 36 44,5233  8992  8409  5654 11670 10706 12406 11123  9042 13773 13025,1716195325.6166181564
3 11 18 19 20 21 27 28 29 36 42 44,4459  8945  8249  5444 11416 10607 10179 10956  8980 13449 12525 12631,1716195325.6596279144
3 11 18 19 20 21 26 27 28 29 36,3618  7645  7471  4076  9840  9691 12940  8334 10390  7415  6778,1716195327.5086033344
3 11 18 19 20 21 27 28 29 36,3825  8536  7574  4440 10304  9866  8455 10159  8641 11839,1716195327.5516541004
3 11 18 19 20 21 27 28 29 36,4025  8653  7783  4920 10770 10049  8873 10455  8886 12712,1716195327.5946822166
3 11 18 19 20 21 27 28 29,4100  8864  8145  5428 10935 10395 11501 10688  8908,1716195327.6376373768
3 11 18 19 20 21 27 28 29,4292  8849 10537  5565 11463 10443 12852 10589  8895,1716195327.6806418896
3 11 18 19 20 21 27 28 29,5627  9009 10954  7068 12384 10900 12750 11274 10932,1716195327.7236588001
3 11 18 19 20 21 28 29,7347  9081 11958  9984 13615 11335 11307 11343,1716195327.7667422295
3 11 19 20 28,7530  8997  9817 14348 11183,1716195327.8097541332
11 28,8846 11374,1716195327.8529298306
11 28,8981 11562,1716195327.8957958221
11 28,9932 11971,1716195327.9387569427
