TAX,ADC,TS
11 28,9468 11455,1716191058.2116923332
11 28,9536 11461,1716191058.2547314167
11 28,9489 11493,1716191058.2977225780
11 28,9179 11136,1716191058.3406596184
11 19 28,9127 11773 10914,1716191058.3838551044
11 19 28,8935 10528 10669,1716191058.4268934727
11 19 28,8882  9825 10734,1716191058.4698081017
11 19 28,8814  9565 10710,1716191058.5126230717
11 19 20 28,8813  9489 14591 10809,1716191058.5558187962
11 19 20 27 28 29,8873  9759 13733 13827 11206 11772,1716191058.5988326073
3 11 19 20 27 28 29,9626  9072  9895 13372  9714 11266 11429,1716191058.6418304443
3 11 19 20 21 27 28 29,8170  8979  8810 12650 12023  9150 11020 11109,1716191058.6846613884
3 11 19 20 21 27 28 29,7669  8929  7273 12116 11237  9043 11034 10768,1716191058.7275426388
3 11 19 20 21 27 28 29,5753  8867  6756 11851 10993  8485 10950 10605,1716191058.7706699371
3 11 19 20 21 27 28 29 44,5616  8854  6135 11650 10694  8493 10874 10430 14095,1716191058.8135764599
3 11 19 20 21 27 28 29 36 44,5451  8700  5275 11350 10629  8300 10983 10675 14329 12751,1716191058.8566272259
3 11 19 20 21 27 28 29 36 44,5292  8678  4952 11014 10618  8267 10937 10352 14219 12673,1716191058.8995401859
3 11 19 20 21 26 27 28 29 36 44,5194  8721  4811 10760 10503 11017  8378 11116 10266 13427 12597,1716191058.9426019192
3 11 19 20 21 26 27 28 29 34 36 44,5119  8725  4542 10552 10476 11141  8226 11146 10100 13283 13129 10795,1716191058.9855895042
3 11 19 20 21 26 27 28 29 34 36 44,4147  8635  4069  8510 10189 10734  7969 10896  9899 11358 12825  9202,1716191059.0715806484
3 10 11 19 20 21 26 27 28 29 36 44,4001 14894  8542  3926  8890 10068 12660  7817 10583 10114 12468 12751,1716191061.0495121479
2  3 11 19 20 21 27 28 29 36 44,14204  4122  8410  4046  9670 10116  7809 10644 10078 12849 13014,1716191061.0922715664
2  3 11 19 20 21 27 28 29 36,14371  4343  8506  4542 10336 10348  8108 10774 10264 13595,1716191061.1355359554
3 11 19 20 21 27 28 29,5227  8559  4947 10524 10522  8348 10950 10380,1716191061.1785128117
2  3 11 19 20 21 27 28 29,14715  5581  8674  5574 10850 10791  8506 11067 10610,1716191061.2215449810
2  3 11 19 20 21 27 28 29,14573  5804  8718  6548 11134 11031  8716 11034 11036,1716191061.2645416260
2  3 11 19 20 21 27 28 29,13364  8883  8959  9430 11813 11282  8802 11353 11327,1716191061.3074252605
11 19 20 21 27 28,8915  9798 13068 11287 11186 11330,1716191061.3505494595
11 19 20 27 28,8994  9893 13695 11404 11180,1716191061.3934328556
11 19 28,9082  9808 11233,1716191061.4363083839
11 28,9123 10982,1716191061.4794251919
11 28,9885 11269,1716191061.5225412846
11 28,10067 11628,1716191061.5654103756
